chr	strand	start	end	gene_id	gene_symbol	omega	rate	log10(alpha)	log10(beta)
9	+	127794597	127814327	ENSG00000136877.14	FPGS	16.2991	0.754805	0.0824695	-0.222035
9	+	129834698	129881838	ENSG00000136878.12	USP20	11.2769	0.423284	-0.521771	-0.285243
9	-	101360417	101383519	ENSG00000136881.11	BAAT	0.0223546	1	-0.509936	0
9	-	114086126	114099227	ENSG00000136883.12	KIF12	0.0647384	1	-0.873544	0
9	+	114587746	114598373	ENSG00000136888.6	ATP6V1G1	78.9755	0.997579	-0.261668	-0.0102406
9	-	100302077	100352939	ENSG00000136891.13	TEX10	19.6419	0.914802	-0.208117	-0.244882
9	+	127224265	127393660	ENSG00000136895.18	GARNL3	1.30445	0.868678	-2.11874	0.0316522
9	-	101387633	101398614	ENSG00000136897.7	MRPL50	22.5632	0.999201	-0.189295	-0.00155747
9	-	127935099	127938484	ENSG00000136908.17	DPM2	10.6792	0.971558	-0.233569	-0.0100084
9	-	97600080	97633575	ENSG00000136925.14	TSTD2	12.4743	0.685993	-0.754017	-0.0234998
9	-	98288082	98709197	ENSG00000136928.6	GABBR2	5.0231	0.987528	-1.24717	-0.00315146
9	-	97926791	97944856	ENSG00000136929.12	HEMGN	0.0111793	1	-0.325912	0
9	-	124353466	124415444	ENSG00000136930.12	PSMB7	93.7068	0.986294	-0.229202	-0.127953
9	-	97904489	97922570	ENSG00000136932.13	TRMO	7.05803	0.994434	-0.133492	-0.0173102
9	+	125200542	125234158	ENSG00000136933.16	RABEPK	15.1707	0.773384	0.0234709	0.0602341
9	-	124878357	124948492	ENSG00000136935.13	GOLGA1	11.7303	0.365932	-0.244662	-0.0424347
9	-	97674909	97697357	ENSG00000136936.10	XPA	9.98133	0.826477	-0.356085	-0.0796072
9	+	97633626	97673748	ENSG00000136937.12	NCBP1	45.556	0.950361	-0.35503	-0.363124
9	+	97983361	98015943	ENSG00000136938.8	ANP32B	189.004	0.945891	-0.14836	-0.0160931
9	-	122798389	122828631	ENSG00000136940.13	PDCL	26.8744	0.927031	-0.150313	-0.0734157
9	-	124857880	124861981	ENSG00000136942.14	RPL35	374.206	0.995924	-0.1976	-0.00774163
9	-	97029679	97039643	ENSG00000136943.10	CTSV	0.253986	0.925615	0.0320719	-0.0449668
9	+	126614443	126701032	ENSG00000136944.17	LMX1B	0.0782999	1	-0.263548	0
9	+	124862130	124877733	ENSG00000136950.13	ARPC5L	22.2945	0.84636	-0.0418927	0.0439055
8	-	119557086	119673453	ENSG00000136960.12	ENPP2	960.752	0.940779	-0.971443	-0.0785312
8	-	119833976	119856010	ENSG00000136982.5	DSCC1	5.85378	0.979593	-0.492184	-0.176824
8	-	123013164	123042423	ENSG00000136986.9	DERL1	63.9837	0.983054	-0.093962	-0.0130722
8	+	127735434	127741434	ENSG00000136997.15	MYC	61.0343	0.945714	0.163313	-0.0317577
8	+	119416306	119424353	ENSG00000136999.4	NOV	11.5782	0.91717	-1.14879	-0.0168971
9	+	6215786	6257983	ENSG00000137033.11	IL33	0.0279433	1	0.926516	-0.075369
9	-	7796490	7888380	ENSG00000137038.7	TMEM261	23.297	0.857708	-0.152864	0.00124935
9	-	6011043	6015625	ENSG00000137040.9	RANBP6	21.6169	1	-0.0123833	0
9	+	37485935	37503697	ENSG00000137054.15	POLR1E	26.5461	0.966123	-0.146899	-0.0528989
9	-	26904083	26947463	ENSG00000137055.14	PLAA	29.5675	0.882507	-0.0954253	-0.0258955
9	+	34650702	34661892	ENSG00000137070.17	IL11RA	43.9326	0.827036	-0.652195	-0.0570064
9	-	33921693	34048949	ENSG00000137073.20	UBAP2	13.0609	0.653863	-0.068589	-0.247158
9	-	32972606	33025168	ENSG00000137074.18	APTX	8.38156	0.551505	-0.209851	-0.140251
9	-	36336396	36487548	ENSG00000137075.17	RNF38	11.4901	0.362438	0.12108	0.267229
9	-	35696948	35732395	ENSG00000137076.19	TLN1	121.37	0.192328	-0.0530874	-0.0246869
9	-	35649295	35650950	ENSG00000137078.8	SIT1	0.0161071	1	-0.416759	0
9	+	34989641	34998900	ENSG00000137094.14	DNAJB5	17.2204	0.941776	-0.348021	-0.107644
9	-	35808045	35812272	ENSG00000137098.13	SPAG8	0.231955	0.789028	-1.38373	-1.90256
9	-	34613545	34620523	ENSG00000137100.15	DCTN3	36.2908	0.989325	-0.228833	-0.00563492
9	+	35814451	35854847	ENSG00000137103.16	TMEM8B	4.52645	0.276231	-0.133928	-0.129665
9	+	37422666	37436990	ENSG00000137106.17	GRHPR	39.2081	0.720026	-0.0805416	-0.0772853
9	+	38392664	38398661	ENSG00000137124.7	ALDH1B1	37.9539	0.999568	-0.166686	4.9244e-05
9	-	35812960	35815354	ENSG00000137133.10	HINT2	7.6607	0.943289	-0.268914	-0.0406762
9	-	35658875	35675866	ENSG00000137135.17	ARHGEF39	0.312526	0.356497	-1.50856	-1.56407
9	-	38408994	38424447	ENSG00000137142.4	IGFBPL1	0.081753	0.975227	-0.96262	0.0107851
9	+	19230435	19373545	ENSG00000137145.20	DENND4C	25.2203	0.722243	-0.264626	-0.330661
6	+	42929192	42939287	ENSG00000137161.16	CNPY3	32.5701	0.834941	-0.20983	-0.113787
6	+	41546426	41602384	ENSG00000137166.14	FOXP4	12.8524	0.823678	-0.0259682	-0.147213
6	-	36854827	36875024	ENSG00000137168.7	PPIL1	13.4674	0.974992	-0.136228	-0.000621371
6	+	43040777	43075099	ENSG00000137171.14	KLC4	9.02892	0.801286	-0.30086	-0.134316
6	-	17759183	17987623	ENSG00000137177.19	KIF13A	79.0423	0.761025	-0.361265	-0.0626208
6	+	28224886	28233482	ENSG00000137185.11	ZSCAN9	6.27473	0.805426	0.0632649	0.0929368
6	+	37170203	37175426	ENSG00000137193.13	PIM1	45.1004	0.591469	-0.707924	-0.224154
6	+	16238580	16295549	ENSG00000137198.9	GMPR	3.78005	0.938033	-0.551069	0.0103305
6	+	37433219	37482827	ENSG00000137200.12	CMTR1	48.7495	0.840002	-0.162164	-0.0879914
6	-	10393186	10419659	ENSG00000137203.10	TFAP2A	1.12294	0.930208	-1.25286	0.0224267
6	-	43511827	43516990	ENSG00000137207.11	YIPF3	87.3477	0.860304	-0.0249458	-0.00936663
6	+	10747759	10852753	ENSG00000137210.13	TMEM14B	36.0999	0.976932	-0.118466	-0.0134558
6	+	44126914	44155519	ENSG00000137216.18	TMEM63B	8.96917	0.375498	0.0180721	-0.147335
6	-	41770176	41786542	ENSG00000137218.10	FRS3	4.80639	0.931772	-0.203658	-0.318958
6	+	43477523	43506556	ENSG00000137221.14	TJAP1	24.7641	0.807372	-0.115855	-0.125417
6	+	55106460	55282620	ENSG00000137252.9	HCRTR2	0.0447092	1	-0.73806	0
6	+	391739	411447	ENSG00000137265.14	IRF4	0.307157	1	-0.927993	0
6	-	3268962	3457022	ENSG00000137266.14	SLC22A23	27.4395	0.887421	-0.921482	-0.0852596
6	-	3153669	3157526	ENSG00000137267.5	TUBB2A	49.7134	0.951861	-0.336026	-0.0515002
6	+	53794497	53924121	ENSG00000137269.14	LRRC1	1.87577	0.966944	-0.28294	-0.0177504
6	-	53126964	53148829	ENSG00000137270.10	GCM1	0.32815	1	-1.52911	0
6	+	1389834	1395597	ENSG00000137273.3	FOXF2	10.7318	0.977739	-0.960774	-0.0389525
6	+	3118374	3153578	ENSG00000137274.12	BPHL	7.06049	0.959601	-0.386246	-0.00301984
6	+	3063991	3115187	ENSG00000137275.13	RIPK1	34.7283	0.770088	-0.193951	-0.103467
6	-	3224261	3231730	ENSG00000137285.9	TUBB2B	2.68797	0.638543	-2.43104	0.192383
6	-	33694293	33711727	ENSG00000137288.9	UQCC2	22.9303	0.97123	-0.28563	-0.010495
6	+	34236873	34246231	ENSG00000137309.19	HMGA1	139.974	0.941375	-0.147531	-0.006804
6	+	31158542	31167159	ENSG00000137310.11	TCF19	8.05961	0.592498	-0.250046	-0.137567
6	-	30727709	30742733	ENSG00000137312.14	FLOT1	123.487	0.881805	-0.21029	-0.0339742
6	-	30743199	30744554	ENSG00000137331.11	IER3	29.0531	1	-0.352721	0
6	-	30699807	30717889	ENSG00000137337.14	MDC1	16.0099	0.545443	-1.01549	-1.0841
6	+	28281572	28302549	ENSG00000137338.5	PGBD1	3.40582	0.349236	-2.53349	-1.55538
6	+	30626842	30646823	ENSG00000137343.17	ATAT1	5.54814	0.710213	-0.233773	-0.163454
6	-	18128311	18155074	ENSG00000137364.4	TPMT	18.2804	0.911764	-0.225263	-0.0241909
6	+	18387350	18468874	ENSG00000137393.9	RNF144B	4.38139	0.971797	-0.13001	-0.0446979
6	-	30688047	30691420	ENSG00000137404.14	NRM	2.49814	0.390257	-0.0239948	0.310894
6	-	36968141	36986298	ENSG00000137409.19	MTCH1	175.39	0.946585	-0.185321	-0.025776
6	+	30908242	30926459	ENSG00000137411.16	VARS2	7.90407	0.480353	-0.145023	-0.277602
6	+	42050513	42087461	ENSG00000137413.15	TAF8	10.069	0.722811	0.0693963	-0.034809
6	+	17600355	17611719	ENSG00000137414.5	FAM8A1	67.7104	0.976994	-0.557275	-0.0380607
6	-	10671418	10694797	ENSG00000137434.11	C6orf52	0.13609	1	-0.356321	-0.012284
4	-	15960243	15969309	ENSG00000137441.7	FGFBP2	0.016766	1	-0.427583	0
4	+	15002674	15070153	ENSG00000137449.15	CPEB2	16.9444	0.825464	0.0586503	-0.13481
4	+	152936352	152979696	ENSG00000137460.8	FHDC1	1.14107	0.914726	-0.247076	0.0368653
4	+	153701500	153705699	ENSG00000137462.6	TLR2	0.312965	1	0.342918	0
4	-	139266163	139280338	ENSG00000137463.4	MGARP	11.355	0.955921	-1.13515	-0.00702112
11	+	77128264	77215239	ENSG00000137474.19	MYO7A	0.0223546	1	-0.509936	0
11	-	72836745	73142261	ENSG00000137478.14	FCHSD2	25.0055	0.899186	-0.123251	-0.152363
11	-	75264182	75351705	ENSG00000137486.16	ARRB1	5.61019	0.948014	-0.196681	-0.00633463
11	-	76349956	76380971	ENSG00000137492.7	THAP12	48.9369	0.795739	-0.176211	-0.129422
11	+	83193739	83260694	ENSG00000137494.13	ANKRD42	12.8214	0.791072	-0.0822189	-0.0608152
11	+	71998541	72005715	ENSG00000137496.17	IL18BP	1.1314	0.483005	0.370236	0.0914491
11	-	72002864	72080693	ENSG00000137497.17	NUMA1	165.762	0.705281	-0.874888	-0.258706
11	-	83259097	83286407	ENSG00000137500.9	CCDC90B	24.5837	0.967456	-0.0911816	-0.0099899
11	-	85694224	85811159	ENSG00000137501.17	SYTL2	35.4224	0.69165	-0.670798	0.0174804
11	-	82973133	83071923	ENSG00000137502.9	RAB30	39.3168	0.986676	-0.664297	-0.00423697
11	-	85659708	85682908	ENSG00000137504.13	CREBZF	11.5826	1	-0.0798752	0
11	-	76657524	76670747	ENSG00000137507.11	LRRC32	16.4368	0.930024	-0.440202	-0.0124624
11	-	82823502	82970584	ENSG00000137509.10	PRCP	95.8026	0.755824	-0.0739164	0.0899284
11	-	78435961	78574874	ENSG00000137513.9	NARS2	10.603	0.874851	-0.0778332	-0.0334964
11	+	71928701	71997597	ENSG00000137522.17	RNF121	11.0591	0.874846	-0.00653969	0.0291832
8	+	54135210	54147901	ENSG00000137547.8	MRPL15	36.6934	0.995556	-0.232366	-0.00510916
8	+	74824537	74855029	ENSG00000137558.7	PI15	0.0502979	1	-0.780302	0
8	-	63048553	63086053	ENSG00000137561.4	TTPA	0.270411	0.564589	-0.501396	0.244964
8	-	63015079	63039171	ENSG00000137563.11	GGH	16.7957	0.980756	-0.343211	0.000896055
8	-	69667047	69835064	ENSG00000137571.10	SLCO5A1	0.0201669	1	0.188159	0
8	+	69466624	69660915	ENSG00000137573.13	SULF1	28.3761	0.844771	-0.181984	-0.0170672
8	+	55773142	55825448	ENSG00000137574.10	TGS1	20.1591	0.923069	-0.122359	-0.0631531
8	+	58552924	58582860	ENSG00000137575.11	SDCBP	144.362	0.973475	0.0249572	-0.0025489
4	-	169393275	169612629	ENSG00000137601.15	NEK1	32.7302	0.868442	-0.341449	-0.13158
4	-	168216293	168318807	ENSG00000137628.16	DDX60	11.1087	0.892556	-0.240243	-0.0389683
11	-	114570591	114595762	ENSG00000137634.9	NXPE4	0.0111773	1	-0.325871	0
11	+	121452203	121633693	ENSG00000137642.12	SORL1	1.14047	0.945469	-0.928706	0.0241048
11	+	118077012	118121890	ENSG00000137648.17	TMPRSS4	0.0900343	1	0.173727	0
11	-	116748170	116772988	ENSG00000137656.11	BUD13	15.8237	0.861655	-0.38844	-0.168056
11	-	101451564	101872562	ENSG00000137672.12	TRPC6	8.95214	0.804313	-1.49593	-0.0287161
11	-	102520508	102530753	ENSG00000137673.8	MMP7	0.0516672	0.978567	-0.790054	-0.0612739
11	-	102691487	102705806	ENSG00000137675.4	MMP27	0.997401	0.554252	-2.0032	0.183476
11	+	102047443	102084560	ENSG00000137691.12	C11orf70	4.24065	0.856091	-0.346282	0.039688
11	-	103062076	103092215	ENSG00000137692.11	DCUN1D5	16.8942	0.896786	-0.0233115	-0.0424904
11	+	102110461	102233423	ENSG00000137693.13	YAP1	194.527	0.83711	-0.122715	-0.043418
11	-	120111275	120185529	ENSG00000137699.16	TRIM29	0.0228275	1	0.214578	0
11	-	119024114	119030906	ENSG00000137700.16	SLC37A4	1.16798	0.973568	-1.44744	-0.0451546
11	+	120236640	120319944	ENSG00000137709.9	POU2F3	0.0692848	1	-0.881675	0
11	-	110174880	110296722	ENSG00000137710.14	RDX	120.473	0.949768	-0.739839	-0.0143395
11	-	111726908	111766427	ENSG00000137713.15	PPP2R1B	18.0772	0.870847	-0.0701048	-0.090006
11	+	110429883	110464881	ENSG00000137714.2	FDX1	32.001	0.975155	-0.413504	-0.0547779
11	+	111878935	111885975	ENSG00000137720.7	C11orf1	5.86447	0.994844	-0.119515	-0.00884271
11	-	117836976	117877486	ENSG00000137726.16	FXYD6	0.693929	1	-1.21055	0
11	-	110577042	110713189	ENSG00000137727.12	ARHGAP20	1.49337	0.993362	-0.123017	-0.0272379
11	-	102942995	102955734	ENSG00000137745.11	MMP13	0.145305	1	-1.19119	0
11	-	117900643	117929459	ENSG00000137747.15	TMPRSS13	0.0223552	1	-0.509944	0
11	-	105025443	105035250	ENSG00000137752.22	CASP1	26.9023	0.944364	-0.702959	-0.0115832
11	-	104994235	105023168	ENSG00000137757.10	CASP5	0.039124	1	-0.691294	0
11	-	107502726	107565746	ENSG00000137760.14	ALKBH8	10.2396	0.843575	-0.194688	-0.0393068
15	+	67542709	67807123	ENSG00000137764.19	MAP2K5	26.6087	0.945019	-0.4051	-0.0516708
15	+	54012904	54633414	ENSG00000137766.16	UNC13C	0.373951	1	-0.10228	0
15	+	45631148	45691294	ENSG00000137767.13	SQRDL	46.2624	0.991267	-0.18361	-0.00367972
15	+	44427234	44529038	ENSG00000137770.13	CTDSPL2	26.5174	0.851197	-0.194967	-0.0769513
15	-	58879045	58933653	ENSG00000137776.16	SLTM	54.7206	0.82358	-0.247519	-0.0390782
15	+	41774434	41827855	ENSG00000137802.13	MAPKBP1	9.76841	0.40742	-0.139583	-0.277556
15	+	41332694	41381050	ENSG00000137804.12	NUSAP1	12.5836	0.906978	-0.759328	-0.103354
15	-	41387349	41402519	ENSG00000137806.8	NDUFAF1	11.6417	0.87952	-0.0642737	-0.0527116
15	+	69414246	69448427	ENSG00000137807.13	KIF23	16.8615	0.828143	-0.631076	-0.176389
15	-	68296533	68432162	ENSG00000137809.16	ITGA11	876.41	0.625527	-2.41612	0.0375508
15	+	40594020	40664342	ENSG00000137812.19	CASC5	3.16803	0.65521	-0.796203	-0.10057
15	+	42548810	42569994	ENSG00000137814.9	HAUS2	15.988	0.992137	-0.0448261	-0.0309297
15	+	41408408	41483563	ENSG00000137815.14	RTF1	104.33	0.95061	-0.380176	-0.101495
15	-	72241181	72272999	ENSG00000137817.16	PARP6	7.45605	0.526878	-0.0602343	-0.0134613
15	+	69298947	69407780	ENSG00000137819.13	PAQR5	2.4285	0.975465	-0.119173	-0.204596
15	+	70853239	71053657	ENSG00000137821.11	LRRC49	5.15654	0.893167	-0.222059	0.0364585
15	+	43369221	43409771	ENSG00000137822.12	TUBGCP4	7.94019	0.492606	-0.0957887	-0.208248
15	-	40735884	40755851	ENSG00000137824.15	RMDN3	31.1707	0.918448	-0.247967	-0.0111637
15	+	41493393	41503551	ENSG00000137825.10	ITPKA	1.38467	0.851426	-0.592758	-0.13223
15	-	70654554	70763593	ENSG00000137831.14	UACA	70.7482	0.891636	-0.323186	-0.0881779
15	+	66702228	66782848	ENSG00000137834.14	SMAD6	8.41994	0.963545	-0.740411	0.0125442
15	-	40278176	40307935	ENSG00000137841.11	PLCB2	0.0115941	0.976215	-0.334335	0.0103498
15	+	43123279	43185146	ENSG00000137842.6	TMEM62	4.52092	0.725793	-0.0130105	0.0237702
15	+	40238759	40277487	ENSG00000137843.11	PAK6	0.0511221	1	-0.786198	0
15	-	58588807	58749978	ENSG00000137845.14	ADAM10	98.2545	0.973638	-0.282627	0.00485649
15	+	45129933	45165576	ENSG00000137857.17	DUOX1	1.05633	1	-0.88855	0
15	+	45252230	45277845	ENSG00000137860.11	SLC28A2	0.0339809	1	0.4286	0
15	-	74179466	74212267	ENSG00000137868.18	STRA6	0.0137501	1	-0.375665	0
15	-	51208057	51338610	ENSG00000137869.14	CYP19A1	0.878556	0.988705	0.299033	-0.233162
15	-	56630181	56918571	ENSG00000137871.19	ZNF280D	32.1397	0.782424	-1.41622	-0.905312
15	+	47184101	47774223	ENSG00000137872.16	SEMA6D	8.32084	0.713096	-1.40797	0.145125
15	-	52109263	52112775	ENSG00000137875.4	BCL2L10	0.0670638	1	-0.88685	0
15	-	55180806	55197067	ENSG00000137876.9	RSL24D1	110.979	0.99494	-0.239108	-0.00412822
15	-	41848144	41894077	ENSG00000137877.9	SPTBN5	0.64279	0.804315	-0.484476	0.0549662
15	+	57591908	57714745	ENSG00000137878.16	GCOM1	0.0420502	0.99137	-0.716422	-0.0137309
15	+	40764020	40767710	ENSG00000137880.5	GCHFR	0.810454	1	-0.181952	0
1	-	93561786	93847150	ENSG00000137936.16	BCAR3	25.6774	0.960716	-0.102484	-0.0515731
1	-	83865028	83999150	ENSG00000137941.16	TTLL7	7.49874	0.835595	-1.51856	0.00314135
1	+	93448131	93554661	ENSG00000137942.16	FNBP1L	42.3126	0.904811	-0.650968	-0.0216362
1	-	88935773	88992953	ENSG00000137944.16	KYAT3	21.8905	0.91184	-0.347257	-0.219419
1	-	88852932	88891944	ENSG00000137947.11	GTF2B	21.6718	0.97295	-0.124117	-0.00227651
1	+	91949371	92014426	ENSG00000137948.18	BRDT	0.00574497	1	-0.197142	0
1	+	75786197	75795079	ENSG00000137955.15	RABGGTB	23.9935	0.729209	-0.400014	-0.180921
1	+	78619922	78646145	ENSG00000137959.15	IFI44L	2.32254	0.89931	-0.738266	-1.70471
1	+	77979542	78138449	ENSG00000137960.5	GIPC2	0.0502979	1	1.10983	-0.00991348
1	-	94148988	94275068	ENSG00000137962.12	ARHGAP29	184.338	0.597152	-0.750287	-0.126468
1	+	78649796	78664078	ENSG00000137965.10	IFI44	5.77634	0.824613	-0.169251	-0.15681
1	-	75202131	75611116	ENSG00000137968.16	SLC44A5	0.486415	1	-0.81828	0
1	+	86424086	86456558	ENSG00000137975.7	CLCA2	0.824265	0.910426	-0.633181	0.0118837
1	-	100186919	100249834	ENSG00000137992.14	DBT	29.9958	0.885681	-0.165553	0.00251605
1	+	100266207	100292769	ENSG00000137996.12	RTCA	14.2804	0.658052	0.110431	-0.0602186
2	-	27444371	27489789	ENSG00000138002.14	IFT172	3.91367	0.1728	-0.400798	-0.28516
2	+	26308547	26395891	ENSG00000138018.17	EPT1	13.6933	0.728074	-0.0173658	-0.0344851
2	-	27098889	27119115	ENSG00000138028.14	CGREF1	2.64105	0.921449	-0.373144	-0.0328059
2	+	26243170	26290468	ENSG00000138029.13	HADHB	86.1356	0.919966	-0.0741526	-0.0270781
2	+	27086747	27100772	ENSG00000138030.12	KHK	0.337618	1	-0.530387	-0.450336
2	-	24819169	24919839	ENSG00000138031.14	ADCY3	68.2686	0.865845	-0.56272	-0.454119
2	+	44167969	44244384	ENSG00000138032.20	PPM1B	39.4036	0.992416	-0.250255	-0.0136608
2	-	55634265	55693910	ENSG00000138035.14	PNPT1	9.70361	0.754094	-0.191905	-0.184405
2	+	43774039	43810010	ENSG00000138036.18	DYNC2LI1	14.6528	0.932898	-0.31021	-0.104016
2	-	39736060	39779267	ENSG00000138050.14	THUMPD2	1.20505	0.40039	-2.08459	-1.6132
2	-	38066973	38109902	ENSG00000138061.11	CYP1B1	319.431	1	-1.43231	0
2	-	65070701	65130106	ENSG00000138069.16	RAB1A	143.18	0.945776	0.0140241	-0.0531214
2	+	65227753	65271253	ENSG00000138071.13	ACTR2	350.041	0.988204	-0.105533	-0.00250745
2	-	27130756	27134675	ENSG00000138073.13	PREB	27.0543	0.91097	-0.0449092	-0.0330932
2	-	27199587	27212958	ENSG00000138074.14	SLC5A6	8.45862	0.625272	0.0908371	-0.0493126
2	-	44316281	44361862	ENSG00000138078.15	PREPL	88.727	0.926371	-0.417897	-0.10587
2	+	44275458	44321494	ENSG00000138079.13	SLC3A1	0.258055	1	-0.596126	0
2	+	27078567	27086408	ENSG00000138080.13	EMILIN1	256.188	0.800042	-0.289186	-0.0581309
2	-	47789316	47905793	ENSG00000138081.20	FBXO11	52.0203	0.751527	-0.371537	-0.261873
2	+	44941898	44946077	ENSG00000138083.4	SIX3	0.0223612	1	-0.510025	0
2	+	27212027	27217178	ENSG00000138085.16	ATRAID	111.487	0.958069	-0.25421	-0.0107528
2	+	24793136	24822376	ENSG00000138092.10	CENPO	6.57037	0.686673	-0.109609	-0.221381
2	-	43886508	43996005	ENSG00000138095.18	LRPPRC	89.1	0.856668	-0.0863443	-0.0886891
2	-	25377198	25673647	ENSG00000138101.18	DTNB	2.05874	0.786065	-0.144276	0.0598466
10	-	102461881	102502711	ENSG00000138107.12	ACTR1A	99.3777	0.903197	-0.0961259	-0.0269448
10	+	102461395	102477045	ENSG00000138111.14	MFSD13A	0.687721	0.702993	0.489405	-0.0907751
10	-	93306429	93482317	ENSG00000138119.16	MYOF	287.28	0.681491	-0.474342	-0.0645731
10	-	98247690	98268250	ENSG00000138131.3	LOXL4	109.108	0.289455	-1.26529	0.0231275
10	+	88879734	88975153	ENSG00000138134.11	STAMBPL1	18.379	0.861143	-0.420958	-0.152281
10	-	89205629	89207314	ENSG00000138135.6	CH25H	14.3572	1	-1.98315	0
10	-	87751512	87841343	ENSG00000138138.13	ATAD1	56.8036	0.776957	-0.314546	-0.0974321
10	+	92593286	92655395	ENSG00000138160.5	KIF11	11.6161	0.716411	-0.354278	-0.0555606
10	+	121989174	122254545	ENSG00000138162.18	TACC2	8.70576	0.922499	-0.282027	-0.039366
10	+	110497838	110511544	ENSG00000138166.5	DUSP5	4.5242	0.968929	0.325935	-0.128595
10	-	103446786	103452402	ENSG00000138172.10	CALHM2	21.698	0.545038	-0.226578	-0.0935352
10	-	102673731	102714407	ENSG00000138175.8	ARL3	37.1525	0.976293	-0.290191	-0.0141597
10	+	93496632	93529092	ENSG00000138180.15	CEP55	5.22727	0.623558	-0.925479	0.0570461
10	+	89701610	89774939	ENSG00000138182.14	KIF20B	5.7035	0.686314	-0.362458	-0.0344045
10	+	95711779	95869695	ENSG00000138185.17	ENTPD1	4.02606	0.980762	-0.19979	0.00835203
10	+	92834713	93059493	ENSG00000138190.16	EXOC6	2.41893	0.949475	-0.275561	-0.0432957
10	-	93591687	93601744	ENSG00000138207.13	RBP4	0.12827	0.819711	0.293111	0.0477562
3	-	138161012	138174949	ENSG00000138231.12	DBR1	11.6661	0.947523	-0.062613	-0.0640469
3	+	132417526	132539032	ENSG00000138246.15	DNAJC13	65.4023	0.612954	-0.109397	-0.133361
10	-	73375101	73414076	ENSG00000138279.15	ANXA7	75.3447	0.89473	-0.162475	-0.0409862
10	+	73168166	73244504	ENSG00000138286.14	FAM149B1	15.7016	0.544683	-0.397278	-0.243837
10	-	72096032	72217134	ENSG00000138303.17	ASCC1	23.2606	0.995774	-0.0533086	-0.00430745
10	+	62374192	62672011	ENSG00000138311.15	ZNF365	0.582044	0.954927	-0.781185	0.0198269
10	+	70672803	70762441	ENSG00000138316.10	ADAMTS14	1.51537	0.19217	-0.884164	0.587794
10	+	78033760	78056812	ENSG00000138326.18	RPS24	618.045	0.88359	-0.348896	0.0106449
10	+	68560656	68694482	ENSG00000138336.8	TET1	7.48807	0.773151	-0.771632	0.104222
10	-	68414064	68472121	ENSG00000138346.14	DNA2	1.50175	0.491392	0.0797403	-0.00699325
10	+	68106117	68212017	ENSG00000138347.15	MYPN	1.94648	0.872847	-0.39195	-0.0852342
2	+	200585868	200677064	ENSG00000138356.13	AOX1	38.2225	0.869483	0.196114	-0.0638517
2	+	215311817	215349773	ENSG00000138363.14	ATIC	43.2489	0.979933	-0.0723786	-0.025046
2	+	216412414	216483053	ENSG00000138375.12	SMARCAL1	26.7413	0.868079	-0.107128	-0.0123217
2	-	214725646	214809711	ENSG00000138376.10	BARD1	5.26187	0.955189	-0.3198	-0.00855513
2	-	191029576	191151596	ENSG00000138378.17	STAT4	3.19297	0.845331	-0.497871	-1.03758
2	-	190055697	190062729	ENSG00000138379.4	MSTN	1.92809	1	-1.01659	-0.0240759
2	+	202912214	202987063	ENSG00000138380.17	CARF	7.50722	0.63892	-0.380687	0.0112516
2	+	189661385	189670831	ENSG00000138381.9	ASNSD1	46.3887	0.931048	-0.168432	-0.111528
2	-	169810081	169824931	ENSG00000138382.14	METTL5	15.4534	0.974926	0.000192061	-0.021553
2	+	169791933	169812064	ENSG00000138385.15	SSB	130.91	0.869912	-0.201924	-0.00923304
2	+	190646746	190692766	ENSG00000138386.16	NAB1	22.8324	0.972503	0.0587366	-0.0263639
2	+	201790461	201895550	ENSG00000138395.14	CDK15	5.04082	0.739181	-0.517305	0.043316
2	+	169584340	169641406	ENSG00000138398.15	PPIG	76.4892	0.906567	-0.203372	-0.0140022
2	-	169529749	169573875	ENSG00000138399.17	FASTKD1	11.8525	0.759255	-0.00966208	0.0297664
2	-	206737763	206765547	ENSG00000138400.12	MDH1B	0.313596	0.991574	-0.34712	0.00363833
2	-	196194370	196593692	ENSG00000138411.10	HECW2	11.3425	0.741731	-0.744247	0.0362812
2	-	208236227	208266074	ENSG00000138413.13	IDH1	79.6701	0.95553	-0.266076	-0.0151794
2	-	174072447	174248698	ENSG00000138430.15	OLA1	65.0282	0.966552	-0.31601	-0.0102941
2	-	174348022	174395715	ENSG00000138433.15	CIR1	43.2528	0.9792	-0.235421	-0.0161671
2	+	181891833	181930738	ENSG00000138434.16	SSFA2	50.0801	0.774439	-0.0894397	-0.064549
2	-	174747592	174787935	ENSG00000138435.15	CHRNA1	0.0223546	1	-0.509936	0
2	+	202635188	202769757	ENSG00000138439.11	FAM117B	5.00121	0.975322	-0.383894	-0.00192414
2	-	202874782	203014798	ENSG00000138442.9	WDR12	21.1343	0.982811	-0.0416933	-0.0171821
2	+	203328219	203447723	ENSG00000138443.15	ABI2	53.0705	0.822613	-0.111485	0.0499926
2	+	186590065	186680901	ENSG00000138448.11	ITGAV	211.678	0.863769	-0.304377	-0.0512584
2	-	189560579	189583758	ENSG00000138449.10	SLC40A1	5.98332	0.928407	-1.07264	-0.0284506
3	+	112561709	112585577	ENSG00000138459.8	SLC35A5	24.3038	0.972836	-0.18577	-0.0391277
3	+	122794795	122881139	ENSG00000138463.8	DIRC2	6.13897	0.9832	-0.231221	-0.0149759
3	-	101324205	101513241	ENSG00000138468.15	SENP7	10.6765	0.609216	-0.292903	0.056312
