chr	strand	start	end	gene_id	gene_symbol	omega	rate	log10(alpha)	log10(beta)
5	-	54977864	55022671	ENSG00000164283.12	ESM1	0.977805	1	-0.975073	-0.0103776
5	+	149345430	149354583	ENSG00000164284.14	GRPEL2	9.9612	0.981809	-0.0173229	-0.0106984
5	+	95555074	95605064	ENSG00000164291.16	ARSK	5.12383	0.903906	0.00231823	-0.142504
5	+	95713522	95824383	ENSG00000164292.12	RHOBTB3	115.213	0.970793	-0.241772	-0.0877593
5	+	55160118	55167071	ENSG00000164294.13	GPX8	62.4719	0.975188	-0.0781146	0.00204259
5	-	149993118	150001167	ENSG00000164296.6	TIGD6	8.18362	1	-0.106091	0
5	-	80111651	80256079	ENSG00000164300.15	SERINC5	21.5021	0.982239	-0.2093	-0.0251109
4	-	184088706	184221230	ENSG00000164303.10	ENPP6	0.0561056	1	-0.0461529	0
6	-	7326656	7389743	ENSG00000164304.15	CAGE1	0.0116268	1	-0.334992	0
4	-	184627696	184649509	ENSG00000164305.18	CASP3	25.673	0.926675	-0.0255048	-0.0578823
4	+	184649613	184694963	ENSG00000164306.10	PRIMPOL	4.90553	0.851396	-0.00810202	-0.216051
5	-	96760810	96808100	ENSG00000164307.12	ERAP1	48.777	0.90424	-0.404323	-0.208137
5	+	96875939	96919716	ENSG00000164308.16	ERAP2	5.32523	0.894155	-0.441172	-0.0534557
5	+	79689877	79800240	ENSG00000164309.14	CMYA5	0.766343	0.858635	-0.142414	-0.0149611
5	+	38258409	38465021	ENSG00000164318.17	EGFLAM	0.264526	1	-0.171676	-0.0229663
4	-	185159665	185209504	ENSG00000164323.12	CFAP97	33.1724	0.979029	0.136924	0.00396191
5	-	38937919	39074408	ENSG00000164327.12	RICTOR	6.94501	0.618757	0.115487	-0.385281
5	+	79612120	79686648	ENSG00000164329.13	PAPD4	15.2747	0.838536	0.271501	-0.127383
5	-	158695916	159099761	ENSG00000164330.16	EBF1	5.73073	0.68917	0.191612	-0.187868
5	-	73552335	73565686	ENSG00000164331.9	ANKRA2	12.7022	0.738093	-0.459087	-0.32134
5	+	159263081	159286040	ENSG00000164332.7	UBLCP1	17.342	0.919256	0.00544862	-0.0860743
5	+	73565443	73583377	ENSG00000164338.9	UTP15	6.71676	0.78712	-0.0117422	-0.177812
4	+	186069152	186088069	ENSG00000164342.12	TLR3	1.76807	0.924057	0.0942061	-0.260174
4	+	186208979	186258471	ENSG00000164344.15	KLKB1	0.0315245	0.92422	-0.618304	-0.0522265
5	+	74766991	74780113	ENSG00000164346.9	NSA2	30.5385	0.955642	-0.0132418	-0.0588046
5	-	74721204	74767371	ENSG00000164347.17	GFM2	18.3528	0.779624	0.00947974	-0.0611449
5	-	196871	218215	ENSG00000164366.3	CCDC127	29.7089	0.979195	-0.191149	0.00903946
6	+	1312440	1314748	ENSG00000164379.6	FOXQ1	0.84554	1	-1.42901	0
6	+	47656436	47697797	ENSG00000164393.8	ADGRF2	0.00964974	1	-0.293357	0
5	-	131949973	132012243	ENSG00000164398.12	ACSL6	0.0331917	1	0.338251	0
5	+	132073790	132076170	ENSG00000164400.5	CSF2	0.0141711	1	-0.383296	-0.0650832
5	-	132750817	132807241	ENSG00000164402.13	SEPT8	107.632	0.892767	-0.330303	-0.052705
5	-	132822141	132830898	ENSG00000164403.14	SHROOM1	5.59839	0.681567	-0.189339	-0.0590181
5	-	132861181	132866884	ENSG00000164404.8	GDF9	0.170774	1	-0.179499	-0.0164932
5	+	132866560	132868031	ENSG00000164405.10	UQCRQ	74.1676	0.992565	-0.326265	-0.00310574
5	+	132872322	132875046	ENSG00000164406.7	LEAP2	0.102411	0.977101	0.425413	-0.0175723
6	+	87470623	87512336	ENSG00000164414.16	SLC35A1	10.35	0.887563	-0.0283026	-0.205392
6	+	101398788	102070083	ENSG00000164418.19	GRIK2	0.596366	0.996657	-0.449091	-0.0118037
6	-	73413515	73452276	ENSG00000164430.15	MB21D1	1.99106	0.990562	0.257471	-0.030138
6	+	122779475	122784074	ENSG00000164434.11	FABP7	0.00472369	1	-0.168017	0
6	-	139240061	139292139	ENSG00000164440.14	TXLNB	0.151158	1	-0.373304	-0.0206407
6	-	139371807	139374620	ENSG00000164442.9	CITED2	246.603	0.739727	-0.0689361	0.0386504
6	+	116529013	116558868	ENSG00000164451.13	FAM26D	0.0236184	1	-0.526577	0
5	+	173056352	173139284	ENSG00000164463.12	CREBRF	10.8258	0.904016	-0.226696	0.0130888
6	+	117453817	117569858	ENSG00000164465.18	DCBLD1	32.6694	0.741042	-0.339275	-0.200747
5	+	175477062	175529742	ENSG00000164466.12	SFXN1	22.2732	0.889963	0.038202	-0.0567198
6	-	130144315	130365425	ENSG00000164483.16	SAMD3	0.937754	0.698159	-0.815882	0.1458
6	+	130365734	130443063	ENSG00000164484.11	TMEM200A	56.5827	0.929646	-0.586106	0.0151787
6	-	168292830	168319754	ENSG00000164488.11	DACT2	0.00944738	1	-0.288861	0
6	-	107152557	107459564	ENSG00000164494.11	PDSS2	9.12589	0.863028	0.113293	0.0469441
6	+	147204425	147390476	ENSG00000164506.14	STXBP5	40.4138	0.807144	0.107221	-0.171306
5	+	55851379	55922853	ENSG00000164509.13	IL31RA	4.06276	0.889354	-1.84078	-0.0148705
5	-	56099678	56233359	ENSG00000164512.17	ANKRD55	0.0472369	1	0.013771	0
6	-	149883375	149898102	ENSG00000164520.11	RAET1E	0.165329	1	0.246125	-0.0270432
6	+	36948263	36964837	ENSG00000164530.13	PI16	0.0425132	1	0.126836	-0.280389
7	-	35202430	35254147	ENSG00000164532.10	TBX20	0.124332	1	-1.12818	0
7	-	6409126	6484190	ENSG00000164535.14	DAGLB	18.1447	0.835909	-0.381147	-0.300851
7	-	36324221	36390125	ENSG00000164542.12	KIAA0895	0.919796	0.996778	-0.320712	0.00138766
7	+	43582758	43626786	ENSG00000164543.5	STK17A	28.5272	0.981565	-0.27003	-0.0818024
7	-	23504780	23532041	ENSG00000164548.10	TRA2A	19.6658	0.900651	0.0990067	-0.0573589
5	+	154190730	154420984	ENSG00000164574.15	GALNT10	183.484	0.908937	-0.439065	-0.0354411
5	+	154445957	154461054	ENSG00000164576.11	SAP30L	21.8202	0.775578	-0.383809	-0.133182
5	-	150443190	150449756	ENSG00000164587.11	RPS14	648.832	0.988008	-0.437168	-0.00140343
5	-	45254950	45696498	ENSG00000164588.6	HCN1	2.01953	0.996606	-1.38368	0.00146186
5	+	150660874	150679365	ENSG00000164591.13	MYOZ3	0.847044	1	-1.933	0
7	-	107201555	107564514	ENSG00000164597.13	COG5	27.7321	0.930139	0.0392092	-0.0249674
7	-	112819147	112939916	ENSG00000164603.11	BMT2	10.8908	0.992728	0.0388007	-0.0199535
7	-	113078331	113087778	ENSG00000164604.12	GPR85	1.33783	0.994231	0.100802	-0.0227439
5	-	160401641	160421711	ENSG00000164609.9	SLU7	37.2258	0.972961	-0.0877942	-0.0530826
7	-	33094797	33109401	ENSG00000164610.8	RP9	18.7799	0.960283	-0.418996	-0.0288984
5	+	160421822	160428744	ENSG00000164611.12	PTTG1	9.04185	0.999166	-0.559584	-0.0182157
5	+	134738501	134752160	ENSG00000164615.4	CAMLG	31.0389	0.959237	-0.0303681	-0.0155356
7	+	33904911	34155872	ENSG00000164619.8	BMPER	31.0534	0.973926	-0.363956	-0.104171
5	+	141636950	141641077	ENSG00000164620.8	RELL2	1.42989	0.464284	-1.67003	-1.30179
6	-	39329990	39725405	ENSG00000164627.17	KIF6	1.70835	0.917413	-0.659142	-0.0603911
7	-	6688433	6706923	ENSG00000164631.18	ZNF12	18.6882	0.83425	-0.0355248	-0.0017758
7	+	5274369	5306870	ENSG00000164638.10	SLC29A4	9.64882	0.849231	-1.05978	0.0460998
7	+	90154375	90164829	ENSG00000164647.8	STEAP1	3.08479	0.984277	1.10278	-0.0275952
7	-	21900900	21946084	ENSG00000164649.19	CDCA7L	25.4491	0.979296	-0.289285	-0.042904
7	+	7566872	7608929	ENSG00000164654.15	MIOS	11.6477	0.878646	0.0639235	-0.163866
7	-	86876906	87059699	ENSG00000164659.14	KIAA1324L	4.47839	0.728527	-1.12997	0.0999571
6	-	41789896	41895361	ENSG00000164663.14	USP49	5.33134	0.912253	0.125178	-0.0914663
6	+	158650014	158764876	ENSG00000164674.15	SYTL3	8.54543e-05	7.47546e-05	2.03038	1.89057
7	-	123452400	123535077	ENSG00000164675.10	IQUB	0.0979095	0.973773	-1.03306	0.0114265
8	-	79764010	79767863	ENSG00000164683.16	HEY1	0.490515	0.82414	-0.167482	0.0830824
8	-	80628451	80874781	ENSG00000164684.13	ZNF704	1.97494	0.98395	-0.766457	0.0048441
8	+	81280363	81284777	ENSG00000164687.10	FABP5	5.54789	0.998301	-0.210711	-0.020203
7	-	155799986	155812273	ENSG00000164690.7	SHH	0.0236263	1	-0.526679	0
6	-	159034468	159045152	ENSG00000164691.16	TAGAP	0.0377895	1	-0.679332	0
6	+	159169397	159272109	ENSG00000164694.16	FNDC1	40.6624	0.945583	-2.51354	-0.00723059
8	+	81732434	81759515	ENSG00000164695.4	CHMP4C	0.185447	0.997044	-0.587171	0.00127293
7	-	135681237	135729258	ENSG00000164707.15	SLC13A4	0.0276859	1	-0.576179	-0.138764
7	-	44062727	44065587	ENSG00000164708.5	PGAM2	0.0526025	1	-0.796592	0
7	+	98252379	98310441	ENSG00000164713.9	BRI3	35.2802	0.806702	0.119433	0.0687404
7	+	98106885	98209633	ENSG00000164715.5	LMTK2	19.2796	0.920349	-0.193372	-0.154374
8	-	13083361	13604610	ENSG00000164741.14	DLC1	145.213	0.852035	-0.216023	-0.0503675
7	+	45574140	45723116	ENSG00000164742.14	ADCY1	0.589404	0.998077	-0.486127	0.000827668
8	+	13566843	13568287	ENSG00000164743.4	C8orf48	1.95561	1	-0.0654164	0
7	-	47987148	48029119	ENSG00000164744.12	SUN3	0.0163654	1	-0.421034	0
7	+	48035511	48061304	ENSG00000164746.13	C7orf57	0.12754	1	-1.13843	0
8	+	75407914	75566843	ENSG00000164749.11	HNF4G	0.0236184	1	-0.526577	0
8	-	76980258	77001044	ENSG00000164751.14	PEX2	24.9574	0.981665	-0.101875	-0.0279914
8	-	116845935	116874866	ENSG00000164754.13	RAD21	122.226	0.959676	-0.131722	-0.0236917
8	+	116950273	117176714	ENSG00000164756.12	SLC30A8	0.00944738	1	-0.288861	0
8	+	117520713	117540262	ENSG00000164758.7	MED30	5.92789	0.974749	-0.150438	-0.00654844
8	-	118923557	118952200	ENSG00000164761.8	TNFRSF11B	8.34033	0.977495	-0.531901	-0.0211298
8	-	73064540	73124088	ENSG00000164764.10	SBSPON	0.176769	1	0.378505	-0.0127538
7	-	56080283	56092996	ENSG00000164776.9	PHKG1	0.324915	0.691614	0.0474628	-0.16622
7	+	155458129	155464831	ENSG00000164778.4	EN2	0.0897501	1	-0.998913	0
8	-	109963645	109975847	ENSG00000164794.8	KCNV1	0.0743381	1	0.644302	0
8	-	112222928	113437099	ENSG00000164796.17	CSMD3	0.0991974	1	-1.03821	0
8	+	47260575	47736306	ENSG00000164808.16	SPIDR	23.07	0.750656	-0.0277457	-0.00380276
7	-	104126341	104208047	ENSG00000164815.10	ORC5	6.87163	0.992141	0.189654	-0.0712146
7	+	726701	786475	ENSG00000164818.15	DNAAF5	26.6691	0.941899	-0.147679	-0.14278
8	+	89901859	89927888	ENSG00000164823.9	OSGIN2	7.22907	0.967374	0.156725	-0.0540543
7	+	816615	896435	ENSG00000164828.17	SUN1	41.4152	0.88621	-0.120634	-0.152736
8	+	106359476	106752694	ENSG00000164830.18	OXR1	24.4749	0.961187	-0.0295205	-0.1638
8	-	108606850	108787615	ENSG00000164841.4	TMEM74	0.00944738	1	-0.288861	0
7	+	1044576	1059261	ENSG00000164849.9	GPR146	0.940504	1	-0.732235	0
7	+	1082208	1093815	ENSG00000164850.14	GPER1	2.17717	0.978566	-0.360628	0.000330276
7	-	1542235	1560821	ENSG00000164855.15	TMEM184A	0.31516	0.973625	-1.02754	0.0114918
7	+	150990995	151014588	ENSG00000164867.10	NOS3	0.105052	0.910249	0.564366	-0.0934748
7	-	1428465	1459502	ENSG00000164877.18	MICALL2	5.86503	0.686786	-0.624737	-0.377061
8	+	85373436	85449040	ENSG00000164879.6	CA3	0.00944738	1	0.836855	-0.00731069
7	-	1470277	1504367	ENSG00000164880.15	INTS1	50.3416	0.40421	-0.405743	-0.325743
7	-	151053812	151058530	ENSG00000164885.12	CDK5	12.7889	0.866255	-0.217125	-0.055583
7	+	151057210	151076527	ENSG00000164889.13	SLC4A2	64.6155	0.559941	-0.179187	-0.114643
7	-	151076593	151080866	ENSG00000164896.19	FASTK	38.8973	0.773617	-0.651493	-0.25035
7	-	151081080	151083546	ENSG00000164897.12	TMUB1	27.4287	0.971169	-0.1816	-0.00184184
7	+	139339457	139346319	ENSG00000164898.12	C7orf55	2.73014	0.979167	-0.239187	0.00905175
5	+	126600268	126627252	ENSG00000164902.13	PHAX	23.0286	0.988934	0.0518372	-0.00164191
5	-	126531200	126595418	ENSG00000164904.16	ALDH7A1	58.0966	0.996206	-0.511591	-0.0259839
7	+	4682309	4771443	ENSG00000164916.10	FOXK1	34.3503	0.911327	-0.033507	-0.123878
8	-	99873200	99894062	ENSG00000164919.10	COX6C	4.91969	0.999168	0.372366	-0.000380733
8	+	98944403	98952104	ENSG00000164920.9	OSR2	7.56871	0.965749	-0.58424	-0.0498422
8	-	100916525	100953388	ENSG00000164924.17	YWHAZ	320.187	0.992749	0.0454824	0.000646472
8	+	103140710	103230305	ENSG00000164929.16	BAALC	25.2977	0.974964	-1.34858	0.010901
8	+	103298433	103332866	ENSG00000164930.11	FZD6	43.0366	0.938171	-0.376684	-0.131488
8	+	103371515	103382997	ENSG00000164932.12	CTHRC1	106.76	0.982049	-0.498298	-0.0482824
8	-	103398635	103415189	ENSG00000164933.11	SLC25A32	13.4896	0.908048	0.182918	-0.106815
8	+	103414714	103443453	ENSG00000164934.13	DCAF13	33.665	0.993473	-0.0794823	-0.0201553
8	+	104339087	104356689	ENSG00000164935.6	DCSTAMP	0.00938266	1	-0.287413	0
8	-	94925972	94949411	ENSG00000164938.13	TP53INP1	37.1281	0.983976	-0.557629	-0.0617008
8	+	94813311	94881746	ENSG00000164941.13	INTS8	11.0358	0.905736	-0.244575	-0.126833
8	-	94487693	94553529	ENSG00000164944.11	KIAA1429	43.0817	0.849771	-0.0114501	-0.0084742
9	-	14734666	14910995	ENSG00000164946.19	FREM1	0.126597	0.987414	-1.13544	-0.000624912
8	-	94249253	94262350	ENSG00000164949.7	GEM	11.6337	0.962059	-0.532622	-0.0341795
8	+	93857807	93926066	ENSG00000164951.15	PDP1	15.4341	0.982674	0.194862	0.00751473
8	+	93754844	93819234	ENSG00000164953.15	TMEM67	2.76387	0.854182	0.081196	-0.178133
8	-	125024260	125091840	ENSG00000164961.15	KIAA0196	53.0267	0.877691	-0.116626	-0.108147
9	-	34610486	34612104	ENSG00000164967.9	RPP25L	10.2701	0.968025	0.0102322	-0.0154592
9	-	34398184	34458570	ENSG00000164970.14	FAM219A	31.866	0.923477	-0.333681	-0.134168
9	-	34379019	34397832	ENSG00000164972.12	C9orf24	0.0718098	1	-0.912805	0
9	+	15422704	15465953	ENSG00000164975.15	SNAPC3	15.5066	0.991117	-0.0453774	-0.0176286
9	-	34366670	34376853	ENSG00000164976.8	KIAA1161	3.76099	0.973178	-0.0515601	0.0116892
9	+	34329506	34343713	ENSG00000164978.17	NUDT2	16.4951	0.943525	-0.15931	-0.0386011
8	-	124306189	124372692	ENSG00000164983.7	TMEM65	10.9407	0.974163	0.101199	-0.0951736
9	-	15464066	15511019	ENSG00000164985.14	PSIP1	48.425	0.915086	-0.153927	-0.189366
9	+	15552897	16061663	ENSG00000164989.15	CCDC171	0.170215	0.0815656	0.871604	1.02979
9	+	34179005	34252523	ENSG00000165006.13	UBAP1	68.8216	0.904879	-0.25248	-0.11096
9	-	90609832	90643105	ENSG00000165023.6	DIRAS2	4.61987	1	-2.66557	0
9	+	90801787	90898549	ENSG00000165025.14	SYK	0.00944737	1	0.361662	0
9	+	104764157	104777457	ENSG00000165028.11	NIPSNAP3B	0.0800571	0.314785	0.0541061	0.31772
9	-	104781002	104928237	ENSG00000165029.15	ABCA1	12.2713	0.675108	0.00570282	-0.209057
9	-	91409045	91423862	ENSG00000165030.3	NFIL3	12.4382	0.927496	0.404533	-0.0786273
8	+	38386207	38409527	ENSG00000165046.12	LETM2	0.843083	0.993089	-0.109677	-0.0739457
7	+	128476729	128506602	ENSG00000165055.15	METTL2B	9.48258	0.875091	0.038489	-0.166905
9	+	69035259	69100178	ENSG00000165060.11	FXN	3.92172	0.994169	0.147062	-0.0249955
8	-	40530590	40897833	ENSG00000165061.14	ZMAT4	1.55966	0.788632	-2.19581	0.101975
8	-	132685007	132760712	ENSG00000165071.14	TMEM71	0.328058	0.995933	-0.595515	-0.00471279
9	+	70043581	70226970	ENSG00000165072.9	MAMDC2	5.80787	0.979533	-0.617545	-0.0936824
8	+	68330722	68819022	ENSG00000165084.15	C8orf34	0.439938	0.667436	-0.0479585	0.161135
9	+	72521801	72836351	ENSG00000165091.15	TMC1	0.0749262	1	-0.929042	0
9	-	72900662	73080442	ENSG00000165092.12	ALDH1A1	5.28834	0.988993	-0.965017	-0.0175279
6	+	18155329	18223853	ENSG00000165097.13	KDM1B	22.479	0.915148	-0.188642	-0.019998
8	+	43140455	43202855	ENSG00000165102.14	HGSNAT	95.1194	0.896061	-0.359553	-0.0403428
9	-	82979585	83063177	ENSG00000165105.9	RASEF	0.891786	0.836617	-0.456626	0.0766344
9	-	83739421	83829516	ENSG00000165113.12	GKAP1	0.638011	0.937036	-0.389778	0.0102492
9	-	83836698	83921465	ENSG00000165115.14	KIF27	0.958237	0.275971	0.017468	-0.394242
9	-	83938311	83956986	ENSG00000165118.14	C9orf64	9.21187	0.97203	0.0639189	-0.027921
9	-	83968083	83980616	ENSG00000165119.19	HNRNPK	328.168	0.736011	-0.0150771	-0.0407882
7	+	130207860	130216843	ENSG00000165120.3	SSMEM1	0.00944738	1	-0.288861	0
9	-	110365251	110579880	ENSG00000165124.17	SVEP1	116.692	0.85023	-0.636945	-0.144227
9	-	98731329	98796965	ENSG00000165138.17	ANKS6	23.0871	0.87294	-0.0036424	0.0100768
9	-	94603133	94640249	ENSG00000165140.9	FBP1	0.0472369	1	-0.757676	0
9	-	101473171	101533537	ENSG00000165152.8	TMEM246	23.7319	0.988395	-0.915629	0.00501898
8	-	123248451	123275541	ENSG00000165156.14	ZHX1	15.235	0.934139	0.154061	0.0292854
X	+	37780011	37813461	ENSG00000165168.7	CYBB	0.00472369	1	-0.168017	0
X	-	37836757	37847637	ENSG00000165169.10	DYNLT3	26.5811	0.98513	-0.155736	-0.0241413
7	-	73834590	73842535	ENSG00000165171.10	WBSCR27	1.17315	0.613929	-1.07252	-0.0837812
X	+	38801432	38806537	ENSG00000165175.15	MID1IP1	30.097	0.787012	0.0533311	-0.0321066
9	-	111686173	111795008	ENSG00000165181.16	C9orf84	0.0377895	1	0.386719	-0.194524
X	+	23907801	23939507	ENSG00000165182.10	CXorf58	0.0142183	1	-0.384144	0
9	+	112486847	112669397	ENSG00000165185.14	KIAA1958	4.07893	0.951195	-0.404524	0.0215099
X	+	23334015	23404372	ENSG00000165186.10	PTCHD1	0.0284657	1	0.596693	0
9	-	113297093	113303376	ENSG00000165188.13	RNF183	0.00472369	1	-0.168017	0
X	-	100291644	100410273	ENSG00000165194.15	PCDH19	29.7482	0.956948	-2.92977	0.0189183
X	-	15319451	15335580	ENSG00000165195.15	PIGA	1.87447	0.991567	-1.05239	-0.0337005
X	-	15345591	15384376	ENSG00000165197.4	VEGFD	0.0662483	1	-0.88223	-0.0171449
9	+	122614738	122615682	ENSG00000165202.3	OR1Q1	0.0236184	1	-0.526577	0
9	-	123109500	123268576	ENSG00000165209.18	STRBP	5.74999	0.542165	-0.421292	0.206892
7	-	73768997	73770270	ENSG00000165215.6	CLDN3	0.0141711	1	-0.383296	0
9	+	125261794	125367207	ENSG00000165219.21	GAPVD1	34.2559	0.718303	-0.0162269	-0.0237158
9	+	93096218	93113283	ENSG00000165233.17	CARD19	5.82143	0.530658	-0.409538	-0.170697
9	+	93184916	93320572	ENSG00000165238.16	WNK2	0.00944738	1	0.317705	0
X	+	77910656	78050395	ENSG00000165240.18	ATP7A	6.25742	0.491949	0.177347	0.128785
9	-	96385941	96418329	ENSG00000165244.6	ZNF367	1.98682	0.992	-0.644389	-0.0663285
X	-	84317874	84502479	ENSG00000165259.13	HDX	2.57926	0.991701	0.103167	-0.0194921
9	-	32552999	32573184	ENSG00000165264.10	NDUFB6	22.2909	0.99717	-0.0836574	-0.00792513
9	-	33383179	33402682	ENSG00000165269.12	AQP7	0.0377895	1	0.243062	0
9	-	33461441	33473930	ENSG00000165271.16	NOL6	20.6796	0.413869	-0.335443	-0.332144
9	-	33441154	33447611	ENSG00000165272.14	AQP3	0.79605	0.997178	-0.706921	-0.00177108
9	+	37753803	37778972	ENSG00000165275.9	TRMT10B	2.42348	0.625372	-0.475684	-0.745808
9	-	35056064	35073249	ENSG00000165280.15	VCP	180.453	0.857869	-0.290242	-0.00500153
9	-	35088688	35096601	ENSG00000165282.13	PIGO	25.3916	0.94062	-0.209503	-0.0507155
9	-	35099776	35103195	ENSG00000165283.15	STOML2	55.201	0.772484	-0.135834	-0.112027
X	-	80670854	80809688	ENSG00000165288.10	BRWD3	5.60518	0.761062	0.274029	-0.162911
13	+	87672615	87696272	ENSG00000165300.7	SLITRK5	0.018961	1	1.02762	0
9	+	36572862	36677683	ENSG00000165304.7	MELK	2.89363	0.470126	-0.262235	-0.219569
10	+	22928024	23038523	ENSG00000165309.13	ARMC3	0.00472369	1	-0.168017	0
10	+	23439458	23442390	ENSG00000165312.6	OTUD1	4.77565	1	-0.183979	0
10	-	31805404	31928876	ENSG00000165322.17	ARHGAP12	22.7191	0.943061	-0.0949703	-0.13949
11	+	92352096	92896470	ENSG00000165323.15	FAT3	2.33499	0.822868	-0.948763	0.080299
10	+	91409280	91514829	ENSG00000165338.16	HECTD2	3.98425	0.773326	-0.60183	-1.05843
X	-	70925582	70931125	ENSG00000165349.11	SLC7A3	0.116038	0.59915	-1.1005	0.219597
14	-	39397669	39432500	ENSG00000165355.7	FBXO33	11.6333	0.994649	-0.0920271	-0.0748519
X	+	135520659	135582510	ENSG00000165359.14	INTS6L	0.441343	0.0962967	-1.65451	-1.02652
X	-	137030148	137031674	ENSG00000165370.1	GPR101	0.00944738	1	-0.288861	0
X	+	106900164	106930861	ENSG00000165376.10	CLDN2	0.0188948	1	-0.46082	0
14	+	41607570	41904549	ENSG00000165379.13	LRFN5	0.75793	0.867314	-0.927635	0.0404838
10	-	48909483	48914232	ENSG00000165383.11	LRRC18	0.0141711	1	-0.383296	-1.55142
14	-	34432789	34462356	ENSG00000165389.6	SPTSSA	17.7608	0.992459	0.0724997	-0.000806676
8	+	31033801	31173769	ENSG00000165392.9	WRN	10.7572	0.760831	-0.321256	-0.203663
10	-	45454585	45594906	ENSG00000165406.15	MARCH8	38.0851	0.801408	-0.282554	0.0645982
14	+	80954989	81146302	ENSG00000165409.16	TSHR	0.760868	0.997146	-1.88698	0.00122894
14	-	34706769	34714823	ENSG00000165410.14	CFL2	22.0767	0.55915	0.0311859	-0.0838494
13	+	52652709	52700909	ENSG00000165416.14	SUGT1	17.3935	0.795414	0.179981	-0.0660198
14	-	81175452	81221377	ENSG00000165417.11	GTF2A1	16.3346	0.805613	0.305915	0.0204001
10	-	79382325	79445627	ENSG00000165424.6	ZCCHC24	118.698	0.986272	-0.381613	-0.0408348
11	-	74330318	74398473	ENSG00000165434.7	PGM2L1	11.2189	0.905674	-0.55979	-0.0294511
10	-	59650761	59736002	ENSG00000165449.11	SLC16A9	0.226737	1	-0.674289	0
11	+	72223701	72239105	ENSG00000165458.13	INPPL1	61.4481	0.361151	-0.382887	-0.209138
13	-	20187470	20192898	ENSG00000165474.5	GJB2	3.6089	1	-1.73311	0
13	-	20403667	20525857	ENSG00000165475.13	CRYL1	15.307	0.981373	-0.41482	-0.0263354
10	+	63521363	63625123	ENSG00000165476.13	REEP3	35.2137	0.991096	0.174723	-0.0135599
11	-	124919193	124936412	ENSG00000165478.6	HEPACAM	0.0333045	1	-0.636533	0
13	-	21153595	21176602	ENSG00000165480.15	SKA3	1.85906	0.916153	-2.27162	-0.131963
13	-	21492691	21604214	ENSG00000165487.13	MICU2	15.7976	0.991702	0.0750341	-0.0377361
11	+	82899975	82958277	ENSG00000165490.12	DDIAS	0.787193	1	0.112862	-0.0161683
11	+	83156988	83187451	ENSG00000165494.11	PCF11	24.3334	0.818273	-0.0511619	-0.141219
11	+	125164687	125433389	ENSG00000165495.15	PKNOX2	0.000750528	1	-0.0314298	0
14	+	49598697	49614672	ENSG00000165501.16	LRR1	1.82906	0.687434	-0.111033	-0.308159
14	-	49618519	49620685	ENSG00000165502.6	RPL36AL	102.82	0.99365	-0.174131	-0.00178732
14	-	49625174	49635230	ENSG00000165506.14	DNAAF2	7.00072	0.934456	0.076107	-0.0506938
10	-	44970981	44978810	ENSG00000165507.8	C10orf10	20.1324	1	-0.923642	-0.242589
X	+	141838316	141897832	ENSG00000165509.13	MAGEC3	0.0188948	1	-0.46082	0
10	+	45000475	45005326	ENSG00000165512.4	ZNF22	23.3357	0.985863	-0.0747297	-0.0417582
14	+	49767608	49786385	ENSG00000165516.10	KLHDC2	25.4104	0.958742	-0.482594	-0.129262
14	-	88612431	88792752	ENSG00000165521.15	EML5	3.33248	0.849197	-0.226959	0.0702286
14	-	49782083	49853203	ENSG00000165525.17	NEMF	25.062	0.799014	-0.267428	-0.126001
11	-	126202094	126211692	ENSG00000165526.8	RPUSD4	14.5291	0.887104	-0.0540512	-0.116806
14	+	49893092	49897054	ENSG00000165527.6	ARF6	36.225	0.639231	0.247468	-0.0989578
14	+	88824153	88881078	ENSG00000165533.18	TTC8	17.0247	0.761737	-0.23522	0.0237179
14	+	77116568	77259495	ENSG00000165548.10	TMEM63C	0.00472369	1	-0.168017	0
14	-	77394021	77423517	ENSG00000165555.9	NOXRED1	0.050833	1	0.256231	0
13	-	25161684	25172288	ENSG00000165566.12	AMER2	0.0614155	1	-0.183876	0
10	+	4786629	4848062	ENSG00000165568.17	AKR1E2	0.733515	0.684796	-0.269367	0.0283724
13	-	41127569	41132746	ENSG00000165572.7	KBTBD6	10.6263	1	0.12795	0
X	-	48186220	48196763	ENSG00000165583.14	SSX5	0.00472421	1	-0.168032	0
X	-	48346428	48356707	ENSG00000165584.15	SSX3	0.0114255	1	-0.330931	0
X	+	57286706	57489196	ENSG00000165591.6	FAAH2	0.0760481	1	-0.934741	0
10	-	12165325	12196144	ENSG00000165609.12	NUDT5	47.421	0.959119	-0.0769943	-0.0157224
14	+	58633967	58648321	ENSG00000165617.14	DACT1	35.8031	0.971977	-1.69869	-0.014496
10	-	13438484	13528974	ENSG00000165626.16	BEND7	6.31	0.665901	-0.690763	-0.0103875
10	+	7788129	7807815	ENSG00000165629.19	ATP5C1	40.5089	0.90562	0.0112455	-0.025162
10	+	13586927	13630868	ENSG00000165630.13	PRPF18	16.7729	0.979679	-0.125811	-0.029387
10	+	7818504	8016627	ENSG00000165632.7	TAF3	14.0417	0.902709	-0.166601	-0.00321794
10	-	49014245	49115509	ENSG00000165633.12	VSTM4	36.4712	0.997259	-0.6257	-0.0101256
10	+	75210154	75231448	ENSG00000165637.13	VDAC2	99.1479	0.97968	-0.00296256	-0.0184974
10	-	75233969	75236030	ENSG00000165644.10	COMTD1	0.970137	0.671127	-0.153809	-0.244845
10	+	117241093	117279430	ENSG00000165646.11	SLC18A2	0.273876	1	-1.45313	0
