chr	strand	start	end	gene_id	gene_symbol	omega	rate	log10(alpha)	log10(beta)
2	+	181891833	181930738	ENSG00000138434.16	SSFA2	13.4488	0.278531	0.0953905	0.190756
2	-	174747592	174787935	ENSG00000138435.15	CHRNA1	0.149899	1	-1.20385	0
2	+	202635188	202769757	ENSG00000138439.11	FAM117B	8.56596	0.975968	-0.111197	-0.0252541
2	-	202874782	203014798	ENSG00000138442.9	WDR12	52.406	0.962299	-0.318632	-0.0362512
2	+	203328219	203447723	ENSG00000138443.15	ABI2	37.7203	0.883282	0.056531	-0.0232666
2	+	186590065	186680901	ENSG00000138448.11	ITGAV	11.7462	0.418436	-0.161147	-0.286796
2	-	189560579	189583758	ENSG00000138449.10	SLC40A1	0.214142	1	-0.172739	0
3	+	112561709	112585577	ENSG00000138459.8	SLC35A5	15.7843	0.938847	-0.142215	-0.145211
3	+	122794795	122881139	ENSG00000138463.8	DIRC2	0.396233	0.969588	-0.107972	0.00231833
3	-	101324205	101513241	ENSG00000138468.15	SENP7	19.0087	0.676405	-0.131206	-0.0871125
3	-	119654513	119677454	ENSG00000138495.6	COX17	109.893	0.974661	-0.3617	-0.015996
3	-	122527924	122564577	ENSG00000138496.16	PARP9	76.7267	0.519564	-0.37237	-0.175295
15	-	56421544	56465137	ENSG00000138587.5	MNS1	3.41077	0.832134	-1.03946	-1.00802
15	+	50424380	50514419	ENSG00000138592.13	USP8	68.5087	0.850714	-0.333231	-0.295405
15	-	48988476	49046563	ENSG00000138593.8	SECISBP2L	104.001	0.893257	-0.331427	-0.169064
15	+	51829628	51947295	ENSG00000138594.13	TMOD3	73.7043	0.849294	-0.151208	-0.0501203
15	-	50702266	50765808	ENSG00000138600.9	SPPL2A	48.5734	0.928396	-0.0465413	-0.0375873
15	+	69160584	69272217	ENSG00000138604.9	GLCE	2.42134	0.819358	-0.342464	-0.114064
15	-	45167214	45201175	ENSG00000138606.19	SHF	4.75381	0.944595	-0.47631	0.0118186
15	+	63276018	63309126	ENSG00000138613.13	APH1B	14.383	0.917074	-0.0701115	0.00696944
15	-	65578753	65611289	ENSG00000138614.14	VWA9	43.2247	0.938782	-0.249638	-0.0674466
15	-	65194758	65211488	ENSG00000138615.5	CILP	0.428284	1	-0.520362	0
15	-	65234460	65300618	ENSG00000138617.14	PARP16	13.7274	0.868732	-0.0237406	-0.0744287
15	+	75023555	75117462	ENSG00000138621.11	PPCDC	10.1129	0.858637	0.015098	0.00362167
15	-	74409289	74434467	ENSG00000138623.9	SEMA7A	371.276	0.721971	-0.551649	-0.525951
15	-	74445977	74461182	ENSG00000138629.15	UBL7	47.279	0.813899	-0.0808046	-0.041088
4	+	85475114	86002670	ENSG00000138639.17	ARHGAP24	3.285	0.989802	-0.849326	-0.036269
4	-	88725955	89111398	ENSG00000138640.14	FAM13A	19.5825	0.65171	-1.09067	-0.0626886
4	+	88521048	88708542	ENSG00000138641.15	HERC3	9.62423	0.661902	-0.118314	-0.212437
4	+	88378739	88443111	ENSG00000138642.14	HERC6	31.0237	0.718357	-2.60133	-1.7345
4	+	88457117	88506163	ENSG00000138646.8	HERC5	157.074	0.811207	-0.697021	-0.102061
4	+	133149315	133208606	ENSG00000138650.8	PCDH10	0.00714984	1	0.787159	0
4	-	112539333	112636995	ENSG00000138658.15	ZGRF1	3.90884	0.684586	0.0226802	-0.279959
4	+	112231737	112270047	ENSG00000138660.11	AP1AR	45.9617	0.807518	-0.305321	-0.0953105
4	+	83034447	83075818	ENSG00000138663.8	COPS4	44.7204	0.947101	-0.0926257	-0.0158927
4	-	82352498	82374503	ENSG00000138668.18	HNRNPD	549.823	0.981708	-0.366374	-0.0242968
4	-	81426393	82044244	ENSG00000138670.17	RASGEF1B	0.713722	0.970253	-0.564847	-0.0169369
4	-	82818661	82901166	ENSG00000138674.16	SEC31A	158.333	0.873847	-0.00359251	-0.0245558
4	+	80266599	80336680	ENSG00000138675.16	FGF5	0.0142886	1	0.833819	0
4	+	83535914	83605875	ENSG00000138678.10	GPAT3	38.0226	0.77459	-2.18167	0.0435966
4	+	122826708	122898236	ENSG00000138685.12	FGF2	4.33014	0.8375	-0.449755	-0.0294776
4	-	121824440	121870497	ENSG00000138686.9	BBS7	9.97921	0.639801	-0.162713	-0.069511
4	+	122152333	122362758	ENSG00000138688.15	KIAA1109	36.032	0.480144	-0.00778442	-0.198162
4	+	98261384	98443861	ENSG00000138698.14	RAP1GDS1	15.9908	0.858121	-0.106648	-0.001048
4	+	128061268	128222931	ENSG00000138709.17	LARP1B	20.4719	0.415661	-0.481883	-0.204047
4	+	89879532	89954629	ENSG00000138722.9	MMRN1	0.0428284	1	0.0437942	-0.0324551
4	-	119494395	119628991	ENSG00000138735.15	PDE5A	0.435777	1	-1.64912	-2.00432
4	-	120684919	120922870	ENSG00000138738.10	PRDM5	0.0356903	1	0.340435	0
4	-	75913657	75941051	ENSG00000138744.14	NAAA	3.32507	0.674842	0.118067	-0.0267873
4	-	76114659	76148515	ENSG00000138750.14	NUP54	32.1402	0.864048	-0.0994378	-0.119251
4	-	76001275	76007488	ENSG00000138755.5	CXCL9	0.861514	0.997463	-1.94027	-0.0118882
4	+	78776342	78916372	ENSG00000138756.17	BMP2K	23.1539	0.961456	-0.282741	-0.0228885
4	-	75642782	75724525	ENSG00000138757.14	G3BP2	299.718	0.952299	-0.215588	-0.0458921
4	+	76949703	77040384	ENSG00000138758.11	SEPT11	195.998	0.95915	-0.0877528	-0.00470415
4	-	76158737	76213893	ENSG00000138760.8	SCARB2	5.79943	0.986039	0.145809	-0.0458924
4	+	77157151	77433388	ENSG00000138764.13	CCNG2	42.0927	0.934994	-0.366911	-0.058669
4	-	77713387	77819615	ENSG00000138767.12	CNOT6L	7.41753	0.724197	0.0981604	0.100195
4	+	75724593	75814286	ENSG00000138768.14	USO1	141.073	0.877392	-0.206025	-0.111615
4	-	75578005	75630716	ENSG00000138769.10	CDKL2	0.0571045	1	-0.826752	-0.00082759
4	+	76435100	76783253	ENSG00000138771.14	SHROOM3	1.01455	1	-0.22534	-0.0403097
4	+	78551519	78610451	ENSG00000138772.12	ANXA3	0.671142	0.571429	-0.47063	0.205012
4	-	105369077	105474081	ENSG00000138777.19	PPA2	11.8302	0.953069	-0.0809142	-0.00979163
4	-	103105806	103198409	ENSG00000138778.11	CENPE	48.9148	0.583286	-0.482925	-0.259616
4	+	105708778	105847728	ENSG00000138780.14	GSTCD	19.6318	0.88874	-0.249133	-0.205022
4	-	105682627	105895986	ENSG00000138785.14	INTS12	39.159	0.964848	-0.204667	-0.042992
4	+	110365733	110565285	ENSG00000138792.9	ENPEP	0.192728	1	-1.30691	0
4	-	109688622	109703583	ENSG00000138794.9	CASP6	16.7697	0.979638	-0.382224	-0.0195736
4	-	108047545	108168956	ENSG00000138795.9	LEF1	19.3015	0.947177	-1.88611	-0.00234786
4	+	107989714	108035175	ENSG00000138796.15	HADH	71.9427	0.964381	-0.205429	-0.015209
4	+	109912884	110012266	ENSG00000138798.11	EGF	0.142761	1	-1.18401	0
4	-	107590276	107720452	ENSG00000138801.8	PAPSS1	70.6931	0.889443	-0.283603	-0.139087
4	+	109433772	109540896	ENSG00000138802.11	SEC24B	35.049	0.705757	-0.028303	-0.230336
4	-	101023409	101348278	ENSG00000138814.16	PPP3CA	30.9139	0.855393	-0.413576	-0.0209187
4	-	102251041	102431258	ENSG00000138821.12	SLC39A8	38.0722	0.84875	0.143228	-0.00808368
4	+	99563761	99623999	ENSG00000138823.13	MTTP	4.08168	0.893467	-1.11003	-0.0983942
5	-	128257909	128659185	ENSG00000138829.11	FBN2	0.299799	1	-0.662744	0
16	+	1706183	1770317	ENSG00000138834.12	MAPK8IP3	7.5992	0.0968344	-2.88134	-1.02871
9	+	113444731	113597743	ENSG00000138835.22	RGS3	92.6066	0.887714	-0.856557	-0.0180066
22	-	24540423	24555935	ENSG00000138867.16	GUCD1	85.4046	0.827335	-0.098959	-0.0765744
22	+	31160183	31207019	ENSG00000138942.15	RNF185	42.6306	0.738354	-0.192172	-0.0831492
22	-	44243667	44312851	ENSG00000138944.7	KIAA1644	0.171314	1	-1.25843	0
22	+	44172956	44219533	ENSG00000138964.16	PARVG	5.92257	0.225925	-0.600883	-0.471657
12	+	460364	563509	ENSG00000139044.10	B4GALNT3	0.111151	0.995263	-1.08333	-0.171886
12	-	14914035	14939082	ENSG00000139055.6	ERP27	0.214142	1	0.334792	-0.0300785
12	+	11649854	11895402	ENSG00000139083.10	ETV6	58.2339	0.764012	-0.0185317	-0.0750713
12	+	10212458	10223130	ENSG00000139112.10	GABARAPL1	5.78502	0.998165	-0.475281	-0.0384984
12	-	39293228	39443390	ENSG00000139116.18	KIF21A	49.9791	0.72558	-0.831437	-0.0262505
12	-	38646822	38907430	ENSG00000139117.13	CPNE8	21.7524	0.732259	-0.993953	-0.145585
12	-	32727490	32755902	ENSG00000139131.12	YARS2	26.8339	0.980087	-0.236741	-0.0118916
12	+	32399529	32646050	ENSG00000139132.14	FGD4	0.262012	1	0.167359	0
12	+	34022281	34029694	ENSG00000139133.6	ALG10	3.94287	0.859848	0.12675	-0.0108864
12	+	18247614	18648416	ENSG00000139144.9	PIK3C2G	0.164175	1	-1.24099	0
12	-	31280584	31327058	ENSG00000139146.13	FAM60A	209.369	0.8268	-0.573291	-0.125776
12	+	19404045	19720801	ENSG00000139154.14	AEBP2	56.4718	0.916974	-0.126439	0.00738219
12	+	31647160	31673114	ENSG00000139160.13	ETFBKMT	1.44396	0.807409	0.134031	0.0624903
12	+	22625075	22690665	ENSG00000139163.15	ETNK1	90.4308	0.867046	-0.0977894	-0.10296
12	-	42312078	42326118	ENSG00000139168.7	ZCRB1	103.336	0.960438	-0.2652	-0.0189111
12	+	43835967	44389762	ENSG00000139173.9	TMEM117	2.06502	0.8027	-0.144037	0.0730212
12	-	42456754	42590355	ENSG00000139174.10	PRICKLE1	4.74792	0.693999	-0.64962	0.0785183
12	-	7089587	7109273	ENSG00000139178.10	C1RL	10.7987	1	0.0127471	-0.0260312
12	+	4649095	4694317	ENSG00000139180.10	NDUFA9	61.2622	0.97018	-0.196839	-0.00898939
12	+	7129698	7158945	ENSG00000139182.13	CLSTN3	25.6454	0.722373	0.0573729	-0.0099961
12	+	8950044	9010760	ENSG00000139187.9	KLRG1	0.359923	0.900169	0.0662483	0.00985267
12	-	6462237	6470987	ENSG00000139190.16	VAMP1	42.4332	0.923197	-0.1758	-0.1883
12	+	6451690	6466517	ENSG00000139192.11	TAPBPL	17.7812	0.549772	-0.871985	-0.501973
12	+	6444867	6451718	ENSG00000139193.3	CD27	38.9466	0.815299	-1.97102	-1.48437
12	-	7123684	7128942	ENSG00000139194.7	RBP5	1.177	1	-0.462526	0
12	+	7188685	7218574	ENSG00000139197.10	PEX5	30.5186	0.806648	-0.192704	-0.119156
12	-	6693792	6700800	ENSG00000139200.13	PIANP	1.09926	1	-0.290218	0
12	-	46764761	46832408	ENSG00000139209.15	SLC38A4	0.0999329	1	-0.422819	0
12	-	47075707	47079951	ENSG00000139211.6	AMIGO2	0.128485	1	-0.406582	0
12	-	45919131	45992120	ENSG00000139218.17	SCAF11	108.57	0.641352	-0.0610517	-0.113487
12	-	47972965	48004486	ENSG00000139219.17	COL2A1	0.2855	0.98375	-1.47056	0.00704423
12	-	66116555	66130768	ENSG00000139233.6	LLPH	75.6816	0.998516	-0.358205	-0.00626327
12	-	58872149	58920522	ENSG00000139263.11	LRIG3	3.74838	0.824372	-1.68299	-0.0486794
12	+	57755098	57760407	ENSG00000139266.5	MARCH9	21.5769	0.961157	-0.131233	-0.0419928
12	+	57452323	57459280	ENSG00000139269.2	INHBE	2.2326	1	-0.528621	0
12	+	75480680	75503853	ENSG00000139278.9	GLIPR1	25.1886	0.996269	-1.01477	-0.938937
12	-	76025447	76033932	ENSG00000139289.13	PHLDA1	29.4637	0.98082	-1.03618	-0.0627292
12	+	71686087	71705046	ENSG00000139291.13	TMEM19	17.3916	0.957905	-0.0225807	-0.00333469
12	+	80402178	80680234	ENSG00000139304.12	PTPRQ	0.0214142	1	-0.497126	0
12	-	89347232	89353271	ENSG00000139318.7	DUSP6	0.642426	1	-0.482626	0
12	-	89419718	89526024	ENSG00000139323.13	POC1B	16.4033	0.828381	-0.0847181	0.0084139
12	+	88142296	88199887	ENSG00000139324.11	TMTC3	8.70558	0.810365	-0.181706	-0.15532
12	+	95858928	95903828	ENSG00000139343.10	SNRPF	100.419	0.988407	-0.314799	-0.00978448
12	+	95943293	95968716	ENSG00000139344.7	AMDHD1	0.408123	1	-0.506654	0
12	+	96907223	96953777	ENSG00000139350.11	NEDD1	35.2119	0.664758	-0.128754	-0.0209128
12	-	101728648	101739472	ENSG00000139351.14	SYCP3	0.0723614	1	-0.915724	-0.00229875
12	+	102957686	102960516	ENSG00000139352.3	ASCL1	17.2199	0.922881	-1.73065	-0.0145732
12	+	100573683	100628286	ENSG00000139354.10	GAS2L3	1.51608	0.829042	-0.46924	-0.0308472
12	+	125186836	125662377	ENSG00000139364.10	TMEM132B	0.0975759	1	-0.468208	0
12	-	128793191	128823983	ENSG00000139370.10	SLC15A4	49.5333	0.660018	-0.12669	0.0174377
12	+	103965804	103988874	ENSG00000139372.14	TDG	67.5371	0.944589	-0.217588	-0.0535526
12	+	113185526	113192368	ENSG00000139405.15	RITA1	31.8948	0.894367	-0.189518	-0.000716434
12	+	113422237	113438276	ENSG00000139410.14	SDSL	5.02954	0.917424	-0.677623	-0.0482904
12	-	109553737	109573874	ENSG00000139428.11	MMAB	21.4087	0.873264	-0.549777	-0.240082
12	-	109850943	109880488	ENSG00000139433.9	GLTP	24.1057	0.995191	0.00381532	-0.0597973
12	-	109929792	109996389	ENSG00000139436.20	GIT2	57.0436	0.892612	-0.130293	-0.099828
12	+	109900264	109983841	ENSG00000139437.17	TCHP	18.1165	0.768088	-0.511526	-0.234586
12	+	109714228	109770507	ENSG00000139438.5	FAM222A	0.294596	0.982648	-0.480732	0.0075261
13	+	25301524	25349800	ENSG00000139496.15	NUP58	98.2318	0.919129	-0.0316684	-0.029845
13	-	25246201	25288009	ENSG00000139505.11	MTMR6	27.7766	0.829384	-0.336366	-0.178602
13	-	28700064	28718970	ENSG00000139508.14	SLC46A3	6.28386	0.51806	-0.10942	0.0221132
13	-	29509410	29595688	ENSG00000139514.12	SLC7A1	119.468	0.613605	-0.18887	0.042113
13	+	27920020	27926231	ENSG00000139515.5	PDX1	7.91319	0.780148	-2.8989	0.0680101
13	-	27545911	27620404	ENSG00000139517.7	LNX2	13.5213	0.827817	-0.178474	-0.0325852
12	+	55997180	56006641	ENSG00000139531.12	SUOX	12.235	0.863764	-0.0142381	-0.00552188
12	+	48904110	48931840	ENSG00000139537.10	CCDC65	0.434751	0.585635	0.135618	0.229341
12	+	56230049	56237846	ENSG00000139540.11	SLC39A5	0.121347	1	-1.11842	0
12	+	53500921	53506431	ENSG00000139546.10	TARBP2	13.005	0.653648	-0.287549	-0.071624
12	-	56951431	56959374	ENSG00000139547.7	RDH16	0.300656	0.956625	-1.49228	0.0190634
12	-	49089421	49094819	ENSG00000139549.2	DHH	0.0713806	1	-0.910521	0
12	+	51906908	51923361	ENSG00000139567.12	ACVRL1	0.00757663	1	0.783574	-0.000661758
12	-	54362445	54364487	ENSG00000139572.3	GPR84	1.1266	0.588919	-0.572205	0.226953
12	+	56222015	56229854	ENSG00000139579.12	NABP2	27.3661	0.870552	-0.0331813	-0.00788795
13	-	32400723	32428311	ENSG00000139597.17	N4BP2L1	18.2604	0.66767	-0.080247	-0.0566364
12	-	51328443	51346679	ENSG00000139610.1	CELA1	0.0356903	1	-0.659824	0
12	-	56162983	56189567	ENSG00000139613.11	SMARCC2	83.201	0.688241	-0.31412	-0.139064
13	+	32315474	32400266	ENSG00000139618.14	BRCA2	9.91149	0.272049	0.215518	0.14431
12	-	48653401	48682238	ENSG00000139620.12	KANSL2	15.6734	0.605439	-0.117479	-0.0659714
12	-	50129306	50167533	ENSG00000139624.12	CERS5	23.5421	0.831395	-0.122169	-0.0827149
12	-	53479669	53500063	ENSG00000139625.12	MAP3K12	3.00471	0.797493	-0.999898	-0.483748
12	-	53191318	53207307	ENSG00000139626.15	ITGB7	43.0177	0.666816	-0.368231	-0.201376
12	-	51351247	51392867	ENSG00000139629.15	GALNT6	23.4601	0.651817	-0.292846	-0.0684552
12	-	53157663	53180909	ENSG00000139631.18	CSAD	0.620556	0.11948	-0.056096	-0.410822
12	-	49096551	49110900	ENSG00000139636.15	LMBR1L	7.14259	0.754026	-0.477802	-0.0256054
12	+	53299686	53307177	ENSG00000139637.13	C12orf10	22.3805	0.724286	-0.0969052	0.012784
12	+	56118250	56144671	ENSG00000139641.12	ESYT1	58.3817	0.466432	-0.260696	-0.230772
12	+	49707725	49764934	ENSG00000139644.12	TMBIM6	395.745	0.982142	0.000735172	0.00031334
12	-	56237807	56258391	ENSG00000139645.9	ANKRD52	64.0336	0.490498	-0.856587	-0.611968
12	+	53180700	53195141	ENSG00000139651.10	ZNF740	30.3944	0.611357	-0.0829943	-0.165499
13	+	51584455	51767707	ENSG00000139668.8	WDFY2	28.755	0.8008	-0.351156	-0.0642796
13	+	52640786	52643796	ENSG00000139675.11	HNRNPA1L2	5.95323	1	0.0693458	0
13	-	48389567	48444704	ENSG00000139679.15	LPAR6	14.9963	1	-1.25106	0
13	-	46771256	46797232	ENSG00000139684.13	ESD	100.877	0.958218	-0.0720968	-0.0015872
13	+	48303751	48481986	ENSG00000139687.13	RB1	104.414	0.885101	-0.506829	-0.143282
12	-	123289109	123364843	ENSG00000139697.12	SBNO1	62.7633	0.566554	-0.0722958	-0.145837
12	-	121648742	121672631	ENSG00000139714.12	MORN3	0.586618	1	-0.07074	-0.233685
12	+	121804180	121832584	ENSG00000139718.10	SETD1B	17.6661	0.617341	-0.15407	-0.226031
12	-	122229564	122266521	ENSG00000139719.9	VPS33A	21.2526	0.949273	-0.190411	-0.0296377
12	-	122865328	122896444	ENSG00000139722.6	VPS37B	26.3805	0.944219	-0.35772	-0.0817642
12	-	121777754	121803403	ENSG00000139725.7	RHOF	99.9221	0.938283	-0.333916	-0.0136637
12	+	122752774	122771064	ENSG00000139726.10	DENR	161.293	0.923245	-0.321798	-0.0900786
13	-	59665583	60163987	ENSG00000139734.17	DIAPH3	32.763	0.928406	-0.316291	-0.0365479
13	+	77697854	77764242	ENSG00000139737.21	SLAIN1	40.0387	0.977379	-0.259424	-0.00539607
13	-	79311824	79406477	ENSG00000139746.15	RBM26	84.7747	0.569579	-0.183192	-0.203971
12	+	118981495	119163051	ENSG00000139767.8	SRRM4	0.124367	1	0.0436492	0
13	+	97221434	97394120	ENSG00000139793.18	MBNL2	19.5647	0.883307	-0.214814	0.0289702
13	-	99962964	99971909	ENSG00000139800.8	ZIC5	0.00715812	1	-0.23447	0
13	+	108218379	108234255	ENSG00000139826.5	ABHD13	26.6068	0.958706	-0.181311	-0.0284984
13	-	110523066	110561733	ENSG00000139832.4	RAB20	17.0576	0.997358	-0.88113	-0.00217589
13	-	113324164	113364148	ENSG00000139835.13	GRTP1	1.24671	0.947825	-0.419755	-0.253062
13	+	113208193	113267108	ENSG00000139842.14	CUL4A	101.161	0.743892	-0.240435	-0.205955
14	+	37595847	38041442	ENSG00000139865.16	TTC6	0.00713806	1	-0.233962	0
14	-	23047062	23057538	ENSG00000139880.19	CDH24	0.233512	0.0407249	0.331059	0.364582
14	+	22883165	22887686	ENSG00000139890.9	REM2	0.149899	1	0.598445	-0.0333478
14	-	24426532	24430954	ENSG00000139899.10	CBLN3	7.7139	0.435655	-0.527028	-0.192622
14	+	24205697	24208362	ENSG00000139908.14	TSSK4	1.49797	1	-0.464921	0
14	-	26443093	26597754	ENSG00000139910.19	NOVA1	0.513779	1	-1.1236	0
14	+	24131275	24132849	ENSG00000139914.6	FITM1	0.142761	1	0.101148	0
14	-	46839629	47674954	ENSG00000139915.18	MDGA2	0.0219972	1	-0.505112	0
14	+	51240162	51257546	ENSG00000139921.12	TMX1	61.2981	0.94251	-0.35414	-0.0843342
14	+	51489100	51730727	ENSG00000139926.15	FRMD6	1.57308	0.973629	-0.309875	-0.0150304
14	+	56117814	56301526	ENSG00000139946.9	PELI2	0.756636	1	-0.768838	-0.000151488
14	-	59595976	59870966	ENSG00000139970.16	RTN1	0.0356903	0.555556	-0.659824	0.251846
14	+	61811974	62112550	ENSG00000139973.16	SYT16	0.264292	1	-0.140995	0
14	+	60981114	61083733	ENSG00000139974.15	SLC38A6	0.267128	0.308607	0.313922	0.175798
14	+	57390544	57415917	ENSG00000139977.13	NAA30	35.8506	0.918016	-0.174685	-0.0801626
14	+	70452157	70459899	ENSG00000139985.6	ADAM21	0.483919	1	-0.821939	0
14	+	67701886	67734452	ENSG00000139988.9	RDH12	0.0856568	1	-0.980716	0
14	-	69050881	69153150	ENSG00000139990.17	DCAF5	32.2839	0.379574	0.178886	0.354424
14	-	64945814	64972776	ENSG00000139998.14	RAB15	11.4512	0.686332	-0.747712	-0.394609
14	-	63597039	63641861	ENSG00000140006.11	WDR89	35.2965	0.935459	-0.219385	0.0250408
14	-	64084232	64338112	ENSG00000140009.18	ESR2	17.6576	0.840319	-0.645012	-0.0847649
14	-	81260656	81436465	ENSG00000140022.9	STON2	0.628928	1	-1.05727	-0.0308036
14	-	89794669	89954777	ENSG00000140025.15	EFCAB11	2.85919	0.744858	0.208119	0.00709573
14	+	88005124	88014811	ENSG00000140030.5	GPR65	13.9224	0.770898	-0.157837	0.0543029
14	+	73851844	73886827	ENSG00000140043.11	PTGR2	11.4597	0.703639	-0.284088	0.0244754
14	+	75427716	75474111	ENSG00000140044.12	JDP2	16.4952	0.55776	-0.431759	0.0846253
14	+	96392111	96489427	ENSG00000140057.8	AK7	1.6906	0.951976	-0.703764	0.00197366
14	+	92322581	92501483	ENSG00000140090.17	SLC24A4	0.785148	0.680301	-0.106269	0.165283
14	-	91869412	91947987	ENSG00000140092.14	FBLN5	0.533619	1	0.0111024	-0.00161848
14	-	94280455	94293271	ENSG00000140093.9	SERPINA10	2.78936	1	-0.518663	0
14	+	104985775	105010482	ENSG00000140104.13	C14orf79	3.33844	0.902372	-0.278666	-0.107974
14	-	100333788	100376805	ENSG00000140105.17	WARS	615.641	0.97091	-0.471869	-0.0375597
14	+	100323337	100330378	ENSG00000140107.10	SLC25A47	0.121347	1	-1.11842	0
14	+	102139503	102224847	ENSG00000140153.17	WDR20	11.6088	0.427306	0.153691	0.166545
15	+	22838641	22868384	ENSG00000140157.14	NIPA2	99.3898	0.853881	-0.198175	-0.0539283
15	-	34229996	34338060	ENSG00000140199.11	SLC12A6	23.1708	0.435839	0.108081	-0.10414
15	-	43804492	43824802	ENSG00000140259.6	MFAP1	97.7586	0.89823	-0.230689	-0.0118534
15	+	56918623	57299281	ENSG00000140262.17	TCF12	65.1485	0.694465	-0.0607584	0.0926453
15	+	45023104	45077185	ENSG00000140263.13	SORD	65.7671	0.926946	-0.633919	-0.101685
15	+	43777087	43802589	ENSG00000140264.19	SERF2	544.835	0.997899	-0.313236	-0.00176605
15	-	43358172	43371025	ENSG00000140265.12	ZSCAN29	32.5924	0.844587	-0.172664	-0.119591
15	-	45092650	45114344	ENSG00000140279.12	DUOX2	0.167338	1	-0.554324	0
15	-	51723011	51751585	ENSG00000140280.13	LYSMD2	37.8341	0.907278	-0.648729	0.00714904
15	+	50182196	50236395	ENSG00000140284.10	SLC27A2	1.87216	0.991158	-1.03192	-0.0230844
15	+	49423096	49488775	ENSG00000140285.9	FGF7	1.11354	1	-0.174006	0
15	+	59594875	59640239	ENSG00000140297.12	GCNT3	8.45797	0.909091	-1.11325	0.0409629
15	-	59659146	59689534	ENSG00000140299.11	BNIP2	93.177	0.928711	-0.130526	0.0111685
15	-	59638062	59657541	ENSG00000140307.10	GTF2A2	76.2663	0.959903	-0.443372	0.0134552
15	-	40035739	40039188	ENSG00000140319.10	SRP14	207.945	0.990009	-0.212232	-0.00724407
15	+	40439721	40468242	ENSG00000140320.11	BAHD1	52.166	0.885815	-0.26413	-0.0697673
15	+	40358235	40378639	ENSG00000140323.5	DISP2	1.13175	1	0.207007	0
15	-	42723559	42737126	ENSG00000140326.12	CDAN1	0.668973	0.0390791	-1.83185	-0.690897
15	-	70047790	70098176	ENSG00000140332.15	TLE3	110.182	0.92932	-0.478402	-0.00503375
15	-	68778535	68820897	ENSG00000140350.15	ANP32A	173.604	0.930395	-0.350826	-0.0128039
15	+	75335891	75343224	ENSG00000140365.15	COMMD4	16.5946	0.823067	-0.00138104	0.0611869
15	+	75843285	75901078	ENSG00000140367.11	UBE2Q2	28.6285	0.863251	-0.083134	-0.0382154
15	+	76993359	77037332	ENSG00000140368.12	PSTPIP1	10.3942	0.750345	-0.796733	-0.116991
15	-	76215355	76311472	ENSG00000140374.15	ETFA	86.7096	0.902478	-0.0924003	-0.00219039
15	-	79960889	79971446	ENSG00000140379.7	BCL2A1	201.945	0.979589	-0.715037	-0.0776625
15	+	77420412	77485607	ENSG00000140382.14	HMG20A	77.9538	0.936572	-0.210545	-0.00290666
15	-	76347904	76905444	ENSG00000140386.12	SCAPER	12.4388	0.566964	-0.159479	0.00558757
15	-	77041404	77083984	ENSG00000140391.14	TSPAN3	56.4752	0.98083	-0.323302	-0.0171929
15	-	78277835	78299794	ENSG00000140395.8	WDR61	31.1603	0.865395	-0.0940318	-0.00110175
8	-	70109762	70403805	ENSG00000140396.12	NCOA2	14.6572	0.208767	-0.658896	-0.788319
15	+	75346955	75357114	ENSG00000140398.13	NEIL1	2.64274	0.799949	-0.667177	-0.719589
15	-	75353611	75368630	ENSG00000140400.15	MAN2C1	45.2927	0.523858	-0.265556	-0.0735014
15	+	78264086	78282196	ENSG00000140403.12	DNAJA4	21.9953	0.570395	-1.70019	-0.215984
15	+	81000944	81005788	ENSG00000140406.3	MESDC1	36.5398	1	-0.468011	0
15	+	63042632	63071915	ENSG00000140416.19	TPM1	0.981042	1	0.369068	-0.00308629
15	+	98648971	98964530	ENSG00000140443.13	IGF1R	2.6818	0.944227	-0.48675	-0.0595553
15	+	97960698	97973838	ENSG00000140450.8	ARRDC4	0.271246	1	-0.14624	-0.0159772
15	-	64815632	64825668	ENSG00000140451.12	PIF1	6.64391	0.234672	-2.82308	-1.38858
15	+	63504511	63594640	ENSG00000140455.16	USP3	19.447	0.648566	0.167609	-0.0495881
15	-	74337759	74367740	ENSG00000140459.17	CYP11A1	0.230141	0.149234	-1.38047	0.590908
15	+	72686179	72738476	ENSG00000140463.13	BBS4	8.79561	0.896238	-0.0710928	-0.200288
15	+	73994673	74047812	ENSG00000140464.19	PML	128.964	0.868529	-0.183598	0.00710033
15	-	74719542	74725610	ENSG00000140465.13	CYP1A1	3.88641	0.71791	-0.995954	-0.075929
15	-	100559369	100603230	ENSG00000140471.16	LINS1	4.23898	0.478385	0.105591	0.0157101
15	-	74836116	74843346	ENSG00000140474.12	ULK3	2.68179	0.301716	-0.0617224	0.0596825
15	-	101297142	101525202	ENSG00000140479.16	PCSK6	5.88976	0.779447	-0.904755	-0.165998
15	-	72284727	72320129	ENSG00000140488.15	CELF6	0.435384	0.989032	-0.106619	-0.0581489
15	-	74843730	74873365	ENSG00000140497.16	SCAMP2	86.5813	0.953143	-0.12692	0.0024521
15	+	74748844	74756202	ENSG00000140505.6	CYP1A2	0.823447	1	-0.0404298	0
15	-	88877288	88895626	ENSG00000140511.11	HAPLN3	2.70701	0.932468	-1.08622	-0.00343637
15	-	89471398	89496613	ENSG00000140519.12	RHCG	0.32606	0.618874	-1.52642	0.155928
15	-	89305198	89334861	ENSG00000140521.12	POLG	38.3087	0.494786	-0.578708	-0.251536
