chr	strand	start	end	gene_id	gene_symbol	omega	rate
2	-	130338241	130342349	ENSG00000136710.9	CCDC115	16.6024	0.88757
2	-	127941217	128028120	ENSG00000136715.17	SAP130	12.6239	0.58323
2	-	127048027	127107355	ENSG00000136717.14	BIN1	24.1677	0.813291
2	+	130342225	130347810	ENSG00000136718.9	IMP4	13.2555	0.992544
2	-	128236716	128318577	ENSG00000136720.6	HS6ST1	44.0268	1
2	+	128091200	128195677	ENSG00000136731.12	UGGT1	47.1061	0.430561
2	+	126655933	126696675	ENSG00000136732.14	GYPC	53.9197	0.993964
10	+	17644125	17715914	ENSG00000136738.14	STAM	30.377	0.911872
10	+	26216307	26304558	ENSG00000136750.11	GAD2	0.0111773	1
10	-	26746593	26861087	ENSG00000136754.16	ABI1	63.4938	0.945866
10	-	27110112	27155266	ENSG00000136758.18	YME1L1	159.47	0.936375
10	-	21756537	22003769	ENSG00000136770.10	DNAJC1	35.6429	0.908681
9	+	104747688	104760122	ENSG00000136783.9	NIPSNAP3A	21.3721	0.874623
9	+	128882112	128918039	ENSG00000136802.11	LRRC8A	50.9498	0.907454
9	+	127785679	127790787	ENSG00000136807.12	CDK9	22.8918	0.811425
9	-	110243811	110256640	ENSG00000136810.12	TXN	82.5267	0.987949
9	+	128455186	128501292	ENSG00000136811.16	ODF2	36.5669	0.866601
9	-	111360692	111484745	ENSG00000136813.14	KIAA0368	77.9408	0.590804
9	+	129803153	129811281	ENSG00000136816.15	TOR1B	29.0297	0.7253
9	-	129827290	129835863	ENSG00000136819.15	C9orf78	37.1853	0.968615
9	+	104094260	104141417	ENSG00000136824.18	SMC2	17.128	0.74672
9	-	107484852	107490482	ENSG00000136826.14	KLF4	23.3407	0.988518
9	-	129812944	129824134	ENSG00000136827.11	TOR1A	57.3938	0.955525
9	+	126914774	127223166	ENSG00000136828.18	RALGPS1	4.13297	0.836529
9	-	127505339	127578989	ENSG00000136830.11	FAM129B	341.231	0.830411
9	-	122476958	122477926	ENSG00000136834.3	OR1J1	0.0114049	1
9	-	104617248	104618204	ENSG00000136839.1	OR13C9	0	1
9	-	127907886	127917038	ENSG00000136840.18	ST6GALNAC4	17.9172	0.871373
9	+	97501180	97601748	ENSG00000136842.13	TMOD1	0.0646803	1
9	+	121567057	121785530	ENSG00000136848.16	DAB2IP	23.4397	0.334814
9	+	127579370	127696115	ENSG00000136854.18	STXBP1	45.1202	0.931059
9	+	127397138	127408424	ENSG00000136856.17	SLC2A8	3.67147	0.74255
9	-	127087332	127122883	ENSG00000136859.9	ANGPTL2	437.331	0.981406
9	-	120388869	120580170	ENSG00000136861.17	CDK5RAP2	44.5992	0.47048
9	-	113038380	113056759	ENSG00000136866.13	ZFP37	5.09174	0.932434
9	+	113150942	113164137	ENSG00000136867.10	SLC31A2	5.36655	0.976395
9	+	113221562	113264492	ENSG00000136868.10	SLC31A1	35.1443	0.965179
9	+	117704332	117716871	ENSG00000136869.13	TLR4	7.51301	0.988197
9	+	101398873	101410660	ENSG00000136870.10	ZNF189	16.8528	0.837414
9	-	101420578	101435823	ENSG00000136872.17	ALDOB	0.178837	1
9	+	99906633	99970341	ENSG00000136874.10	STX17	6.31319	0.451003
9	+	113275343	113292905	ENSG00000136875.12	PRPF4	24.713	0.813009
9	+	127794597	127814327	ENSG00000136877.14	FPGS	16.2991	0.754805
9	+	129834698	129881838	ENSG00000136878.12	USP20	11.2769	0.423284
9	-	101360417	101383519	ENSG00000136881.11	BAAT	0.0223546	1
9	-	114086126	114099227	ENSG00000136883.12	KIF12	0.0647384	1
9	+	114587746	114598373	ENSG00000136888.6	ATP6V1G1	78.9755	0.997579
9	-	100302077	100352939	ENSG00000136891.13	TEX10	19.6419	0.914802
9	+	127224265	127393660	ENSG00000136895.18	GARNL3	1.30445	0.868678
9	-	101387633	101398614	ENSG00000136897.7	MRPL50	22.5632	0.999201
9	-	127935099	127938484	ENSG00000136908.17	DPM2	10.6792	0.971558
9	+	124853417	124857890	ENSG00000136918.7	WDR38	0	1
9	-	97600080	97633575	ENSG00000136925.14	TSTD2	12.4743	0.685993
9	-	98288082	98709197	ENSG00000136928.6	GABBR2	5.0231	0.987528
9	-	97926791	97944856	ENSG00000136929.12	HEMGN	0.0111793	1
9	-	124353466	124415444	ENSG00000136930.12	PSMB7	93.7068	0.986294
9	-	124481236	124507430	ENSG00000136931.9	NR5A1	0	1
9	-	97904489	97922570	ENSG00000136932.13	TRMO	7.05803	0.994434
9	+	125200542	125234158	ENSG00000136933.16	RABEPK	15.1707	0.773384
9	-	124878357	124948492	ENSG00000136935.13	GOLGA1	11.7303	0.365932
9	-	97674909	97697357	ENSG00000136936.10	XPA	9.98133	0.826477
9	+	97633626	97673748	ENSG00000136937.12	NCBP1	45.556	0.950361
9	+	97983361	98015943	ENSG00000136938.8	ANP32B	189.004	0.945891
9	+	122723990	122724925	ENSG00000136939.1	OR1L4	0	1
9	-	122798389	122828631	ENSG00000136940.13	PDCL	26.8744	0.927031
9	-	124857880	124861981	ENSG00000136942.14	RPL35	374.206	0.995924
9	-	97029679	97039643	ENSG00000136943.10	CTSV	0.253986	0.925615
9	+	126614443	126701032	ENSG00000136944.17	LMX1B	0.0782999	1
9	+	124862130	124877733	ENSG00000136950.13	ARPC5L	22.2945	0.84636
8	-	119557086	119673453	ENSG00000136960.12	ENPP2	960.752	0.940779
8	-	119833976	119856010	ENSG00000136982.5	DSCC1	5.85378	0.979593
8	-	123013164	123042423	ENSG00000136986.9	DERL1	63.9837	0.983054
8	+	127735434	127741434	ENSG00000136997.15	MYC	61.0343	0.945714
8	+	119416306	119424353	ENSG00000136999.4	NOV	11.5782	0.91717
9	+	6215786	6257983	ENSG00000137033.11	IL33	0.0279433	1
9	-	7796490	7888380	ENSG00000137038.7	TMEM261	23.297	0.857708
9	-	6011043	6015625	ENSG00000137040.9	RANBP6	21.6169	1
9	+	37485935	37503697	ENSG00000137054.15	POLR1E	26.5461	0.966123
9	-	26904083	26947463	ENSG00000137055.14	PLAA	29.5675	0.882507
9	+	34650702	34661892	ENSG00000137070.17	IL11RA	43.9326	0.827036
9	-	33921693	34048949	ENSG00000137073.20	UBAP2	13.0609	0.653863
9	-	32972606	33025168	ENSG00000137074.18	APTX	8.38156	0.551505
9	-	36336396	36487548	ENSG00000137075.17	RNF38	11.4901	0.362438
9	-	35696948	35732395	ENSG00000137076.19	TLN1	121.37	0.192328
9	-	34709005	34710124	ENSG00000137077.7	CCL21	0	1
9	-	35649295	35650950	ENSG00000137078.8	SIT1	0.0161071	1
9	-	21165637	21166660	ENSG00000137080.4	IFNA21	0	1
9	+	841690	969090	ENSG00000137090.11	DMRT1	0	1
9	+	34989641	34998900	ENSG00000137094.14	DNAJB5	17.2204	0.941776
9	-	35808045	35812272	ENSG00000137098.13	SPAG8	0.231955	0.789028
9	-	34613545	34620523	ENSG00000137100.15	DCTN3	36.2908	0.989325
9	-	35609533	35646810	ENSG00000137101.12	CD72	0	0
9	+	35814451	35854847	ENSG00000137103.16	TMEM8B	4.52645	0.276231
9	+	37422666	37436990	ENSG00000137106.17	GRHPR	39.2081	0.720026
9	+	38392664	38398661	ENSG00000137124.7	ALDH1B1	37.9539	0.999568
9	-	35812960	35815354	ENSG00000137133.10	HINT2	7.6607	0.943289
9	-	35658875	35675866	ENSG00000137135.17	ARHGEF39	0.312526	0.356497
9	-	38408994	38424447	ENSG00000137142.4	IGFBPL1	0.081753	0.975227
9	+	19230435	19373545	ENSG00000137145.20	DENND4C	25.2203	0.722243
6	+	42929192	42939287	ENSG00000137161.16	CNPY3	32.5701	0.834941
6	+	41546426	41602384	ENSG00000137166.14	FOXP4	12.8524	0.823678
6	-	36854827	36875024	ENSG00000137168.7	PPIL1	13.4674	0.974992
6	+	43040777	43075099	ENSG00000137171.14	KLC4	9.02892	0.801286
6	-	17759183	17987623	ENSG00000137177.19	KIF13A	79.0423	0.761025
6	+	28224886	28233482	ENSG00000137185.11	ZSCAN9	6.27473	0.805426
6	+	37170203	37175426	ENSG00000137193.13	PIM1	45.1004	0.591469
6	+	16238580	16295549	ENSG00000137198.9	GMPR	3.78005	0.938033
6	+	37433219	37482827	ENSG00000137200.12	CMTR1	48.7495	0.840002
6	-	10393186	10419659	ENSG00000137203.10	TFAP2A	1.12294	0.930208
6	+	43295694	43305538	ENSG00000137204.14	SLC22A7	0	1
6	-	43511827	43516990	ENSG00000137207.11	YIPF3	87.3477	0.860304
6	+	10747759	10852753	ENSG00000137210.13	TMEM14B	36.0999	0.976932
6	+	44126914	44155519	ENSG00000137216.18	TMEM63B	8.96917	0.375498
6	-	41770176	41786542	ENSG00000137218.10	FRS3	4.80639	0.931772
6	+	43477523	43506556	ENSG00000137221.14	TJAP1	24.7641	0.807372
6	+	44158811	44184402	ENSG00000137225.12	CAPN11	0	1
6	+	54307859	54390152	ENSG00000137251.15	TINAG	0	1
6	+	55106460	55282620	ENSG00000137252.9	HCRTR2	0.0447092	1
6	-	24544104	24646155	ENSG00000137261.13	KIAA0319	0	1
6	+	391739	411447	ENSG00000137265.14	IRF4	0.307157	1
6	-	3268962	3457022	ENSG00000137266.14	SLC22A23	27.4395	0.887421
6	-	3153669	3157526	ENSG00000137267.5	TUBB2A	49.7134	0.951861
6	+	53794497	53924121	ENSG00000137269.14	LRRC1	1.87577	0.966944
6	-	53126964	53148829	ENSG00000137270.10	GCM1	0.32815	1
6	+	1389834	1395597	ENSG00000137273.3	FOXF2	10.7318	0.977739
6	+	3118374	3153578	ENSG00000137274.12	BPHL	7.06049	0.959601
6	+	3063991	3115187	ENSG00000137275.13	RIPK1	34.7283	0.770088
6	-	3224261	3231730	ENSG00000137285.9	TUBB2B	2.68797	0.638543
6	-	33694293	33711727	ENSG00000137288.9	UQCC2	22.9303	0.97123
6	+	34236873	34246231	ENSG00000137309.19	HMGA1	139.974	0.941375
6	+	31158542	31167159	ENSG00000137310.11	TCF19	8.05961	0.592498
6	-	30727709	30742733	ENSG00000137312.14	FLOT1	123.487	0.881805
6	-	30743199	30744554	ENSG00000137331.11	IER3	29.0531	1
6	-	30699807	30717889	ENSG00000137337.14	MDC1	16.0099	0.545443
6	+	28281572	28302549	ENSG00000137338.5	PGBD1	3.40582	0.349236
6	+	30626842	30646823	ENSG00000137343.17	ATAT1	5.54814	0.710213
6	-	18128311	18155074	ENSG00000137364.4	TPMT	18.2804	0.911764
6	-	35794982	35797344	ENSG00000137392.9	CLPS	0	1
6	+	18387350	18468874	ENSG00000137393.9	RNF144B	4.38139	0.971797
6	-	30688047	30691420	ENSG00000137404.14	NRM	2.49814	0.390257
6	-	36968141	36986298	ENSG00000137409.19	MTCH1	175.39	0.946585
6	+	30908242	30926459	ENSG00000137411.16	VARS2	7.90407	0.480353
6	+	42050513	42087461	ENSG00000137413.15	TAF8	10.069	0.722811
6	+	17600355	17611719	ENSG00000137414.5	FAM8A1	67.7104	0.976994
6	-	10671418	10694797	ENSG00000137434.11	C6orf52	0.13609	1
4	-	15935569	15938740	ENSG00000137440.4	FGFBP1	0	1
4	-	15960243	15969309	ENSG00000137441.7	FGFBP2	0.016766	1
4	+	15002674	15070153	ENSG00000137449.15	CPEB2	16.9444	0.825464
4	+	152936352	152979696	ENSG00000137460.8	FHDC1	1.14107	0.914726
4	+	153701500	153705699	ENSG00000137462.6	TLR2	0.312965	1
4	-	139266163	139280338	ENSG00000137463.4	MGARP	11.355	0.955921
4	-	146706638	146945882	ENSG00000137473.17	TTC29	0	1
11	+	77128264	77215239	ENSG00000137474.19	MYO7A	0.0223546	1
11	-	72836745	73142261	ENSG00000137478.14	FCHSD2	25.0055	0.899186
11	-	75264182	75351705	ENSG00000137486.16	ARRB1	5.61019	0.948014
11	+	75100563	75206549	ENSG00000137491.14	SLCO2B1	0	1
11	-	76349956	76380971	ENSG00000137492.7	THAP12	48.9369	0.795739
11	+	83193739	83260694	ENSG00000137494.13	ANKRD42	12.8214	0.791072
11	+	71998541	72005715	ENSG00000137496.17	IL18BP	1.1314	0.483005
11	-	72002864	72080693	ENSG00000137497.17	NUMA1	165.762	0.705281
11	-	83259097	83286407	ENSG00000137500.9	CCDC90B	24.5837	0.967456
11	-	85694224	85811159	ENSG00000137501.17	SYTL2	35.4224	0.69165
11	-	82973133	83071923	ENSG00000137502.9	RAB30	39.3168	0.986676
11	-	85659708	85682908	ENSG00000137504.13	CREBZF	11.5826	1
11	-	76657524	76670747	ENSG00000137507.11	LRRC32	16.4368	0.930024
11	-	82823502	82970584	ENSG00000137509.10	PRCP	95.8026	0.755824
11	-	78435961	78574874	ENSG00000137513.9	NARS2	10.603	0.874851
11	+	71928701	71997597	ENSG00000137522.17	RNF121	11.0591	0.874846
8	+	54135210	54147901	ENSG00000137547.8	MRPL15	36.6934	0.995556
8	+	74824537	74855029	ENSG00000137558.7	PI15	0.0502979	1
8	-	63048553	63086053	ENSG00000137561.4	TTPA	0.270411	0.564589
8	-	63015079	63039171	ENSG00000137563.11	GGH	16.7957	0.980756
8	-	69667047	69835064	ENSG00000137571.10	SLCO5A1	0.0201669	1
8	+	69466624	69660915	ENSG00000137573.13	SULF1	28.3761	0.844771
8	+	55773142	55825448	ENSG00000137574.10	TGS1	20.1591	0.923069
8	+	58552924	58582860	ENSG00000137575.11	SDCBP	144.362	0.973475
4	-	169393275	169612629	ENSG00000137601.15	NEK1	32.7302	0.868442
4	-	168216293	168318807	ENSG00000137628.16	DDX60	11.1087	0.892556
11	-	114570591	114595762	ENSG00000137634.9	NXPE4	0.0111773	1
11	+	121452203	121633693	ENSG00000137642.12	SORL1	1.14047	0.945469
11	+	118077012	118121890	ENSG00000137648.17	TMPRSS4	0.0900343	1
11	-	116748170	116772988	ENSG00000137656.11	BUD13	15.8237	0.861655
11	-	101451564	101872562	ENSG00000137672.12	TRPC6	8.95214	0.804313
11	-	102520508	102530753	ENSG00000137673.8	MMP7	0.0516672	0.978567
11	-	102576835	102625332	ENSG00000137674.3	MMP20	0	1
11	-	102691487	102705806	ENSG00000137675.4	MMP27	0.997401	0.554252
11	+	102047443	102084560	ENSG00000137691.12	C11orf70	4.24065	0.856091
11	-	103062076	103092215	ENSG00000137692.11	DCUN1D5	16.8942	0.896786
11	+	102110461	102233423	ENSG00000137693.13	YAP1	194.527	0.83711
11	-	120111275	120185529	ENSG00000137699.16	TRIM29	0.0228275	1
11	-	119024114	119030906	ENSG00000137700.16	SLC37A4	1.16798	0.973568
11	-	111467526	111512354	ENSG00000137707.13	BTG4	0	1
11	+	120236640	120319944	ENSG00000137709.9	POU2F3	0.0692848	1
11	-	110174880	110296722	ENSG00000137710.14	RDX	120.473	0.949768
11	-	111726908	111766427	ENSG00000137713.15	PPP2R1B	18.0772	0.870847
11	+	110429883	110464881	ENSG00000137714.2	FDX1	32.001	0.975155
11	+	111878935	111885975	ENSG00000137720.7	C11orf1	5.86447	0.994844
11	-	117836976	117877486	ENSG00000137726.16	FXYD6	0.693929	1
11	-	110577042	110713189	ENSG00000137727.12	ARHGAP20	1.49337	0.993362
11	-	117800844	117828698	ENSG00000137731.13	FXYD2	0	1
11	-	102942995	102955734	ENSG00000137745.11	MMP13	0.145305	1
11	-	117900643	117929459	ENSG00000137747.15	TMPRSS13	0.0223552	1
11	-	105025443	105035250	ENSG00000137752.22	CASP1	26.9023	0.944364
11	-	104994235	105023168	ENSG00000137757.10	CASP5	0.039124	1
11	-	107502726	107565746	ENSG00000137760.14	ALKBH8	10.2396	0.843575
15	+	67542709	67807123	ENSG00000137764.19	MAP2K5	26.6087	0.945019
15	+	54012904	54633414	ENSG00000137766.16	UNC13C	0.373951	1
15	+	45631148	45691294	ENSG00000137767.13	SQRDL	46.2624	0.991267
15	+	44427234	44529038	ENSG00000137770.13	CTDSPL2	26.5174	0.851197
15	-	58879045	58933653	ENSG00000137776.16	SLTM	54.7206	0.82358
15	+	41774434	41827855	ENSG00000137802.13	MAPKBP1	9.76841	0.40742
15	+	41332694	41381050	ENSG00000137804.12	NUSAP1	12.5836	0.906978
15	-	41387349	41402519	ENSG00000137806.8	NDUFAF1	11.6417	0.87952
15	+	69414246	69448427	ENSG00000137807.13	KIF23	16.8615	0.828143
15	-	68296533	68432162	ENSG00000137809.16	ITGA11	876.41	0.625527
15	+	40594020	40664342	ENSG00000137812.19	CASC5	3.16803	0.65521
15	+	42548810	42569994	ENSG00000137814.9	HAUS2	15.988	0.992137
15	+	41408408	41483563	ENSG00000137815.14	RTF1	104.33	0.95061
15	-	72241181	72272999	ENSG00000137817.16	PARP6	7.45605	0.526878
15	+	69298947	69407780	ENSG00000137819.13	PAQR5	2.4285	0.975465
15	+	70853239	71053657	ENSG00000137821.11	LRRC49	5.15654	0.893167
15	+	43369221	43409771	ENSG00000137822.12	TUBGCP4	7.94019	0.492606
15	-	40735884	40755851	ENSG00000137824.15	RMDN3	31.1707	0.918448
15	+	41493393	41503551	ENSG00000137825.10	ITPKA	1.38467	0.851426
15	-	70654554	70763593	ENSG00000137831.14	UACA	70.7482	0.891636
15	+	66702228	66782848	ENSG00000137834.14	SMAD6	8.41994	0.963545
15	-	40278176	40307935	ENSG00000137841.11	PLCB2	0.0115941	0.976215
15	+	43123279	43185146	ENSG00000137842.6	TMEM62	4.52092	0.725793
15	+	40238759	40277487	ENSG00000137843.11	PAK6	0.0511221	1
15	-	58588807	58749978	ENSG00000137845.14	ADAM10	98.2545	0.973638
15	+	45129933	45165576	ENSG00000137857.17	DUOX1	1.05633	1
15	+	45252230	45277845	ENSG00000137860.11	SLC28A2	0.0339809	1
15	-	74179466	74212267	ENSG00000137868.18	STRA6	0.0137501	1
15	-	51208057	51338610	ENSG00000137869.14	CYP19A1	0.878556	0.988705
15	-	56630181	56918571	ENSG00000137871.19	ZNF280D	32.1397	0.782424
15	+	47184101	47774223	ENSG00000137872.16	SEMA6D	8.32084	0.713096
15	-	52109263	52112775	ENSG00000137875.4	BCL2L10	0.0670638	1
15	-	55180806	55197067	ENSG00000137876.9	RSL24D1	110.979	0.99494
15	-	41848144	41894077	ENSG00000137877.9	SPTBN5	0.64279	0.804315
15	+	57591908	57714745	ENSG00000137878.16	GCOM1	0.0420502	0.99137
15	+	40764020	40767710	ENSG00000137880.5	GCHFR	0.810454	1
1	-	93561786	93847150	ENSG00000137936.16	BCAR3	25.6774	0.960716
1	-	83865028	83999150	ENSG00000137941.16	TTLL7	7.49874	0.835595
1	+	93448131	93554661	ENSG00000137942.16	FNBP1L	42.3126	0.904811
1	-	88935773	88992953	ENSG00000137944.16	KYAT3	21.8905	0.91184
1	-	88852932	88891944	ENSG00000137947.11	GTF2B	21.6718	0.97295
1	+	91949371	92014426	ENSG00000137948.18	BRDT	0.00574497	1
1	+	75786197	75795079	ENSG00000137955.15	RABGGTB	23.9935	0.729209
1	+	78619922	78646145	ENSG00000137959.15	IFI44L	2.32254	0.89931
1	+	77979542	78138449	ENSG00000137960.5	GIPC2	0.0502979	1
1	-	94148988	94275068	ENSG00000137962.12	ARHGAP29	184.338	0.597152
1	+	78649796	78664078	ENSG00000137965.10	IFI44	5.77634	0.824613
1	-	75202131	75611116	ENSG00000137968.16	SLC44A5	0.486415	1
1	+	86424086	86456558	ENSG00000137975.7	CLCA2	0.824265	0.910426
1	+	84398532	84415018	ENSG00000137976.7	DNASE2B	0	1
1	-	100186919	100249834	ENSG00000137992.14	DBT	29.9958	0.885681
1	+	100266207	100292769	ENSG00000137996.12	RTCA	14.2804	0.658052
2	-	27444371	27489789	ENSG00000138002.14	IFT172	3.91367	0.1728
2	+	26308547	26395891	ENSG00000138018.17	EPT1	13.6933	0.728074
2	-	27098889	27119115	ENSG00000138028.14	CGREF1	2.64105	0.921449
2	+	26243170	26290468	ENSG00000138029.13	HADHB	86.1356	0.919966
2	+	27086747	27100772	ENSG00000138030.12	KHK	0.337618	1
2	-	24819169	24919839	ENSG00000138031.14	ADCY3	68.2686	0.865845
2	+	44167969	44244384	ENSG00000138032.20	PPM1B	39.4036	0.992416
2	-	55634265	55693910	ENSG00000138035.14	PNPT1	9.70361	0.754094
2	+	43774039	43810010	ENSG00000138036.18	DYNC2LI1	14.6528	0.932898
2	-	48686775	48755730	ENSG00000138039.14	LHCGR	0	1
2	-	39736060	39779267	ENSG00000138050.14	THUMPD2	1.20505	0.40039
2	-	38066973	38109902	ENSG00000138061.11	CYP1B1	319.431	1
2	-	37167820	37196598	ENSG00000138068.10	SULT6B1	0	1
2	-	65070701	65130106	ENSG00000138069.16	RAB1A	143.18	0.945776
2	+	65227753	65271253	ENSG00000138071.13	ACTR2	350.041	0.988204
2	-	27130756	27134675	ENSG00000138073.13	PREB	27.0543	0.91097
2	-	27199587	27212958	ENSG00000138074.14	SLC5A6	8.45862	0.625272
2	-	43812472	43838865	ENSG00000138075.11	ABCG5	0	1
2	-	44316281	44361862	ENSG00000138078.15	PREPL	88.727	0.926371
2	+	44275458	44321494	ENSG00000138079.13	SLC3A1	0.258055	1
2	+	27078567	27086408	ENSG00000138080.13	EMILIN1	256.188	0.800042
2	-	47789316	47905793	ENSG00000138081.20	FBXO11	52.0203	0.751527
2	+	44941898	44946077	ENSG00000138083.4	SIX3	0.0223612	1
2	+	27212027	27217178	ENSG00000138085.16	ATRAID	111.487	0.958069
2	+	24793136	24822376	ENSG00000138092.10	CENPO	6.57037	0.686673
2	-	43886508	43996005	ENSG00000138095.18	LRPPRC	89.1	0.856668
2	+	27282392	27307439	ENSG00000138100.13	TRIM54	0	1
2	-	25377198	25673647	ENSG00000138101.18	DTNB	2.05874	0.786065
10	-	102461881	102502711	ENSG00000138107.12	ACTR1A	99.3777	0.903197
10	+	94938658	94989390	ENSG00000138109.9	CYP2C9	0	1
10	+	102461395	102477045	ENSG00000138111.14	MFSD13A	0.687721	0.702993
10	-	95036772	95069497	ENSG00000138115.13	CYP2C8	0	1
10	-	93306429	93482317	ENSG00000138119.16	MYOF	287.28	0.681491
10	-	98247690	98268250	ENSG00000138131.3	LOXL4	109.108	0.289455
10	+	88879734	88975153	ENSG00000138134.11	STAMBPL1	18.379	0.861143
10	-	89205629	89207314	ENSG00000138135.6	CH25H	14.3572	1
10	-	101226195	101229794	ENSG00000138136.6	LBX1	0	1
10	-	87751512	87841343	ENSG00000138138.13	ATAD1	56.8036	0.776957
10	+	122271306	122338162	ENSG00000138152.8	BTBD16	0	1
10	+	92593286	92655395	ENSG00000138160.5	KIF11	11.6161	0.716411
10	-	122832149	122850793	ENSG00000138161.13	CUZD1	0	0
10	+	121989174	122254545	ENSG00000138162.18	TACC2	8.70576	0.922499
10	+	110497838	110511544	ENSG00000138166.5	DUSP5	4.5242	0.968929
10	-	103446786	103452402	ENSG00000138172.10	CALHM2	21.698	0.545038
10	-	102673731	102714407	ENSG00000138175.8	ARL3	37.1525	0.976293
10	+	93496632	93529092	ENSG00000138180.15	CEP55	5.22727	0.623558
10	+	89701610	89774939	ENSG00000138182.14	KIF20B	5.7035	0.686314
10	+	95711779	95869695	ENSG00000138185.17	ENTPD1	4.02606	0.980762
10	+	92834713	93059493	ENSG00000138190.16	EXOC6	2.41893	0.949475
10	+	94030812	94332823	ENSG00000138193.15	PLCE1	0	0
10	-	93591687	93601744	ENSG00000138207.13	RBP4	0.12827	0.819711
3	-	138161012	138174949	ENSG00000138231.12	DBR1	11.6661	0.947523
3	+	132417526	132539032	ENSG00000138246.15	DNAJC13	65.4023	0.612954
3	-	151294086	151316952	ENSG00000138271.5	GPR87	0	1
10	-	73375101	73414076	ENSG00000138279.15	ANXA7	75.3447	0.89473
10	+	73168166	73244504	ENSG00000138286.14	FAM149B1	15.7016	0.544683
10	-	72096032	72217134	ENSG00000138303.17	ASCC1	23.2606	0.995774
10	-	72935170	72954778	ENSG00000138308.5	PLA2G12B	0	1
10	+	62374192	62672011	ENSG00000138311.15	ZNF365	0.582044	0.954927
10	+	72893581	72933033	ENSG00000138315.12	OIT3	0	1
10	+	70672803	70762441	ENSG00000138316.10	ADAMTS14	1.51537	0.19217
10	+	78033760	78056812	ENSG00000138326.18	RPS24	618.045	0.88359
10	+	68560656	68694482	ENSG00000138336.8	TET1	7.48807	0.773151
10	-	68414064	68472121	ENSG00000138346.14	DNA2	1.50175	0.491392
10	+	68106117	68212017	ENSG00000138347.15	MYPN	1.94648	0.872847
2	+	200585868	200677064	ENSG00000138356.13	AOX1	38.2225	0.869483
2	+	215311817	215349773	ENSG00000138363.14	ATIC	43.2489	0.979933
2	+	216412414	216483053	ENSG00000138375.12	SMARCAL1	26.7413	0.868079
2	-	214725646	214809711	ENSG00000138376.10	BARD1	5.26187	0.955189
2	-	191029576	191151596	ENSG00000138378.17	STAT4	3.19297	0.845331
2	-	190055697	190062729	ENSG00000138379.4	MSTN	1.92809	1
2	+	202912214	202987063	ENSG00000138380.17	CARF	7.50722	0.63892
2	+	189661385	189670831	ENSG00000138381.9	ASNSD1	46.3887	0.931048
2	-	169810081	169824931	ENSG00000138382.14	METTL5	15.4534	0.974926
2	+	169791933	169812064	ENSG00000138385.15	SSB	130.91	0.869912
2	+	190646746	190692766	ENSG00000138386.16	NAB1	22.8324	0.972503
2	+	201790461	201895550	ENSG00000138395.14	CDK15	5.04082	0.739181
2	+	169584340	169641406	ENSG00000138398.15	PPIG	76.4892	0.906567
2	-	169529749	169573875	ENSG00000138399.17	FASTKD1	11.8525	0.759255
2	-	206737763	206765547	ENSG00000138400.12	MDH1B	0.313596	0.991574
2	-	196194370	196593692	ENSG00000138411.10	HECW2	11.3425	0.741731
2	-	208236227	208266074	ENSG00000138413.13	IDH1	79.6701	0.95553
2	-	174072447	174248698	ENSG00000138430.15	OLA1	65.0282	0.966552
2	-	174348022	174395715	ENSG00000138433.15	CIR1	43.2528	0.9792
2	+	181891833	181930738	ENSG00000138434.16	SSFA2	50.0801	0.774439
2	-	174747592	174787935	ENSG00000138435.15	CHRNA1	0.0223546	1
2	+	202635188	202769757	ENSG00000138439.11	FAM117B	5.00121	0.975322
2	-	202874782	203014798	ENSG00000138442.9	WDR12	21.1343	0.982811
2	+	203328219	203447723	ENSG00000138443.15	ABI2	53.0705	0.822613
2	+	186590065	186680901	ENSG00000138448.11	ITGAV	211.678	0.863769
2	-	189560579	189583758	ENSG00000138449.10	SLC40A1	5.98332	0.928407
3	+	112561709	112585577	ENSG00000138459.8	SLC35A5	24.3038	0.972836
3	+	122794795	122881139	ENSG00000138463.8	DIRC2	6.13897	0.9832
3	-	101324205	101513241	ENSG00000138468.15	SENP7	10.6765	0.609216
3	-	108907792	108953895	ENSG00000138472.10	GUCA1C	0	1
3	+	107377194	107378637	ENSG00000138483.2	CCDC54	0.0726525	1
3	-	119654513	119677454	ENSG00000138495.6	COX17	7.02519	0.96136
3	-	122527924	122564577	ENSG00000138496.16	PARP9	26.891	0.679306
15	-	56421544	56465137	ENSG00000138587.5	MNS1	3.97036	0.848673
15	+	50424380	50514419	ENSG00000138592.13	USP8	66.9625	0.876241
15	-	48988476	49046563	ENSG00000138593.8	SECISBP2L	67.7619	0.945838
15	+	51829628	51947295	ENSG00000138594.13	TMOD3	61.0388	0.785974
15	-	50702266	50765808	ENSG00000138600.9	SPPL2A	54.9245	0.94062
15	+	69160584	69272217	ENSG00000138604.9	GLCE	14.1392	0.956138
15	-	45167214	45201175	ENSG00000138606.19	SHF	6.87266	0.942804
15	+	63276018	63309126	ENSG00000138613.13	APH1B	29.8495	0.968388
15	-	65578753	65611289	ENSG00000138614.14	VWA9	38.4551	0.956083
15	-	65194758	65211488	ENSG00000138615.5	CILP	0	0
15	-	65234460	65300618	ENSG00000138617.14	PARP16	4.56321	0.893015
15	+	75023555	75117462	ENSG00000138621.11	PPCDC	2.49723	0.90094
15	-	73319859	73369264	ENSG00000138622.3	HCN4	0	1
15	-	74409289	74434467	ENSG00000138623.9	SEMA7A	17.03	0.78396
