chr	strand	start	end	gene_id	gene_symbol	omega	rate
5	+	135834649	135888637	ENSG00000145832.12	SLC25A48	0.525002	1
5	+	134758771	134855133	ENSG00000145833.15	DDX46	98.8298	0.927139
5	-	135892246	135895827	ENSG00000145839.1	IL9	0	1
5	-	156919282	156963255	ENSG00000145850.8	TIMD4	0.673625	0.9
5	-	159157409	159210053	ENSG00000145860.11	RNF145	44.1643	0.762491
5	-	160347751	160370641	ENSG00000145861.7	C1QTNF2	0.00712887	1
5	+	161547063	161702593	ENSG00000145863.10	GABRA6	0	1
5	-	161288429	161549044	ENSG00000145864.12	GABRB2	1.80847	0.998831
5	+	148383935	148442836	ENSG00000145868.16	FBXO38	31.4395	0.617539
5	+	148312419	148315922	ENSG00000145879.10	SPINK7	0	1
5	+	149358007	149369653	ENSG00000145882.10	PCYOX1L	5.93075	0.617587
5	-	151822513	151924842	ENSG00000145888.10	GLRA1	0	1
5	-	151029945	151093577	ENSG00000145901.14	TNIP1	755.808	0.922964
5	+	151771045	151812785	ENSG00000145907.14	G3BP1	308.442	0.918728
5	-	150894392	150904983	ENSG00000145908.12	ZNF300	2.19633	0.98439
5	+	178113443	178126087	ENSG00000145911.5	N4BP3	11.21	0.466232
5	-	178149460	178153967	ENSG00000145912.8	NHP2	88.0755	1
5	+	178130996	178150565	ENSG00000145916.18	RMND5B	25.6179	0.758345
5	-	173607514	173616660	ENSG00000145919.10	BOD1	26.051	0.901413
5	+	175796310	175884020	ENSG00000145920.14	CPLX2	0.121181	1
5	+	167284799	168264157	ENSG00000145934.16	TENM2	0.333487	1
5	-	170374671	170389677	ENSG00000145936.8	KCNMB1	1.69811	0.997822
6	+	3849386	3851317	ENSG00000145945.5	FAM50B	11.7973	1
6	-	2663629	2750966	ENSG00000145949.9	MYLK4	0.129858	1
6	-	4049434	4087344	ENSG00000145975.13	FAM217A	0	1
6	-	13266542	13328583	ENSG00000145979.17	TBC1D7	21.3802	0.994788
6	+	5261044	5771580	ENSG00000145982.11	FARS2	15.302	0.951955
6	-	13357830	13487662	ENSG00000145990.10	GFOD1	52.3771	0.826513
6	+	20534457	21232404	ENSG00000145996.11	CDKAL1	23.7784	0.899322
5	+	139795821	139844466	ENSG00000146005.3	PSD2	0.691445	1
5	-	138868923	138875368	ENSG00000146006.7	LRRTM2	0.0855396	1
5	+	140698680	140706676	ENSG00000146007.10	ZMAT2	103.91	0.974757
5	-	138252379	138274671	ENSG00000146013.10	GFRA3	0.497715	0.83122
5	-	137617500	137736090	ENSG00000146021.14	KLHL3	14.2561	0.763362
6	-	24171756	24358052	ENSG00000146038.11	DCDC2	0.310364	0.898453
6	+	25754699	25781191	ENSG00000146039.10	SLC17A4	0.0213849	1
6	+	25726909	25727292	ENSG00000146047.5	HIST1H2BA	0.0855395	1
6	+	24356903	24358284	ENSG00000146049.1	KAAG1	0.00393009	1
5	-	181193924	181205293	ENSG00000146054.17	TRIM7	7.78217	0.556492
5	+	181222499	181235809	ENSG00000146063.18	TRIM41	35.0523	0.953976
5	+	176388747	176389771	ENSG00000146066.2	HIGD2A	102.595	0.968657
5	-	177519788	177554541	ENSG00000146067.15	FAM193B	7.75908	0.54388
6	-	46704201	46735693	ENSG00000146070.16	PLA2G7	0.0218102	1
6	-	47231532	47309905	ENSG00000146072.6	TNFRSF21	0.384632	0.912407
5	-	176526697	176538025	ENSG00000146083.11	RNF44	7.99672	0.108745
6	-	49430360	49463191	ENSG00000146085.7	MUT	35.8258	0.727753
5	-	180100791	180209153	ENSG00000146090.15	RASGEF1C	0.0176242	1
5	-	177501907	177511274	ENSG00000146094.13	DOK3	73.0164	0.613783
6	+	26596952	26600744	ENSG00000146109.4	ABT1	41.7583	0.939854
6	-	30676389	30687895	ENSG00000146112.11	PPP1R18	205.709	0.970944
6	+	39792298	39904877	ENSG00000146122.16	DAAM2	14.8577	0.768822
6	+	57314805	57646849	ENSG00000146143.17	PRIM2	21.647	0.767449
6	+	53929982	54266280	ENSG00000146147.14	MLIP	0.0213849	1
6	-	55434369	55579214	ENSG00000146151.12	HMGCLL1	0	1
6	-	63275951	63319977	ENSG00000146166.16	LGSN	0.465874	1
6	+	37005646	37029070	ENSG00000146192.14	FGD2	17.4347	0.493111
6	+	35214419	35253079	ENSG00000146197.8	SCUBE3	0.274965	1
2	+	241188509	241225377	ENSG00000146205.13	ANO7	0.237778	0.950534
6	-	43299710	43308797	ENSG00000146215.13	CRIP3	1.57108	0.537092
6	+	43243680	43288259	ENSG00000146216.11	TTBK1	0.420569	1
6	-	44278743	44297688	ENSG00000146221.9	TCTE1	0.105338	1
6	+	42879618	42889925	ENSG00000146223.14	RPL7L1	109.49	0.87589
6	-	44258166	44265788	ENSG00000146232.15	NFKBIE	178.361	0.808351
6	-	46549580	46652830	ENSG00000146233.7	CYP39A1	0	0
6	+	82363206	82370828	ENSG00000146242.8	TPBG	1.89613	1
6	+	78867472	78946440	ENSG00000146243.13	IRAK1BP1	5.82095	0.670917
6	-	78935867	79078236	ENSG00000146247.13	PHIP	27.0633	0.280045
6	+	83512538	83525704	ENSG00000146250.6	PRSS35	0	1
6	-	97142161	97283217	ENSG00000146263.11	MMS22L	2.11049	0.111995
6	-	99271169	99350062	ENSG00000146267.11	FAXC	0.321112	1
6	-	89177501	89231278	ENSG00000146276.11	GABRR1	0.0356415	1
6	+	89080751	89085160	ENSG00000146278.10	PNRC1	59.5925	0.899214
6	+	89146050	89165565	ENSG00000146281.5	PM20D2	32.148	0.712356
6	-	87514378	87590003	ENSG00000146282.17	RARS2	4.60425	0.131125
6	-	107704104	107824317	ENSG00000146285.13	SCML4	0.554191	0.988844
6	-	121079494	121334745	ENSG00000146350.13	TBC1D32	0.66584	0.160956
6	+	122995971	123072927	ENSG00000146352.12	CLVS2	0	1
6	+	109978256	109980718	ENSG00000146360.8	GPR6	0	1
6	+	124962545	125092633	ENSG00000146373.16	RNF217	0.0763054	1
6	+	127118604	127197765	ENSG00000146374.13	RSPO3	0.0498981	1
6	-	129576132	129710225	ENSG00000146376.10	ARHGAP18	53.4035	0.867505
6	-	132617022	132624275	ENSG00000146378.6	TAAR2	0	1
6	+	132570322	132571359	ENSG00000146383.7	TAAR6	0	1
6	+	132552693	132553721	ENSG00000146385.1	TAAR8	0	1
6	+	139028682	139043302	ENSG00000146386.7	ABRACL	145.303	0.954307
6	-	132644984	132646003	ENSG00000146399.1	TAAR1	0	1
6	-	132769370	132798553	ENSG00000146409.10	SLC18B1	3.32027	0.426545
6	-	136231024	136250335	ENSG00000146410.11	MTFR2	11.6646	0.860752
6	-	133988697	134052636	ENSG00000146411.5	SLC2A12	0.895143	0.68596
6	-	145864245	145964423	ENSG00000146414.15	SHPRH	21.4159	0.69141
6	+	143060496	143340304	ENSG00000146416.17	AIG1	39.1828	0.959993
6	-	158636474	158644739	ENSG00000146425.10	DYNLT1	69.2322	0.994683
6	+	154832697	155257723	ENSG00000146426.17	TIAM2	8.27831	0.503921
6	+	158536436	158635428	ENSG00000146433.8	TMEM181	13.8707	0.529141
6	+	159800249	159820704	ENSG00000146453.12	PNLDC1	0.153773	0.898842
6	+	159725585	159756319	ENSG00000146457.14	WTAP	91.1635	0.944834
1	+	35268967	35422058	ENSG00000146463.11	ZMYM4	42.8594	0.611799
6	+	152750798	152759765	ENSG00000146469.12	VIP	0	1
6	+	151452258	151470101	ENSG00000146476.10	ARMT1	43.3657	0.976695
6	+	160348268	160452581	ENSG00000146477.5	SLC22A3	0	1
7	-	12330885	12403941	ENSG00000146530.11	VWDE	0	1
7	-	2728112	2844324	ENSG00000146535.13	GNA12	27.4595	0.9127
7	-	996986	1138260	ENSG00000146540.14	C7orf50	81.7259	0.949736
7	+	3301448	4269000	ENSG00000146555.18	SDK1	0.0957715	1
7	-	6794134	6826770	ENSG00000146574.15	CCZ1B	14.3836	0.51387
7	+	6590017	6608726	ENSG00000146576.12	C7orf26	16.7857	0.904373
7	+	5045821	5069488	ENSG00000146587.17	RBAK	13.0126	0.40416
7	+	28299321	28825894	ENSG00000146592.16	CREB5	7.82044	0.930369
7	-	19144782	19145421	ENSG00000146618.3	FERD3L	0	1
7	+	55019021	55211628	ENSG00000146648.16	EGFR	5.3652	0.802743
11	-	65066300	65084164	ENSG00000146670.9	CDCA5	69.3153	0.971248
7	-	45912245	45921874	ENSG00000146674.14	IGFBP3	1.331	1
7	-	44876293	44885361	ENSG00000146676.7	PURB	68.4336	1
7	+	45888357	45893668	ENSG00000146678.9	IGFBP1	0.0427698	1
7	-	76389334	76409695	ENSG00000146700.8	SSC4D	0	1
7	+	76048051	76067508	ENSG00000146701.11	MDH2	355.072	0.963019
7	-	76609986	76627261	ENSG00000146707.14	POMZP3	14.3061	0.938425
7	+	55951793	56000181	ENSG00000146729.9	GBAS	78.8571	0.969764
7	+	56051630	56063989	ENSG00000146731.10	CCT6A	322.475	0.913511
7	-	56011051	56051604	ENSG00000146733.13	PSPH	22.4615	0.936626
7	-	73312539	73328082	ENSG00000146755.10	TRIM50	0	1
7	+	65373799	65401135	ENSG00000146757.13	ZNF92	26.0779	0.97974
7	-	105605067	105876604	ENSG00000146776.14	ATXN7L1	3.79225	0.422611
7	-	112762382	112790592	ENSG00000146802.12	TMEM168	23.9967	0.771806
7	+	123567010	123639481	ENSG00000146809.12	ASB15	0.0071283	1
7	-	100154420	100158715	ENSG00000146826.15	C7orf43	7.87176	0.45191
7	+	100826820	100867009	ENSG00000146828.17	SLC12A9	9.0574	0.689503
7	-	100679507	100689448	ENSG00000146830.9	GIGYF1	0.622781	0.00657027
7	-	99876958	99919600	ENSG00000146833.15	TRIM4	50.2346	0.966447
7	+	100428790	100434126	ENSG00000146834.13	MEPCE	41.617	0.566599
7	+	100733626	100797797	ENSG00000146839.18	ZAN	0	1
7	-	130164715	130207770	ENSG00000146842.16	TMEM209	39.9837	0.787649
7	+	134986508	135147963	ENSG00000146856.14	AGBL3	0.948199	0.234418
7	+	135231979	135258492	ENSG00000146857.3	STRA8	0	0
7	-	139025706	139036029	ENSG00000146858.7	ZC3HAV1L	1.43951	0.185854
7	+	135148072	135166215	ENSG00000146859.6	TMEM140	50.3702	1
17	+	62458658	62615481	ENSG00000146872.17	TLK2	59.4529	0.922861
7	-	143390289	143408892	ENSG00000146904.8	EPHA1	0	1
7	+	156949723	156973182	ENSG00000146909.7	NOM1	9.5336	0.303745
7	-	155474206	155555450	ENSG00000146910.12	CNPY1	0	1
7	-	158631311	158704829	ENSG00000146918.19	NCAPG2	64.4485	0.733424
7	-	151175698	151187832	ENSG00000146926.10	ASB10	0	1
X	-	5840637	6228863	ENSG00000146938.14	NLGN4X	0.0071283	1
X	+	9786456	9949443	ENSG00000146950.12	SHROOM2	0.0855395	1
7	+	140404043	140426250	ENSG00000146955.10	RAB19	0.0570264	1
7	+	139340359	139423457	ENSG00000146963.17	LUC7L2	70.0248	0.780986
7	-	140518420	140673993	ENSG00000146966.12	DENND2A	0.166059	1
X	-	15627318	15665031	ENSG00000147003.5	TMEM27	0.206721	1
X	-	19533975	19887601	ENSG00000147010.17	SH3KBP1	288.043	0.716951
X	-	34627064	34657288	ENSG00000147027.3	TMEM47	0	1
X	+	37571569	37684463	ENSG00000147036.11	LANCL3	0.0714284	1
X	+	38006582	38128819	ENSG00000147041.11	SYTL5	0.0855395	1
X	-	41514934	41923463	ENSG00000147044.20	CASK	13.7196	0.83829
X	+	44873177	45112602	ENSG00000147050.14	KDM6A	24.4711	0.548579
X	-	57134530	57137625	ENSG00000147059.8	SPIN2A	1.07192	1
X	+	65588377	65741931	ENSG00000147065.16	MSN	842.913	0.930661
X	-	50190768	50201013	ENSG00000147081.14	AKAP4	0	1
X	+	50202713	50351910	ENSG00000147082.17	CCNB3	0.698573	1
X	-	72329516	72573103	ENSG00000147099.19	HDAC8	18.3598	0.852284
X	+	74421461	74533917	ENSG00000147100.10	SLC16A2	0	1
X	-	45148374	45200901	ENSG00000147113.16	CXorf36	0.137093	1
X	+	47370583	47414305	ENSG00000147117.7	ZNF157	0.12049	1
X	-	47974851	48003978	ENSG00000147118.11	ZNF182	10.0275	0.579328
X	+	46573784	46598408	ENSG00000147119.3	CHST7	6.47385	0.662429
X	+	46446857	46497422	ENSG00000147121.15	KRBOX4	9.19801	0.747969
X	-	47142216	47145504	ENSG00000147123.10	NDUFB11	59.3667	0.910451
X	-	47445879	47482946	ENSG00000147124.12	ZNF41	6.03984	0.455718
X	+	70282093	70285002	ENSG00000147127.8	RAB41	0.185336	1
X	-	71239624	71255146	ENSG00000147130.14	ZMYM3	37.1741	0.387339
X	+	71366239	71532374	ENSG00000147133.15	TAF1	10.3716	0.205921
X	+	79170972	79172229	ENSG00000147138.1	GPR174	2.55906	1
X	+	71283192	71301168	ENSG00000147140.15	NONO	441.208	0.930554
X	+	49053572	49069857	ENSG00000147144.12	CCDC120	1.74309	0.233321
X	+	78747709	78757094	ENSG00000147145.12	LPAR4	0	1
X	+	48521158	48528716	ENSG00000147155.10	EBP	20.0929	0.767587
X	-	70040542	70049938	ENSG00000147160.9	AWAT2	0	1
X	+	71533083	71575897	ENSG00000147162.13	OGT	98.1131	0.684884
X	-	71056332	71073426	ENSG00000147164.11	SNX12	58.0967	0.988996
X	+	71301734	71305371	ENSG00000147166.10	ITGB1BP2	0.403833	0.432214
X	-	71107404	71112108	ENSG00000147168.12	IL2RG	329.281	0.902813
X	+	71578411	71613583	ENSG00000147174.11	ACRC	1.07626	0.545016
X	+	85244032	85273362	ENSG00000147180.16	ZNF711	2.90816	0.888833
X	+	88747225	88754785	ENSG00000147183.9	CPXCR1	0	1
X	+	96684663	97604997	ENSG00000147202.17	DIAPH2	29.7147	0.934607
X	-	103075810	103093125	ENSG00000147206.16	NXF3	0	1
X	-	106900063	106903335	ENSG00000147223.5	RIPPLY1	0	1
X	+	107628424	107651026	ENSG00000147224.10	PRPS1	53.9191	0.98235
X	+	106611930	106679442	ENSG00000147231.13	CXorf57	7.1328	0.961077
X	+	107522450	107605251	ENSG00000147234.10	FRMPD3	0	1
X	+	114584078	114910061	ENSG00000147246.9	HTR2C	0	1
X	+	118495898	118686163	ENSG00000147251.15	DOCK11	23.105	0.513678
X	-	131273506	131578899	ENSG00000147255.18	IGSF1	0.0499888	1
X	+	131058242	131089883	ENSG00000147256.10	ARHGAP36	0.0071283	1
X	-	133535745	133985895	ENSG00000147257.13	GPC3	0.0641547	1
X	-	130384440	130385447	ENSG00000147262.3	GPR119	0	1
X	-	136848004	136880764	ENSG00000147274.14	RBMX	305.319	0.924715
8	+	6406592	6648504	ENSG00000147316.12	MCPH1	49.2563	0.942994
8	-	8783354	8893645	ENSG00000147324.10	MFHAS1	57.0145	0.858166
8	+	406428	477967	ENSG00000147364.16	FBXO25	16.7175	0.903937
X	+	151716035	151723194	ENSG00000147378.11	FATE1	0	1
X	+	151912509	151925170	ENSG00000147381.11	MAGEA4	0	1
X	+	152830967	152869729	ENSG00000147383.10	NSDHL	39.1569	0.916135
X	+	152914442	152973480	ENSG00000147394.18	ZNF185	0.406313	0.6
X	-	152826973	152830777	ENSG00000147400.8	CETN2	17.8046	0.939028
8	-	19404161	19758029	ENSG00000147408.14	CSGALNACT1	0.270875	1
8	+	20197367	20226819	ENSG00000147416.10	ATP6V1B2	102.863	0.920644
8	-	27733311	27772653	ENSG00000147419.16	CCDC25	49.837	0.973341
8	+	28890394	29064764	ENSG00000147421.17	HMBOX1	9.24504	0.664595
8	+	42697376	42737407	ENSG00000147432.6	CHRNB3	0	1
8	-	42752620	42796392	ENSG00000147434.8	CHRNA6	0.182812	0.985589
8	-	25419260	25424654	ENSG00000147437.9	GNRH1	1.4608	0.935749
8	-	22620418	22669148	ENSG00000147439.11	BIN3	14.6733	0.935983
8	-	21908873	21913860	ENSG00000147443.12	DOK2	9.23214	0.599192
8	+	23528805	23575463	ENSG00000147454.13	SLC25A37	1.85624	0.216985
8	+	23243637	23262000	ENSG00000147457.13	CHMP7	4.03922	0.399534
8	+	25184723	25418082	ENSG00000147459.17	DOCK5	0.796614	1
8	-	38143649	38151265	ENSG00000147465.11	STAR	2.22821	0.783214
8	+	37762593	37779767	ENSG00000147471.11	PROSC	66.7402	0.946774
8	+	37736599	37759101	ENSG00000147475.14	ERLIN2	38.9592	0.843462
8	+	49909789	50794118	ENSG00000147481.14	SNTG1	0	1
8	-	51319578	51809445	ENSG00000147485.12	PXDNL	0.498981	1
8	-	52110839	52460959	ENSG00000147488.11	ST18	0	1
8	+	53851808	53959303	ENSG00000147509.13	RGS20	5.98054	0.638063
8	+	38728186	38853028	ENSG00000147526.19	TACC1	443.242	0.966098
8	+	41490396	41510980	ENSG00000147533.16	GOLGA7	42.0419	0.88789
8	-	38263130	38269243	ENSG00000147535.16	PLPP5	23.1899	0.839709
8	+	41529206	41545046	ENSG00000147536.11	GINS4	18.4124	0.900697
8	-	38269697	38382272	ENSG00000147548.16	WHSC1L1	80.9852	0.654944
8	+	66021560	66100526	ENSG00000147570.9	DNAJC5B	0.347529	0.301172
8	-	66176382	66178725	ENSG00000147571.4	CRH	0	1
8	+	66126896	66175487	ENSG00000147573.16	TRIM55	0.420569	1
8	+	66430185	66471601	ENSG00000147576.15	ADHFE1	0	0
8	-	79918717	80030289	ENSG00000147586.9	MRPS28	40.6993	0.817749
8	-	81440326	81447523	ENSG00000147588.6	PMP2	0.00712908	1
8	-	70635318	70669174	ENSG00000147592.8	LACTB2	26.4186	0.981559
8	-	70051651	70071693	ENSG00000147596.3	PRDM14	0.0926678	1
8	+	73008864	73048122	ENSG00000147601.13	TERF1	24.327	0.967167
8	+	91209494	91398152	ENSG00000147606.8	SLC26A7	0	1
8	-	86048373	86088621	ENSG00000147613.7	PSKH2	0	1
8	+	85987323	86154228	ENSG00000147614.3	ATP6V0D2	0.197596	1
8	-	109573978	109691791	ENSG00000147642.16	SYBU	13.6104	0.987895
8	-	104330324	104467053	ENSG00000147647.12	DPYS	0	1
8	+	97644179	97728770	ENSG00000147649.9	MTDH	263.044	0.949665
8	-	104489231	104589024	ENSG00000147650.11	LRP12	15.3578	0.854979
8	+	109539711	109565996	ENSG00000147654.14	EBAG9	36.516	0.882005
8	-	107899316	108083648	ENSG00000147655.10	RSPO2	0	1
8	+	100150584	100154002	ENSG00000147669.10	POLR2K	115.81	0.993982
8	+	119165034	119245673	ENSG00000147676.13	MAL2	0	1
8	-	116642130	116766925	ENSG00000147677.10	EIF3H	98.9499	0.243147
8	+	116766503	116849463	ENSG00000147679.11	UTP23	33.9469	1
8	+	124539103	124568510	ENSG00000147684.7	NDUFB9	92.6828	0.984325
8	-	124488485	124539458	ENSG00000147687.17	TATDN1	29.8111	0.812963
8	+	123178960	123210079	ENSG00000147689.16	FAM83A	0.185336	1
8	-	129748196	129786888	ENSG00000147697.8	GSDMC	0.0926978	1
8	-	138130023	138496822	ENSG00000147724.11	FAM135B	0.0997961	1
8	+	144827464	144847509	ENSG00000147789.15	ZNF7	19.1105	0.895739
8	-	144529179	144605816	ENSG00000147799.11	ARHGAP39	0.363542	1
8	-	144409742	144416895	ENSG00000147804.9	SLC39A4	0	1
8	-	143574785	143578649	ENSG00000147813.15	NAPRT	3.05034	0.776577
9	+	2621834	2660053	ENSG00000147852.15	VLDLR	14.4467	0.519228
9	-	4709559	4742043	ENSG00000147853.16	AK3	90.2939	0.934573
9	+	6413151	6507054	ENSG00000147854.16	UHRF2	22.1391	0.512161
9	-	14081843	14398983	ENSG00000147862.15	NFIB	0.370671	1
9	-	14719724	14722717	ENSG00000147869.4	CER1	0	1
9	-	19108375	19149290	ENSG00000147872.9	PLIN2	114.601	0.975081
9	-	21304326	21305312	ENSG00000147873.5	IFNA5	0	1
9	-	19053143	19103119	ENSG00000147874.10	HAUS6	59.4968	0.87301
9	-	22002903	22009363	ENSG00000147883.10	CDKN2B	0.071283	1
9	-	21216373	21217311	ENSG00000147885.4	IFNA16	0.071283	1
9	-	21967753	21995301	ENSG00000147889.17	CDKN2A	8.9188	0.987015
9	-	27546545	27573866	ENSG00000147894.14	C9orf72	5.10694	0.4428
9	+	27524314	27526498	ENSG00000147896.3	IFNK	0	1
9	+	37120539	37358149	ENSG00000147905.17	ZCCHC7	58.5616	0.76648
9	-	37510892	37576349	ENSG00000147912.12	FBXO10	21.2183	0.910658
9	-	34634722	34637809	ENSG00000147955.16	SIGMAR1	29.827	0.871769
9	+	65668805	65734041	ENSG00000147996.16	CBWD5	12.0849	0.927489
9	+	78236062	78279690	ENSG00000148019.12	CEP78	20.3822	0.683415
9	+	84668551	85027070	ENSG00000148053.15	NTRK2	12.3116	0.758185
9	+	83623049	83644130	ENSG00000148057.15	IDNK	4.59959	0.530298
9	-	89005771	89178767	ENSG00000148082.9	SHC3	0.0641547	1
9	-	91213815	91361913	ENSG00000148090.11	AUH	4.07805	0.858083
9	+	94374551	94461042	ENSG00000148110.15	MFSD14B	68.1323	0.81327
9	+	94726701	95087218	ENSG00000148120.15	C9orf3	5.05121	0.687707
9	+	101028709	101325135	ENSG00000148123.14	PLPPR1	0	1
9	-	104526253	104527209	ENSG00000148136.5	OR13C4	0	1
9	+	106863097	107013634	ENSG00000148143.12	ZNF462	0.757731	1
9	-	112683926	112718236	ENSG00000148153.13	INIP	34.2258	0.896328
9	+	111896766	111935369	ENSG00000148154.9	UGCG	162.663	0.772282
9	-	108854589	108856967	ENSG00000148156.7	ACTL7B	0	1
9	+	112750838	112881671	ENSG00000148158.16	SNX30	10.6928	0.982995
9	-	121338988	121370304	ENSG00000148175.12	STOM	82.2422	0.977449
9	+	121207794	121332843	ENSG00000148180.18	GSN	19.6232	0.913358
9	+	122264603	122331343	ENSG00000148187.17	MRRF	24.6873	0.754533
9	-	124517275	124771310	ENSG00000148200.16	NR6A1	13.1729	0.564429
9	+	123356170	123380324	ENSG00000148204.11	CRB2	0	0
9	+	122788933	122789895	ENSG00000148215.4	OR5C1	0	1
9	-	113386317	113401333	ENSG00000148218.15	ALAD	20.0427	0.557677
9	-	116425225	117415070	ENSG00000148219.16	ASTN2	2.82444	0.456571
9	-	113313222	113340298	ENSG00000148225.15	WDR31	2.18305	0.669282
9	-	113407235	113410672	ENSG00000148229.12	POLE3	48.2392	0.8763
9	-	133361449	133376166	ENSG00000148248.13	SURF4	113.439	0.923858
9	-	133152948	133163945	ENSG00000148288.11	GBGT1	7.1722	0.812723
9	-	133351755	133356676	ENSG00000148290.9	SURF1	17.1568	0.601847
9	+	133356552	133361169	ENSG00000148291.9	SURF2	8.94957	0.781542
9	-	133328774	133336398	ENSG00000148296.6	SURF6	44.2137	0.838265
9	-	133338323	133348131	ENSG00000148297.15	MED22	39.6939	0.965536
9	-	133406059	133418096	ENSG00000148300.11	REXO4	57.1968	0.950711
9	+	133030675	133058503	ENSG00000148308.17	GTF3C5	59.8463	0.923024
9	-	129634604	129642169	ENSG00000148331.11	ASB6	15.2074	0.760949
9	-	128120693	128128462	ENSG00000148334.14	PTGES2	28.6518	0.570457
9	+	129608884	129636131	ENSG00000148335.14	NTMT1	25.3458	0.77136
9	-	128166064	128204383	ENSG00000148337.20	CIZ1	65.9933	0.760252
9	+	128068201	128109245	ENSG00000148339.12	SLC25A25	36.3567	0.799363
9	-	129007036	129028303	ENSG00000148341.17	SH3GLB2	23.1992	0.675362
9	+	129036621	129072082	ENSG00000148343.18	FAM73B	0	0
9	-	129738331	129753047	ENSG00000148344.10	PTGES	0.0359705	1
9	+	128149071	128153455	ENSG00000148346.11	LCN2	0	1
9	+	127451486	127503501	ENSG00000148356.13	LRSAM1	12.258	0.469048
9	+	130265882	130434123	ENSG00000148357.16	HMCN2	0.026872	0.0172078
9	+	130053426	130140169	ENSG00000148358.19	GPR107	45.3728	0.877879
9	+	136992418	136993984	ENSG00000148362.10	C9orf142	5.04745	0.751348
10	-	1018907	1025859	ENSG00000148377.5	IDI2	0.269093	1
9	-	136428619	136439823	ENSG00000148384.12	INPP5E	2.45138	0.0967838
9	+	135663322	135666422	ENSG00000148386.9	LCN9	0	1
9	-	136440096	136483759	ENSG00000148396.18	SEC16A	45.5906	0.371597
9	-	137554904	137578935	ENSG00000148399.12	DPH7	4.13652	0.280853
9	-	136494444	136545862	ENSG00000148400.9	NOTCH1	30.2964	0.284463
9	+	137877789	138124624	ENSG00000148408.12	CACNA1B	0	0
9	-	136006537	136095285	ENSG00000148411.7	NACC2	2.99654	0.645733
10	+	11823339	11872277	ENSG00000148426.12	PROSER2	2.33213	0.654593
10	-	11453946	11611754	ENSG00000148429.14	USP6NL	40.7258	0.83148
10	+	22315974	22320308	ENSG00000148444.15	COMMD3	20.0357	0.574163
10	+	23095506	23122013	ENSG00000148450.12	MSRB2	10.2169	0.989124
10	+	26697659	26746798	ENSG00000148459.15	PDSS1	7.26901	0.604419
10	-	15211643	15371062	ENSG00000148468.16	FAM171A1	1.21808	0.91871
10	-	15778170	15860520	ENSG00000148481.13	FAM188A	4.58488	0.644457
10	+	17951839	18043292	ENSG00000148482.11	SLC39A12	0	1
10	+	17752252	17800868	ENSG00000148483.8	TMEM236	0.142918	1
10	-	16590611	16817528	ENSG00000148484.17	RSU1	37.5171	0.99597
10	-	17318383	17454330	ENSG00000148488.15	ST8SIA6	0.21289	0.979444
10	-	34109560	34815325	ENSG00000148498.15	PARD3	11.9783	0.933664
10	+	37125788	37384111	ENSG00000148513.17	ANKRD30A	0	1
10	+	31318495	31529814	ENSG00000148516.21	ZEB1	70.4721	0.912083
10	-	59246129	59363181	ENSG00000148541.12	FAM13C	0	1
10	+	63133247	63155031	ENSG00000148572.15	NRBF2	43.6963	0.937166
10	-	50799409	50885675	ENSG00000148584.14	A1CF	0.00713343	1
10	+	84194635	84219621	ENSG00000148600.14	CDHR1	2.81889	0.871037
10	-	84231593	84241461	ENSG00000148602.5	LRIT1	0	1
10	+	84245053	84259960	ENSG00000148604.13	RGR	0.706649	1
10	-	77969251	78029545	ENSG00000148606.12	POLR3A	39.7687	0.656316
10	-	67921899	68075348	ENSG00000148634.15	HERC4	45.0141	0.574504
10	+	75431453	76560167	ENSG00000148655.14	C10orf11	1.17829	0.685417
10	-	73812501	73874591	ENSG00000148660.20	CAMK2G	11.481	0.608508
10	+	86968192	86983934	ENSG00000148671.13	ADIRF	0	1
10	-	87050486	87094866	ENSG00000148672.8	GLUD1	149.523	0.926273
10	-	90912096	90921276	ENSG00000148677.6	ANKRD1	0.108342	1
10	-	90740823	90857698	ENSG00000148680.15	HTR7	0.121182	1
10	+	90871716	90908553	ENSG00000148688.13	RPP30	31.5978	0.917172
10	-	93667883	93702572	ENSG00000148690.11	FRA10AC1	26.7681	0.765809
10	+	109996368	110135565	ENSG00000148700.14	ADD3	44.8439	0.61064
10	+	113550837	113589602	ENSG00000148702.14	HABP2	0	1
10	-	117128521	117138301	ENSG00000148704.12	VAX1	0.0570264	1
10	-	72332830	72355230	ENSG00000148719.14	DNAJB12	35.6474	0.825534
10	+	70404379	70428618	ENSG00000148730.6	EIF4EBP2	101.03	0.926952
10	-	70247329	70283676	ENSG00000148734.7	NPFFR1	0.410145	1
10	+	113751454	113783429	ENSG00000148735.14	PLEKHS1	0.0071305	1
10	+	112950250	113167678	ENSG00000148737.16	TCF7L2	0.641547	1
10	-	128096659	128126385	ENSG00000148773.13	MKI67	94.7373	0.262163
10	-	102830531	102837533	ENSG00000148795.5	CYP17A1	0.0285132	1
10	+	103277163	103290351	ENSG00000148798.10	INA	0.29226	1
10	-	133355154	133358035	ENSG00000148803.11	FUOM	9.55323	0.821729
10	+	132332154	132379918	ENSG00000148814.17	LRRC27	2.06038	0.527516
10	+	133394094	133421307	ENSG00000148824.18	MTG1	19.9741	0.90317
10	-	132783179	132786052	ENSG00000148826.8	NKX6-2	0	1
10	+	133379234	133391694	ENSG00000148832.14	PAOX	2.84065	0.52304
