chr	strand	start	end	gene_id	gene_symbol	omega	rate
10	-	116671192	116849741	ENSG00000165868.13	HSPA12A	0.0461555	1
10	+	97319267	97321915	ENSG00000165879.8	FRAT1	0.611323	1
10	+	97498868	97571209	ENSG00000165886.4	UBTD1	2.40766	0.997076
10	+	97572499	97583884	ENSG00000165887.11	ANKRD2	0	1
12	-	77021247	77065580	ENSG00000165891.15	E2F7	11.8895	0.699294
11	+	100687653	100991937	ENSG00000165895.17	ARHGAP42	0.899029	0.952718
14	+	74493720	74497106	ENSG00000165898.13	ISCA2	27.9653	0.922038
12	+	80209453	80379090	ENSG00000165899.10	OTOGL	0.0210779	1
11	+	45921621	45929096	ENSG00000165905.17	LARGE2	0.358267	0.947412
11	-	47177525	47186443	ENSG00000165912.15	PACSIN3	1.80294	0.970882
14	-	90524564	90816479	ENSG00000165914.14	TTC7B	2.7913	1
11	+	47407132	47416501	ENSG00000165915.13	SLC39A13	23.5091	0.947092
11	-	47418769	47426473	ENSG00000165916.8	PSMC3	131.007	0.882586
11	-	47437757	47449178	ENSG00000165917.9	RAPSN	0.0458781	1
11	-	47659591	47715389	ENSG00000165923.15	AGBL2	1.14549	0.416374
14	-	91779751	91867536	ENSG00000165929.12	TC2N	47.4396	0.877845
14	+	92121937	92172145	ENSG00000165934.12	CPSF2	100.511	0.923219
12	+	27466810	27502185	ENSG00000165935.9	SMCO2	0.979831	0.815312
14	-	93182196	93184928	ENSG00000165943.4	MOAP1	29.6927	0.964431
14	+	94081282	94103846	ENSG00000165948.10	IFI27L1	9.36008	0.831652
14	+	94104836	94116698	ENSG00000165949.12	IFI27	37.5029	1
14	-	94487274	94517844	ENSG00000165953.9	SERPINA12	0.0152831	1
14	-	95181940	95319906	ENSG00000165959.11	CLMN	38.9611	0.748047
12	+	41188448	41574590	ENSG00000165966.14	PDZRN4	0	1
11	+	20599400	20659285	ENSG00000165970.11	SLC6A5	0	1
12	-	95867048	95942974	ENSG00000165972.12	CCDC38	0.123502	1
11	+	20669551	21575681	ENSG00000165973.18	NELL1	0.0152831	1
10	+	16436943	16513745	ENSG00000165983.14	PTER	16.2775	0.90234
10	-	16513743	16522005	ENSG00000165985.9	C1QL3	1.06981	1
10	+	18140677	18541869	ENSG00000165995.18	CACNB2	1.42245	1
10	-	17589032	17617377	ENSG00000165996.13	HACD1	0.757572	0.996843
10	+	18659405	18681639	ENSG00000165997.4	ARL5B	43.0785	0.93676
11	-	93478472	93543508	ENSG00000166002.6	SMCO4	16.6311	0.866842
11	+	93661639	93730358	ENSG00000166004.14	CEP295	20.5245	0.565648
12	-	75040077	75209868	ENSG00000166006.12	KCNC2	0	1
11	-	93729948	93784391	ENSG00000166012.15	TAF1D	8.29083	0.63988
11	-	34150988	34358008	ENSG00000166016.5	ABTB2	8.30549	0.635607
10	+	98134624	98244897	ENSG00000166024.13	R3HCC1L	15.5519	0.910188
11	+	94706431	94876753	ENSG00000166025.17	AMOTL1	1.68091	0.990854
10	+	122461525	122514908	ENSG00000166033.11	HTRA1	0	1
15	+	58410569	58569843	ENSG00000166035.10	LIPC	0.79853	0.845883
11	+	95789965	95832693	ENSG00000166037.10	CEP57	76.0708	0.951453
12	+	106301929	106347015	ENSG00000166046.10	TCP11L2	0.69347	1
X	+	151563622	151676739	ENSG00000166049.10	PASD1	0	1
15	+	38252326	38357249	ENSG00000166068.12	SPRED1	3.29917	0.915678
15	+	37921939	37967724	ENSG00000166069.13	TMCO5A	0	1
15	-	39799032	39920892	ENSG00000166073.9	GPR176	0.550191	1
11	+	134068925	134152001	ENSG00000166086.12	JAM3	4.67497	0.595811
14	+	23372809	23376403	ENSG00000166090.8	IL25	0	1
14	+	23376808	23379772	ENSG00000166091.19	CMTM5	0	1
11	+	134274245	134319564	ENSG00000166105.15	GLB1L3	0.351511	1
11	+	130448974	130476641	ENSG00000166106.3	ADAMTS15	0	1
12	-	108907741	109021240	ENSG00000166111.9	SVOP	0.0153132	1
11	-	133840631	133845538	ENSG00000166118.7	SPATA19	0.0458492	1
16	+	46884378	46931297	ENSG00000166123.13	GPT2	13.2428	0.985397
14	+	102922656	102933596	ENSG00000166126.10	AMN	0.127012	0.126554
15	+	63189469	63267782	ENSG00000166128.12	RAB8B	139.023	0.957335
12	-	98613405	98645113	ENSG00000166130.14	IKBIP	35.3907	0.992377
15	+	40569300	40574943	ENSG00000166133.17	RPUSD2	25.7048	0.991114
10	+	100529072	100559998	ENSG00000166135.13	HIF1AN	54.6861	0.88452
10	-	100523740	100530000	ENSG00000166136.15	NDUFB8	147.382	0.983228
15	+	40807086	40815084	ENSG00000166140.17	ZFYVE19	10.8822	0.821282
15	-	40815445	40828709	ENSG00000166143.9	PPP1R14D	0.0305661	1
15	+	40844018	40858207	ENSG00000166145.14	SPINT1	21.3376	0.847899
15	-	48408306	48645849	ENSG00000166147.13	FBN1	10.4056	0.764861
12	-	63142759	63150942	ENSG00000166148.3	AVPR1A	0.244537	1
16	+	49373823	49399431	ENSG00000166152.3	C16orf78	0	1
12	-	100203669	100267079	ENSG00000166153.16	DEPDC4	0.634035	0.887743
12	+	1820267	1836752	ENSG00000166159.10	LRTM2	0.0590052	1
X	+	154219756	154233286	ENSG00000166160.9	OPN1MW2	0	1
16	-	50313487	50368934	ENSG00000166164.15	BRD7	132.176	0.84955
14	-	103519659	103523111	ENSG00000166165.12	CKB	2.6476	0.921845
14	+	103529184	103537073	ENSG00000166166.12	TRMT61A	25.8922	0.877357
10	+	101354033	101557321	ENSG00000166167.17	BTRC	20.8578	0.894528
10	-	101578882	101588270	ENSG00000166169.16	POLL	24.9354	0.704385
14	-	103556544	103562831	ENSG00000166170.9	BAG5	46.7749	1
10	+	101570560	101609668	ENSG00000166171.12	DPCD	14.1011	0.9946
15	-	70829130	70854159	ENSG00000166173.10	LARP6	3.22321	1
11	+	43311963	43344529	ENSG00000166181.12	API5	143.849	0.84151
14	+	104085679	104115581	ENSG00000166183.15	ASPG	0	1
16	-	57994668	58000453	ENSG00000166188.2	ZNF319	8.59595	0.983302
10	+	102065390	102068038	ENSG00000166189.7	HPS6	20.9072	1
15	+	72114258	72143688	ENSG00000166192.14	SENP8	4.78187	1
10	+	102152176	102163871	ENSG00000166197.16	NOLC1	128.702	0.804689
11	+	43880811	43920266	ENSG00000166199.12	ALKBH3	21.0229	0.978669
15	-	49106068	49155661	ENSG00000166200.14	COPS2	120.315	0.833308
15	-	26543546	26939539	ENSG00000166206.14	GABRB3	0	1
12	+	101475421	101486997	ENSG00000166211.7	SPIC	0.236868	0.968669
10	-	70771239	70785401	ENSG00000166220.12	TBATA	0	1
10	+	70815961	70881173	ENSG00000166224.16	SGPL1	20.6003	0.938094
12	+	69470349	69579789	ENSG00000166225.8	FRS2	9.49343	0.773566
12	+	69585334	69601570	ENSG00000166226.12	CCT2	292.702	0.924485
10	-	70882280	70888784	ENSG00000166228.8	PCBD1	36.4379	0.879831
15	+	72474326	72602985	ENSG00000166233.13	ARIH1	22.6912	0.945274
16	+	4734272	4749396	ENSG00000166246.13	C16orf71	0.417378	1
11	-	123069865	123195281	ENSG00000166250.11	CLMP	0.319881	1
11	-	123629187	123655244	ENSG00000166257.8	SCN3B	0.0934116	1
17	-	54951902	54968785	ENSG00000166260.10	COX11	18.519	0.814872
11	-	123724177	123741675	ENSG00000166261.10	ZNF202	10.9192	0.467649
15	-	49326962	49620931	ENSG00000166262.15	FAM227B	2.17834	0.879935
17	+	54968727	55173632	ENSG00000166263.13	STXBP4	5.01236	0.82523
21	-	26466209	26573284	ENSG00000166265.11	CYYR1	0	1
11	+	108008733	108107776	ENSG00000166266.13	CUL5	22.7019	0.621847
12	+	69825304	69959097	ENSG00000166268.10	MYRFL	0.441857	0.396048
10	+	102743970	102816267	ENSG00000166272.16	WBP1L	32.3038	0.939004
10	+	102854223	102864961	ENSG00000166275.15	BORCS7	12.0954	0.983536
6	+	31897785	31945672	ENSG00000166278.14	C2	0.332971	1
19	+	29665056	29675457	ENSG00000166289.5	PLEKHF1	26.3174	1
17	-	55719627	55732121	ENSG00000166292.11	TMEM100	0.106981	1
10	+	72216000	72235860	ENSG00000166295.8	ANAPC16	42.5278	0.93293
11	+	6390431	6394998	ENSG00000166311.9	SMPD1	14.8773	0.771894
11	-	6395124	6419414	ENSG00000166313.18	APBB1	4.82325	0.762799
10	-	73644881	73663803	ENSG00000166317.11	SYNPO2L	3.2132	0.0827949
10	+	73110375	73131828	ENSG00000166321.13	NUDT13	0.788332	0.529907
11	-	108308519	108467531	ENSG00000166323.12	C11orf65	0.933254	0.977904
11	+	35662805	35818007	ENSG00000166326.6	TRIM44	148.957	0.955917
17	-	57744481	57745312	ENSG00000166329.2	CCDC182	0.0458492	1
11	+	6603708	6610874	ENSG00000166333.13	ILK	55.6035	0.805072
11	-	6606296	6612667	ENSG00000166337.9	TAF10	67.5977	0.988166
11	-	6612763	6619461	ENSG00000166340.15	TPP1	149.997	0.834074
11	-	6621323	6655854	ENSG00000166341.7	DCHS1	1.42164	0.433861
18	-	72742314	72868146	ENSG00000166342.18	NETO1	0.965116	0.98671
10	-	73423579	73433561	ENSG00000166343.9	MSS51	0.581042	0.322657
18	-	74250847	74292016	ENSG00000166347.18	CYB5A	56.5192	0.990862
10	-	73497538	73625953	ENSG00000166348.18	USP54	3.57998	0.726143
11	+	36510709	36593156	ENSG00000166349.9	RAG1	0.0764153	1
21	+	13609858	13641585	ENSG00000166351.10	POTED	0	1
11	+	36594493	36659290	ENSG00000166352.15	C11orf74	2.36903	1
19	+	33132090	33175795	ENSG00000166359.10	WDR88	0.74887	1
11	+	6845652	6846705	ENSG00000166363.5	OR10A5	0	1
11	-	6891490	6892599	ENSG00000166368.2	OR2D2	0.0305661	1
18	+	79069285	79378283	ENSG00000166377.19	ATP9B	9.24289	0.614868
11	+	7513298	7657127	ENSG00000166387.11	PPFIBP2	82.0181	0.900905
11	+	75717819	75732958	ENSG00000166391.14	MOGAT2	0.199497	1
11	-	7665100	7677222	ENSG00000166394.14	CYB5R2	52.2273	0.955813
18	+	63752935	63805376	ENSG00000166396.12	SERPINB7	0	1
19	+	34254537	34355586	ENSG00000166398.12	KIAA0355	18.3994	0.67542
18	+	63969925	64019779	ENSG00000166401.14	SERPINB8	10.9332	0.650036
11	+	8019244	8106112	ENSG00000166402.8	TUB	0.152831	1
11	-	8106093	8169055	ENSG00000166405.14	RIC3	2.88665	0.809286
11	-	8224304	8268716	ENSG00000166407.13	LMO1	0	1
15	+	78131498	78171949	ENSG00000166411.13	IDH3A	26.2293	0.983829
15	-	53513741	53762878	ENSG00000166415.14	WDR72	0.0458492	1
15	+	78340324	78348230	ENSG00000166426.7	CRABP1	0.183397	1
14	+	104924816	104937790	ENSG00000166428.12	PLD4	14.1786	0.821856
X	-	101882288	101932031	ENSG00000166432.14	ZMAT1	3.31279	1
11	-	74807739	74949200	ENSG00000166435.15	XRRA1	12.7493	0.925575
11	-	8612037	8671866	ENSG00000166436.15	TRIM66	4.47099	0.397131
11	+	74748868	74842413	ENSG00000166439.5	RNF169	35.9447	0.987277
11	+	8682411	8714759	ENSG00000166441.12	RPL27A	1390	0.571391
11	-	8693351	8910951	ENSG00000166444.18	ST5	2.4222	0.975074
16	-	80597906	80804329	ENSG00000166446.14	CDYL2	8.25119	0.990626
7	-	98846488	98870771	ENSG00000166448.14	TMEM130	0.102164	1
15	-	55611546	55743090	ENSG00000166450.12	PRTG	0.0916984	1
16	+	81006498	81033114	ENSG00000166451.13	CENPN	15.7884	0.906193
11	+	8911139	8920084	ENSG00000166452.11	AKIP1	22.1597	0.867702
16	+	81035847	81047358	ENSG00000166454.9	ATMIN	25.8103	0.986513
16	-	81053497	81077267	ENSG00000166455.13	C16orf46	0.727035	1
11	-	9280654	9314780	ENSG00000166471.10	TMEM41B	9.15455	0.875617
15	-	51938025	51971806	ENSG00000166477.12	LEO1	62.0192	0.912162
11	+	9460319	9528524	ENSG00000166478.9	ZNF143	21.4022	0.970591
18	-	68673688	68715298	ENSG00000166479.9	TMX3	62.886	0.856352
17	-	19383442	19387240	ENSG00000166482.11	MFAP4	0.0458492	1
11	+	9573681	9593457	ENSG00000166483.10	WEE1	20.3967	0.759801
17	+	19377721	19383544	ENSG00000166484.19	MAPK7	8.66045	0.948235
16	+	23836001	24220611	ENSG00000166501.12	PRKCB	383.32	0.962376
15	-	83112738	83208018	ENSG00000166503.8	RP11-382A20.3	45.155	0.975468
10	-	73801911	73811798	ENSG00000166507.16	NDST2	20.1939	0.451566
7	-	100092728	100101940	ENSG00000166508.17	MCM7	97.4197	0.87585
16	+	78022515	78066761	ENSG00000166509.10	CLEC3A	0	1
18	-	54901509	54959508	ENSG00000166510.13	CCDC68	0.0458492	1
12	-	8533305	8540963	ENSG00000166523.7	CLEC4E	0.121458	1
7	-	100064033	100082548	ENSG00000166526.16	ZNF3	33.5715	0.923183
12	+	8509475	8522366	ENSG00000166527.7	CLEC4D	0	1
7	+	100049774	100065038	ENSG00000166529.14	ZSCAN21	11.0507	0.975185
12	+	8681600	8783095	ENSG00000166532.15	RIMKLB	4.08354	0.996699
12	+	8822472	8887001	ENSG00000166535.19	A2ML1	0.0929626	1
16	+	66427297	66493529	ENSG00000166546.13	BEAN1	0.0629578	1
16	-	66508003	66552544	ENSG00000166548.15	TK2	20.4536	0.98985
15	+	79311062	79427432	ENSG00000166557.12	TMED3	61.932	0.962353
16	-	84009667	84042636	ENSG00000166558.10	SLC38A8	0	1
18	+	59139477	59158836	ENSG00000166562.8	SEC11C	62.9261	0.875906
18	-	59275156	59318649	ENSG00000166569.8	CPLX4	0.0328459	1
18	+	77250549	77277896	ENSG00000166573.5	GALR1	0.604843	1
11	+	87037844	87323758	ENSG00000166575.16	TMEM135	14.4801	0.952112
12	-	113195441	113221094	ENSG00000166578.9	IQCD	0.997294	0.906317
17	+	8413131	8490411	ENSG00000166579.15	NDEL1	45.2132	0.954818
17	-	16342534	16353656	ENSG00000166582.9	CENPV	13.3702	0.765011
16	-	66908122	66918984	ENSG00000166589.12	CDH16	0	1
16	-	66921679	66925644	ENSG00000166592.11	RRAD	4.89289	0.688802
16	-	66932055	66934423	ENSG00000166595.11	FAM96B	53.5719	0.934445
17	+	9576627	9643459	ENSG00000166596.14	CFAP52	0	1
12	+	103930107	103953645	ENSG00000166598.13	HSP90B1	1161.36	0.800544
18	-	60371110	60372775	ENSG00000166603.4	MC4R	0	1
20	-	37492472	37527931	ENSG00000166619.12	BLCAP	69.7825	1
18	+	63556160	63567011	ENSG00000166634.6	SERPINB12	0	1
15	-	30357766	30393849	ENSG00000166664.13	CHRFAM7A	0	1
16	+	10326434	10483638	ENSG00000166669.13	ATF7IP2	5.59409	0.847509
11	-	102770503	102780628	ENSG00000166670.9	MMP10	0	1
16	-	10760919	10818794	ENSG00000166676.14	TVP23A	5.95531	0.936713
X	+	103376340	103378077	ENSG00000166681.13	BEX3	8.73996	0.95791
11	-	113687550	113706373	ENSG00000166682.10	TMPRSS5	0.0579007	1
17	+	73192632	73208507	ENSG00000166685.11	COG1	24.9454	0.759113
11	-	16777317	17014443	ENSG00000166689.15	PLEKHA7	1.6732	0.941581
19	-	57977053	58003349	ENSG00000166704.11	ZNF606	17.0708	0.9967
X	+	104112131	104115846	ENSG00000166707.10	ZCCHC18	1.00306	1
15	+	44711477	44718877	ENSG00000166710.17	B2M	315.579	0.998862
15	+	84748635	84806432	ENSG00000166716.9	ZNF592	26.4554	0.611778
15	+	44288729	44415758	ENSG00000166734.18	CASC4	62.1743	0.967448
11	+	113974881	113990313	ENSG00000166736.11	HTR3A	0	1
11	+	114257787	114313285	ENSG00000166741.7	NNMT	0	1
16	-	20623237	20698890	ENSG00000166743.9	ACSM1	0.129801	0.967834
16	-	71729000	71809201	ENSG00000166747.12	AP1G1	87.8653	0.91534
15	+	86143722	87028840	ENSG00000166748.13	AGBL1	0	1
17	+	35243036	35273655	ENSG00000166750.9	SLFN5	81.8331	0.79057
15	-	43628503	43668118	ENSG00000166762.16	CATSPER2	0.306305	0.337612
16	+	15434295	15625028	ENSG00000166780.10	C16orf45	0.106981	1
16	-	15594386	15643166	ENSG00000166783.20	KIAA0430	9.88896	0.376054
11	-	18069935	18106091	ENSG00000166788.9	SAAL1	24.398	0.819194
11	-	57645087	57649944	ENSG00000166793.10	YPEL4	1.5104	0.638648
15	-	64155812	64163205	ENSG00000166794.4	PPIB	489.79	0.977672
11	+	18412307	18452058	ENSG00000166796.11	LDHC	0	1
15	-	64072559	64094018	ENSG00000166797.10	FAM96A	64.4073	0.985379
11	+	18455824	18479600	ENSG00000166800.9	LDHAL6A	0.412889	1
11	+	59142748	59155039	ENSG00000166801.15	FAM111A	82.6259	0.999381
15	-	64364311	64387687	ENSG00000166803.10	KIAA0101	29.8828	0.993345
15	-	89608789	89655451	ENSG00000166813.14	KIF7	2.38245	0.878807
16	-	75111860	75116771	ENSG00000166816.13	LDHD	0.290378	1
15	-	89664365	89679427	ENSG00000166819.11	PLIN1	0.305661	1
15	-	89677764	89690783	ENSG00000166821.8	PEX11A	4.215	0.940176
16	-	75443054	75465497	ENSG00000166822.12	TMEM170A	17.8636	0.993067
15	-	89748661	89751310	ENSG00000166823.5	MESP1	0.584724	0.969557
15	-	89784889	89815401	ENSG00000166825.13	ANPEP	0.52135	1
16	+	23182715	23216883	ENSG00000166828.2	SCNN1G	0.366794	1
15	-	64739892	64775587	ENSG00000166831.8	RBPMS2	1.58637	0.988567
11	+	19350724	20121598	ENSG00000166833.19	NAV2	5.16019	0.838466
15	+	64911902	64958700	ENSG00000166839.16	ANKDD1A	1.09116	0.747442
11	+	58905398	59043527	ENSG00000166840.13	GLYATL1	0.137548	1
18	+	54357917	54385218	ENSG00000166845.13	C18orf54	2.9731	0.638013
16	+	23641392	23677455	ENSG00000166847.9	DCTN5	48.5388	0.990491
16	+	75647786	75761872	ENSG00000166848.5	TERF2IP	165.476	0.970375
16	+	23677656	23690367	ENSG00000166851.14	PLK1	53.1889	0.821554
15	-	65148219	65185342	ENSG00000166855.9	CLPX	42.0709	0.920622
12	+	56994446	56998441	ENSG00000166856.2	GPR182	0.0458492	1
12	-	56998834	57006446	ENSG00000166860.2	ZBTB39	11.7832	1
22	-	36563921	36703558	ENSG00000166862.6	CACNG2	0.106981	1
12	-	57010000	57028883	ENSG00000166863.11	TAC3	0.0764153	1
12	-	57028517	57051198	ENSG00000166866.12	MYO1A	0.438138	1
16	+	23754627	23758951	ENSG00000166869.2	CHP2	0.612921	1
12	-	57055643	57088063	ENSG00000166881.9	NEMP1	18.5567	0.257764
11	+	59456938	59457991	ENSG00000166884.2	OR4D6	0	1
12	+	57088894	57095476	ENSG00000166886.12	NAB2	63.4724	0.849437
15	-	42158701	42208316	ENSG00000166887.15	VPS39	48.3292	0.660127
12	-	57095408	57132139	ENSG00000166888.10	STAT6	122.088	0.548685
11	-	59636716	59668980	ENSG00000166889.13	PATL1	92.39	0.639242
12	+	57941541	57957269	ENSG00000166896.7	ATP23	7.50078	0.927201
22	-	37367960	37427470	ENSG00000166897.14	ELFN2	0.217363	1
11	+	59755059	59805882	ENSG00000166900.15	STX3	2.77226	0.944717
11	-	59806135	59810872	ENSG00000166902.4	MRPL16	85.513	0.987106
12	+	57591174	57603418	ENSG00000166908.17	PIP4K2C	16.4937	0.719229
15	-	30938941	30991607	ENSG00000166912.16	MTMR10	3.66052	0.911852
20	+	44885676	44908532	ENSG00000166913.12	YWHAB	340.898	0.96391
15	+	45430529	45448761	ENSG00000166920.11	C15orf48	0.382077	1
15	+	32641676	32697098	ENSG00000166922.8	SCG5	0.307344	0.144802
15	+	32717974	32745107	ENSG00000166923.10	GREM1	0.153013	1
7	+	100483927	100494799	ENSG00000166924.8	NYAP1	0.244529	1
7	-	100463359	100479279	ENSG00000166925.8	TSC22D4	68.1607	0.701112
11	+	60334831	60396596	ENSG00000166926.8	MS4A6E	0.0611323	1
11	+	60378482	60395951	ENSG00000166927.12	MS4A7	11.5349	0.90554
11	+	60378530	60417756	ENSG00000166928.10	MS4A14	3.40779	0.982325
11	+	60429589	60455214	ENSG00000166930.6	MS4A5	0	1
15	+	66293217	66333898	ENSG00000166938.12	DIS3L	7.20849	0.594166
15	+	43185118	43197176	ENSG00000166946.13	CCNDBP1	2.0311	0.883308
15	-	43106225	43221283	ENSG00000166947.11	EPB42	0	1
20	+	2380908	2432753	ENSG00000166948.9	TGM6	0	1
15	+	67063763	67195195	ENSG00000166949.15	SMAD3	37.8551	0.95466
11	+	60699574	60715811	ENSG00000166959.7	MS4A8	0.229246	1
18	-	32937402	33441101	ENSG00000166960.16	CCDC178	0	1
11	+	60756953	60776732	ENSG00000166961.14	MS4A15	0.913342	0.919227
15	+	43510958	43531620	ENSG00000166963.12	MAP1A	0.733587	1
15	+	90954870	90963125	ENSG00000166965.12	RCCD1	22.3339	0.95605
16	-	53491040	53504411	ENSG00000166971.16	AKTIP	6.62354	0.62381
18	+	34976928	35143470	ENSG00000166974.12	MAPRE2	60.5942	0.98867
21	+	32412006	32515397	ENSG00000166979.12	EVA1C	0	1
6	+	167146414	167196913	ENSG00000166984.11	TCP10L2	0	1
12	+	57475445	57517569	ENSG00000166986.13	MARS	106.417	0.780013
12	+	57520710	57530148	ENSG00000166987.14	MBD6	37.606	0.708918
7	+	100119613	100125511	ENSG00000166997.7	CNPY4	5.31074	0.835525
15	+	43746392	43773279	ENSG00000167004.12	PDIA3	81.2784	0.975403
16	-	56429133	56452199	ENSG00000167005.13	NUDT21	173.911	0.992056
7	-	101170493	101180276	ENSG00000167011.8	NAT16	0.0764153	1
15	+	44956702	44979229	ENSG00000167014.10	TERB2	0	1
8	-	23678693	23682927	ENSG00000167034.9	NKX3-1	0.217673	1
22	+	24806169	24927578	ENSG00000167037.18	SGSM1	0.07493	1
22	-	30652051	30667890	ENSG00000167065.13	DUSP18	1.58609	1
22	+	41367333	41399326	ENSG00000167074.14	TEF	8.27532	0.980922
22	+	41699499	41799456	ENSG00000167077.12	MEI1	2.57267	0.789848
17	+	49132460	49176840	ENSG00000167080.8	B4GALNT2	2.33865	1
9	+	125747345	125967377	ENSG00000167081.16	PBX3	36.4346	0.914044
17	-	49202791	49210574	ENSG00000167083.6	GNGT2	6.11523	0.290651
17	-	49404049	49414905	ENSG00000167085.11	PHB	223.072	0.974296
18	+	21612267	21633524	ENSG00000167088.10	SNRPD1	151.93	0.956418
9	+	127716066	127731600	ENSG00000167094.15	TTC16	0	1
20	-	32983773	33004433	ENSG00000167098.11	SUN5	0	1
17	-	50110040	50129882	ENSG00000167100.14	SAMD14	0.55371	1
9	-	127920879	127930797	ENSG00000167103.11	PIP5KL1	0.210226	1
20	+	33031648	33044047	ENSG00000167104.11	BPIFB6	0.0611323	1
17	+	50271406	50281485	ENSG00000167105.7	TMEM92	0.106981	1
9	-	127940579	127980513	ENSG00000167106.11	FAM102A	87.8781	0.708108
17	+	50426158	50474845	ENSG00000167107.12	ACSF2	10.211	0.808027
9	-	128255829	128275995	ENSG00000167110.16	GOLGA2	47.4477	0.695409
9	-	128305161	128322742	ENSG00000167112.9	TRUB2	32.4536	0.972459
9	+	128322536	128334072	ENSG00000167113.10	COQ4	29.2492	0.873359
9	+	128340646	128361470	ENSG00000167114.12	SLC27A4	15.3448	0.793706
9	+	128371319	128392016	ENSG00000167118.10	URM1	52.0835	0.996115
9	+	128411751	128437351	ENSG00000167123.18	CERCAM	3.23187	0.994727
9	+	129081100	129090438	ENSG00000167130.17	DOLPP1	18.6268	0.833455
17	+	44899142	44905390	ENSG00000167131.16	CCDC103	0.290377	1
9	+	128818474	128822677	ENSG00000167136.6	ENDOG	9.14231	0.950937
15	+	73873608	73889214	ENSG00000167139.8	TBC1D21	0	1
9	+	129665641	129722674	ENSG00000167157.10	PRRX2	0.0305661	1
2	+	233691607	233773300	ENSG00000167165.18	UGT1A6	0	1
15	+	75195643	75212169	ENSG00000167173.18	C15orf39	199.265	0.994454
15	+	74100311	74138540	ENSG00000167178.15	ISLR2	1.02396	1
17	+	47896150	47928957	ENSG00000167182.13	SP2	20.6941	0.827664
17	-	47951967	47957878	ENSG00000167183.2	PRR15L	0.0764153	1
16	+	19067599	19080095	ENSG00000167186.10	COQ7	17.701	0.94242
16	-	19856691	19886167	ENSG00000167191.11	GPRC5B	0.261351	1
17	-	1420689	1463162	ENSG00000167193.7	CRK	29.6512	0.896049
16	+	30023334	30027736	ENSG00000167194.7	C16orf92	0.0305661	1
15	+	75258599	75270199	ENSG00000167195.7	GOLGA6C	0	1
15	+	75903859	75942510	ENSG00000167196.13	FBXO22	25.5724	0.953143
15	-	77984036	78077724	ENSG00000167202.11	TBC1D2B	39.998	0.925097
16	+	50693603	50733077	ENSG00000167207.11	NOD2	39.9796	0.835079
16	-	50666300	50681353	ENSG00000167208.14	SNX20	43.865	0.78058
18	-	46476972	46657033	ENSG00000167210.16	LOXHD1	0	1
18	+	46917492	47102243	ENSG00000167216.16	KATNAL2	2.17717	0.829634
18	-	47107403	47150520	ENSG00000167220.11	HDHD2	22.5576	0.92417
19	-	23304991	23395560	ENSG00000167232.13	ZNF91	8.99811	0.754567
11	-	2129112	2141238	ENSG00000167244.18	IGF2	0.0318215	1
11	+	117232625	117286445	ENSG00000167257.10	RNF214	24.5957	0.909857
17	+	39461511	39564907	ENSG00000167258.13	CDK12	72.1485	0.95125
16	-	67987394	68000586	ENSG00000167261.13	DPEP2	1.25459	0.491922
16	+	67987746	68079320	ENSG00000167264.17	DUS2	19.8154	0.812858
12	-	120578764	120581398	ENSG00000167272.10	POP5	31.25	0.968969
17	+	79074939	79088599	ENSG00000167280.16	ENGASE	2.99618	0.57521
17	-	79089345	79516148	ENSG00000167281.18	RBFOX3	0.0611323	1
11	+	118401154	118431496	ENSG00000167283.7	ATP5L	156.516	0.985674
11	-	118338954	118342744	ENSG00000167286.9	CD3D	0	1
17	-	79932343	80035848	ENSG00000167291.15	TBC1D16	0.886418	1
17	-	81228277	81239091	ENSG00000167302.10	TEPSIN	11.4937	0.733423
18	-	49822813	50195093	ENSG00000167306.19	MYO5B	2.29588	0.956838
11	-	3638503	3642316	ENSG00000167311.13	ART5	0.0152831	1
18	-	49782167	49813960	ENSG00000167315.17	ACAA2	61.9935	0.966113
11	+	3854527	4093210	ENSG00000167323.10	STIM1	118.236	0.961815
11	+	4094707	4138876	ENSG00000167325.14	RRM1	114.623	0.945363
11	-	4680171	4697854	ENSG00000167332.7	OR51E2	0.0922249	1
11	-	4598672	4608259	ENSG00000167333.12	TRIM68	11.2817	0.84876
11	+	4704927	4992429	ENSG00000167346.7	MMP26	0	1
11	-	5440570	5441514	ENSG00000167359.8	OR51I1	0	1
11	+	5422111	5423206	ENSG00000167360.4	OR51Q1	0	1
17	+	82735575	82751197	ENSG00000167363.13	FN3K	0.364266	1
16	+	29811382	29815892	ENSG00000167371.17	PRRT2	0.627238	1
16	-	71447597	71463095	ENSG00000167377.17	ZNF23	3.56527	0.557734
19	-	43584369	43596135	ENSG00000167378.8	IRGQ	8.26441	0.960026
19	+	44165073	44178381	ENSG00000167380.16	ZNF226	18.7647	0.977562
19	-	44474428	44500524	ENSG00000167384.10	ZNF180	9.31061	0.813544
X	-	333963	386955	ENSG00000167393.17	PPP2R3B	11.2714	1
16	-	31060843	31074320	ENSG00000167394.12	ZNF668	16.4363	0.912926
16	+	31074422	31084196	ENSG00000167395.10	ZNF646	38.3899	1
16	-	31090842	31095980	ENSG00000167397.14	VKORC1	45.3553	0.94544
19	-	46634076	46634685	ENSG00000167414.4	GNG8	0.809257	0.88252
17	+	58218548	58268518	ENSG00000167419.10	LPO	0.0764153	1
17	+	60149936	60170899	ENSG00000167434.9	CA4	0.213963	1
