chr	strand	start	end	gene_id	gene_symbol	omega	rate
3	-	138061990	138115818	ENSG00000158163.14	DZIP1L	0.157037	1
X	-	102513676	102516784	ENSG00000158164.6	TMSB15A	0	1
9	-	95099054	95426796	ENSG00000158169.12	FANCC	13.5542	0.961171
3	+	138347648	138405534	ENSG00000158186.12	MRAS	0.342109	1
1	-	27404226	27490158	ENSG00000158195.10	WASF2	313.117	0.904276
18	-	21650897	21704805	ENSG00000158201.9	ABHD3	29.3155	0.903039
3	+	138434586	138481686	ENSG00000158220.13	ESYT3	0	1
3	+	138608606	138633376	ENSG00000158234.12	FAIM	5.83974	0.984303
1	-	27005020	27012836	ENSG00000158246.7	FAM46B	0.171314	1
3	+	139935185	140577397	ENSG00000158258.16	CLSTN2	0.643731	1
18	-	316740	500722	ENSG00000158270.11	COLEC12	6.14785	0.88966
1	+	6205475	6221299	ENSG00000158286.12	RNF207	0	0
X	-	120524609	120575794	ENSG00000158290.16	CUL4B	61.0674	0.812759
1	-	6247346	6260975	ENSG00000158292.6	GPR153	1.08816	0.0750961
20	-	46557823	46684467	ENSG00000158296.13	SLC13A3	0.121347	1
X	+	102712176	102717733	ENSG00000158301.18	GPRASP2	0.738901	1
1	-	38885807	38941799	ENSG00000158315.10	RHBDL2	0.156893	1
7	+	69598919	70793068	ENSG00000158321.15	AUTS2	42.0993	0.487716
X	-	50591647	50814302	ENSG00000158352.15	SHROOM4	0.326342	1
6	+	26158146	26171349	ENSG00000158373.8	HIST1H2BD	12.3077	0.961361
5	-	138285265	138338355	ENSG00000158402.18	CDC25C	8.69366	0.858736
6	-	26277609	26285638	ENSG00000158406.4	HIST1H4H	1.76643	0.940006
2	-	99161427	99181058	ENSG00000158411.10	MITD1	65.7367	0.917449
2	+	99337353	99401326	ENSG00000158417.10	EIF5B	371.969	0.74536
X	+	53422690	53431120	ENSG00000158423.16	RIBC1	0.392593	1
X	+	103918896	103966712	ENSG00000158427.14	TMSB15B	2.86933	0.484132
2	+	218356856	218368099	ENSG00000158428.3	CATIP	0	1
2	+	101252802	101270316	ENSG00000158435.7	CNOT11	76.3339	0.917814
20	-	49293394	49484297	ENSG00000158445.9	KCNB1	0.351702	1
7	+	129144892	129169697	ENSG00000158457.5	TSPAN33	130.435	0.800444
5	-	139846779	140043299	ENSG00000158458.19	NRG2	3.11502	0.62396
7	+	129225023	129430211	ENSG00000158467.16	AHCYL2	21.6179	0.86769
20	-	49632945	49713878	ENSG00000158470.5	B4GALT5	90.8254	0.886771
1	+	158179947	158184896	ENSG00000158473.6	CD1D	0	1
1	+	158254137	158258269	ENSG00000158477.6	CD1A	0.617321	0.982761
20	-	49903391	49915508	ENSG00000158480.10	SPATA2	28.8688	0.983308
1	+	158289786	158293630	ENSG00000158481.12	CD1C	4.65442	0.423687
11	+	71787510	71801236	ENSG00000158483.15	FAM86C1	3.09819	0.604339
1	-	158327951	158331531	ENSG00000158485.10	CD1B	0.0499665	1
16	-	20933111	21159441	ENSG00000158486.13	DNAH3	0.0836574	1
1	+	158353696	158357553	ENSG00000158488.15	CD1E	0	1
5	+	143812161	143820719	ENSG00000158497.2	HMHB1	0.989821	0.855975
7	+	130266827	130289798	ENSG00000158516.11	CPA2	0.148257	0.927037
7	+	74773962	74789315	ENSG00000158517.13	NCF1	313.888	0.857105
7	+	130344816	130368730	ENSG00000158525.15	CPA5	0.151047	1
X	+	54440401	54445487	ENSG00000158526.7	TSR2	50.9584	0.821703
7	+	94907202	95296415	ENSG00000158528.11	PPP1R9A	0.221326	1
16	+	88570381	88631966	ENSG00000158545.15	ZC3H18	82.2271	0.708312
2	+	219195237	219209651	ENSG00000158552.12	ZFAND2B	16.8618	0.9834
6	-	27285903	27312170	ENSG00000158553.4	POM121L2	0	1
11	-	75434640	75525903	ENSG00000158555.14	GDPD5	7.43366	0.700192
7	+	95772506	96110322	ENSG00000158560.14	DYNC1I1	0	1
X	-	54932961	54998534	ENSG00000158571.10	PFKFB1	0.334169	0.996066
X	-	55009055	55031064	ENSG00000158578.18	ALAS2	0.0286444	1
7	-	44577894	44582287	ENSG00000158604.14	TMED4	63.8707	0.89507
1	-	204403387	204411791	ENSG00000158615.8	PPP1R15B	124.68	0.954695
7	-	130506238	130668748	ENSG00000158623.14	COPG2	34.8761	0.868698
11	+	76444923	76553025	ENSG00000158636.16	EMSY	18.4001	0.775778
X	+	55220355	55224108	ENSG00000158639.12	PAGE5	0.147132	0.936924
8	+	41577187	41625001	ENSG00000158669.11	GPAT4	49.5876	0.834661
7	-	47774652	47948491	ENSG00000158683.7	PKD1L1	0.0214142	1
6	-	28378955	28399734	ENSG00000158691.14	ZSCAN12	3.93041	0.204156
1	-	159918107	159925732	ENSG00000158710.14	TAGLN2	410.463	0.939809
1	-	205597556	205631962	ENSG00000158711.13	ELK4	123.161	0.923195
1	+	159826750	159837249	ENSG00000158714.10	SLAMF8	0	1
1	-	205657851	205680459	ENSG00000158715.5	SLC45A3	18.3418	0.650087
1	+	159780932	159782543	ENSG00000158716.8	DUSP23	2.71392	0.974883
16	-	88696495	88706421	ENSG00000158717.10	RNF166	11.5697	0.78654
1	+	19640554	19658456	ENSG00000158747.13	NBL1	2.94195	0.971115
1	+	19665287	19679562	ENSG00000158748.3	HTR6	0.249832	1
1	-	160945025	160954799	ENSG00000158764.6	ITLN2	0.0214142	1
1	-	160995211	161021348	ENSG00000158769.17	F11R	90.621	0.880242
1	-	161039251	161045977	ENSG00000158773.14	USF1	13.325	0.423815
1	+	20139326	20150386	ENSG00000158786.4	PLA2G2F	0.356903	1
16	-	89696343	89701705	ENSG00000158792.15	SPATA2L	7.36101	0.873188
1	+	161118086	161125445	ENSG00000158793.13	NIT1	19.1657	0.81475
1	-	161120974	161132688	ENSG00000158796.16	DEDD	36.5506	0.906022
16	+	89720400	89740903	ENSG00000158805.11	ZNF276	7.21341	0.538201
8	+	22024125	22036897	ENSG00000158806.13	NPM2	3.28924	0.713528
X	+	69616067	70039469	ENSG00000158813.17	EDA	0	1
8	+	22042398	22048809	ENSG00000158815.10	FGF17	0.196956	1
1	+	20290919	20354894	ENSG00000158816.15	VWA5B1	0	1
1	+	20588948	20618908	ENSG00000158825.5	CDA	0	1
1	+	20633455	20651511	ENSG00000158828.6	PINK1	2.35752	0.93627
1	-	161171310	161177968	ENSG00000158850.14	B4GALT3	30.4793	0.695159
8	+	22048995	22082527	ENSG00000158856.17	DMTN	0.652891	0.94295
1	-	161184308	161199056	ENSG00000158859.9	ADAMTS4	0.744443	1
8	+	22089159	22104898	ENSG00000158863.21	FAM160B2	1.96604	0.163529
1	+	161197104	161214395	ENSG00000158864.12	NDUFS2	137.118	0.896875
16	+	24845841	24911628	ENSG00000158865.12	SLC5A11	0.0927948	1
1	+	161215234	161220699	ENSG00000158869.10	FCER1G	3.06046	0.962407
1	-	161222292	161223631	ENSG00000158874.11	APOA2	0	1
1	+	161225939	161230744	ENSG00000158882.13	TOMM40L	13.9074	0.633769
1	-	161304735	161309972	ENSG00000158887.15	MPZ	3.57708	0.559569
20	-	45551153	45579326	ENSG00000158901.11	WFDC8	0	1
8	+	22604632	22621514	ENSG00000158941.16	CCAR2	78.1985	0.518597
17	+	46833201	46886730	ENSG00000158955.10	WNT9B	0.270339	1
1	+	64470792	64693058	ENSG00000158966.13	CACHD1	0.0356903	1
5	+	131245493	131398447	ENSG00000158985.13	CDC42SE2	96.512	0.501237
5	-	131423921	131635236	ENSG00000158987.20	RAPGEF6	39.6427	0.758003
1	+	28887091	29120046	ENSG00000159023.19	EPB41	86.1066	0.944457
21	-	32268219	32279069	ENSG00000159055.3	MIS18A	26.1933	0.958495
11	-	78100936	78139660	ENSG00000159063.12	ALG8	27.9115	0.915597
9	-	136940435	136944696	ENSG00000159069.13	FBXW5	16.2512	0.382614
21	-	32592079	32612866	ENSG00000159079.18	C21orf59	62.7433	0.966586
21	-	32628759	32728048	ENSG00000159082.17	SYNJ1	7.87517	0.715421
21	-	32733899	32771858	ENSG00000159086.14	PAXBP1	7.63388	0.313198
21	+	33229901	33265675	ENSG00000159110.19	IFNAR2	73.1298	0.820602
17	-	47823272	47831534	ENSG00000159111.12	MRPL10	41.9896	0.942712
21	+	33402896	33479348	ENSG00000159128.14	IFNGR2	74.4301	0.426349
21	-	33503931	33543491	ENSG00000159131.16	GART	124.356	0.858133
21	+	33542618	33577481	ENSG00000159140.18	SON	330.966	0.839641
21	-	33559542	33588708	ENSG00000159147.17	DONSON	10.3486	0.607551
1	-	149903318	149917882	ENSG00000159164.9	SV2A	4.72341	0.397897
1	-	201373244	201399915	ENSG00000159166.13	LAD1	6.82382	0.917847
8	-	23841915	23854807	ENSG00000159167.11	STC1	0.449835	1
1	-	201403768	201429866	ENSG00000159173.18	TNNI1	0.549631	1
1	-	201483530	201509456	ENSG00000159176.13	CSRP1	59.8432	0.989938
17	-	48721719	48722522	ENSG00000159182.4	PRAC1	0	1
17	-	48724763	48729178	ENSG00000159184.7	HOXB13	0.434056	1
1	+	22643630	22648110	ENSG00000159189.11	C1QC	0	1
21	+	34364024	34371389	ENSG00000159197.3	KCNE2	0.0927948	1
17	+	48892765	48895871	ENSG00000159199.13	ATP5G1	100.099	0.998759
21	-	34513142	34615142	ENSG00000159200.17	RCAN1	11.3786	1
17	+	48908369	48929056	ENSG00000159202.17	UBE2Z	201.075	0.967891
1	+	150282543	150287093	ENSG00000159208.15	CIART	4.75155	0.689543
17	-	48929316	48945117	ENSG00000159210.9	SNF8	36.0901	0.952677
21	+	34669389	34718227	ENSG00000159212.12	CLIC6	58.0003	0.927991
1	+	43991359	43996528	ENSG00000159214.12	CCDC24	0.696579	0.310978
21	-	34787801	36004667	ENSG00000159216.18	RUNX1	5.7776	0.947507
17	+	48997412	49055650	ENSG00000159217.9	IGF2BP1	17.198	0.867893
17	-	48958554	48968596	ENSG00000159224.4	GIP	0	1
21	+	36069941	36073166	ENSG00000159228.12	CBR1	28.9689	0.984913
21	+	36134912	36146566	ENSG00000159231.5	CBR3	0.104389	0.914019
2	-	74393836	74421662	ENSG00000159239.12	C2orf81	2.70386	0.947506
15	-	34751032	34754965	ENSG00000159248.4	GJD2	0	1
15	-	34788096	34796139	ENSG00000159251.6	ACTC1	0	1
21	+	36320189	36386148	ENSG00000159256.12	MORC3	29.6324	0.723145
21	+	36385378	36419015	ENSG00000159259.7	CHAF1B	20.7278	0.779619
21	-	36460621	36576569	ENSG00000159261.10	CLDN14	1.62414	0.507301
21	+	36699133	36749917	ENSG00000159263.15	SIM2	0.121347	1
21	-	36750888	36990236	ENSG00000159267.14	HLCS	7.22476	0.339819
15	-	74069857	74082550	ENSG00000159289.6	GOLGA6A	0.105089	1
22	-	43197283	43343388	ENSG00000159307.18	SCUBE1	1.20147	1
17	-	45393902	45434421	ENSG00000159314.11	ARHGAP27	21.3827	0.63806
15	-	72751369	72785846	ENSG00000159322.17	ADPGK	22.2756	0.575395
12	+	6765516	6770952	ENSG00000159335.15	PTMS	26.5752	0.872581
15	-	42067009	42094554	ENSG00000159337.6	PLA2G4D	0.0499665	1
1	+	17308195	17364004	ENSG00000159339.13	PADI4	0.641047	0.997854
1	-	202940823	202958572	ENSG00000159346.12	ADIPOR1	87.0621	0.865936
1	-	202961869	202967280	ENSG00000159348.12	CYB5R1	13.2546	0.797848
1	+	151254703	151267479	ENSG00000159352.15	PSMD4	177.292	0.93789
1	-	16985958	17011928	ENSG00000159363.17	ATP13A2	6.45977	0.25623
2	-	74557883	74648338	ENSG00000159374.17	M1AP	0.0142761	1
1	+	151399534	151401944	ENSG00000159377.10	PSMB4	221.794	0.960872
16	+	55323760	55330760	ENSG00000159387.7	IRX6	0.117208	1
1	+	203305491	203309602	ENSG00000159388.5	BTG2	200.867	0.984953
16	-	55846154	55956031	ENSG00000159398.15	CES5A	0.0214142	1
2	+	74833981	74893359	ENSG00000159399.9	HK2	155.626	0.697561
12	-	7080209	7092607	ENSG00000159403.15	C1R	2.19353	1
1	-	151702404	151716814	ENSG00000159409.14	CELF3	0	1
1	-	18871430	18902781	ENSG00000159423.16	ALDH4A1	10.2081	0.789673
15	+	42575659	42720981	ENSG00000159433.11	STARD9	2.63525	0.0771379
1	-	151873584	151909808	ENSG00000159445.12	THEM4	2.52422	0.462419
1	-	152106317	152115454	ENSG00000159450.12	TCHH	0	1
1	+	152686123	152687401	ENSG00000159455.8	LCE2B	0	1
15	-	42942897	43106113	ENSG00000159459.11	UBR1	33.1466	0.581936
16	-	56361452	56425538	ENSG00000159461.14	AMFR	92.8467	0.897966
1	-	43383917	43389808	ENSG00000159479.16	MED8	42.4896	0.898181
15	-	43276280	43302255	ENSG00000159495.7	TGM7	0	1
22	+	23688136	23699176	ENSG00000159496.14	RGL4	0.497264	0.967164
1	-	153149582	153150869	ENSG00000159516.8	SPRR2G	0	1
1	-	153297862	153310718	ENSG00000159527.3	PGLYRP3	0.127177	0.349349
15	+	76336724	76342476	ENSG00000159556.9	ISL2	0.0997323	0.0362553
16	+	57186137	57240475	ENSG00000159579.13	RSPRY1	57.8024	0.838605
1	-	45620044	45624057	ENSG00000159588.14	CCDC17	0	1
1	-	45627304	45688113	ENSG00000159592.10	GPBP1L1	69.9277	0.512034
16	-	66802875	66873256	ENSG00000159593.14	NAE1	66.0639	0.920474
1	+	45687214	45694443	ENSG00000159596.6	TMEM69	40.0531	0.842859
16	+	57542421	57591681	ENSG00000159618.15	ADGRG5	7.11748	0.467046
16	+	57694793	57731805	ENSG00000159625.14	DRC7	0	0
17	+	63477061	63498380	ENSG00000159640.15	ACE	0.202008	1
16	+	57976435	57988116	ENSG00000159648.11	TEPP	0	1
3	-	126481281	126517773	ENSG00000159650.8	UROC1	0.0285523	1
1	-	46675159	46719064	ENSG00000159658.10	EFCAB14	133.216	0.885374
4	-	1166932	1208962	ENSG00000159674.11	SPON2	0.902066	0.373472
3	+	126704220	126960406	ENSG00000159685.10	CHCHD6	6.79139	0.938146
4	-	1211448	1249953	ENSG00000159692.15	CTBP1	114.298	0.953719
16	+	67326798	67385203	ENSG00000159708.17	LRRC36	0	1
16	-	67389809	67393535	ENSG00000159713.10	TPPP3	0.121347	1
16	-	67394419	67416833	ENSG00000159714.10	ZDHHC1	0.227393	0.965345
16	-	67438014	67481237	ENSG00000159720.11	ATP6V0D1	61.5411	0.947722
16	-	67482571	67483813	ENSG00000159723.4	AGRP	0	1
4	-	2269582	2418663	ENSG00000159733.13	ZFYVE28	0.455944	0.171868
16	+	67644919	67657569	ENSG00000159753.13	CARMIL2	10.3125	0.142919
16	+	67666816	67668758	ENSG00000159761.14	C16orf86	0.36133	1
7	+	143132077	143139746	ENSG00000159763.3	PIP	0	1
7	-	143353400	143362770	ENSG00000159784.17	FAM131B	0.0214142	1
4	+	3293028	3439913	ENSG00000159788.18	RGS12	2.47401	0.603381
16	+	67893272	67929678	ENSG00000159792.9	PSKH1	24.0553	1
7	+	143381080	143391111	ENSG00000159840.15	ZYX	69.4963	0.660025
17	-	1003518	1229021	ENSG00000159842.14	ABR	78.2986	0.691024
19	-	43795929	43827206	ENSG00000159871.14	LYPD5	0.7562	0.988687
22	+	28772674	28789301	ENSG00000159873.9	CCDC117	60.5832	0.929449
19	+	44002948	44013926	ENSG00000159882.12	ZNF230	5.60303	0.916176
9	+	35658290	35661511	ENSG00000159884.11	CCDC107	12.4376	0.693275
19	+	44025342	44033112	ENSG00000159885.13	ZNF222	4.91472	0.799289
9	+	35792154	35809732	ENSG00000159899.14	NPR2	0.409853	0.115401
19	+	43951223	43967709	ENSG00000159905.14	ZNF221	2.63061	1
19	+	44259880	44275317	ENSG00000159915.12	ZNF233	0.723448	1
19	-	44228729	44305046	ENSG00000159917.14	ZNF235	0.851857	0.129887
9	-	36214441	36277056	ENSG00000159921.14	GNE	22.5199	0.689266
22	-	41922023	41926818	ENSG00000159958.5	TNFRSF13C	7.63223	0.0407782
17	+	3420568	3421533	ENSG00000159961.1	OR3A3	0	1
19	+	46918676	47005077	ENSG00000160007.17	ARHGAP35	77.4109	0.990196
19	-	46620468	46625118	ENSG00000160013.8	PTGIR	10.5612	0.754432
19	+	46601074	46610793	ENSG00000160014.16	CALM3	341.394	0.894621
1	-	10456522	10472526	ENSG00000160049.11	DFFA	73.0578	0.979491
1	+	32200386	32205387	ENSG00000160050.14	CCDC28B	75.0743	0.888488
1	+	32205661	32208687	ENSG00000160051.11	IQCC	4.60699	0.939284
1	-	32214472	32222359	ENSG00000160055.19	TMEM234	1.7046	0.667791
1	-	32365103	32394731	ENSG00000160058.18	BSDC1	45.8177	0.897065
1	+	32539427	32605939	ENSG00000160062.14	ZBTB8A	0.789905	0.912442
1	+	1471769	1497848	ENSG00000160072.19	ATAD3B	18.2051	0.587611
1	-	1541673	1574869	ENSG00000160075.11	SSU72	121.698	0.995289
1	-	1253909	1273885	ENSG00000160087.20	UBE2J2	38.648	0.866486
1	+	33256545	33300719	ENSG00000160094.14	ZNF362	2.44752	0.756918
1	-	32862268	32872482	ENSG00000160097.15	FNDC5	0.158842	0.888169
19	-	16892947	17026815	ENSG00000160111.12	CPAMD8	0	1
19	-	17231883	17245940	ENSG00000160113.5	NR2F6	4.19404	0.790794
19	+	17281645	17287646	ENSG00000160117.14	ANKLE1	2.19472	0.271664
3	-	122359591	122383231	ENSG00000160124.9	CCDC58	33.5311	0.918792
X	+	151396515	151409364	ENSG00000160131.13	VMA21	51.0774	0.963232
3	+	124080023	124726325	ENSG00000160145.15	KALRN	1.71698	0.375718
19	+	19538248	19546659	ENSG00000160161.9	CILP2	1.17064	1
21	+	42199689	42297244	ENSG00000160179.18	ABCG1	5.6002	0.421348
21	-	42311667	42315651	ENSG00000160180.15	TFF3	0	1
21	-	42346357	42351128	ENSG00000160181.8	TFF2	0	1
21	-	42362282	42366594	ENSG00000160182.2	TFF1	0	1
21	-	42371890	42396846	ENSG00000160183.13	TMPRSS3	2.54405	0.655994
21	+	42403447	42447681	ENSG00000160185.14	UBASH3A	1.41161	0.945235
21	-	42472486	42496354	ENSG00000160188.9	RSPH1	0.533057	0.412112
21	+	42496008	42581440	ENSG00000160190.13	SLC37A1	31.311	0.68703
21	+	42653636	42775509	ENSG00000160191.17	PDE9A	1.5922	0.935358
21	-	42843094	42879568	ENSG00000160193.11	WDR4	10.5771	0.671259
21	+	42879644	42913304	ENSG00000160194.17	NDUFV3	32.4112	0.965455
21	+	42974510	43033931	ENSG00000160199.14	PKNOX1	16.1411	0.954838
21	-	43053191	43076943	ENSG00000160200.17	CBS	0.148836	0.0620973
21	-	43092956	43107587	ENSG00000160201.11	U2AF1	6.7847	0.0626844
21	+	43169008	43172805	ENSG00000160202.7	CRYAA	0	1
21	-	43529192	43659493	ENSG00000160207.8	HSF2BP	0.390865	0.553109
21	+	43659548	43696079	ENSG00000160208.12	RRP1B	89.8639	0.893442
21	+	43719094	43762307	ENSG00000160209.18	PDXK	65.0092	0.966321
X	-	154531391	154547572	ENSG00000160211.15	G6PD	64.267	0.931001
21	-	43772512	43776445	ENSG00000160213.5	CSTB	118.165	0.979834
21	+	43789513	43805293	ENSG00000160214.12	RRP1	48.1547	0.640316
21	+	43865186	43986536	ENSG00000160216.18	AGPAT3	135.73	0.755507
21	+	44012319	44106552	ENSG00000160218.12	TRAPPC10	8.58528	0.229927
X	-	154675249	154751583	ENSG00000160219.11	GAB3	2.47024	0.924262
21	+	44133605	44145723	ENSG00000160221.16	C21orf33	1.60189	0.429356
21	-	44222991	44240966	ENSG00000160223.16	ICOSLG	2.95215	0.0578762
21	+	44285838	44298648	ENSG00000160224.16	AIRE	0.0890424	1
21	-	44328944	44339402	ENSG00000160226.15	C21orf2	8.95233	0.694312
19	+	20776304	20807322	ENSG00000160229.11	ZNF66	0.573319	0.548163
21	+	44455486	44462196	ENSG00000160233.7	LRRC3	4.22217	1
21	-	44885953	44931989	ENSG00000160255.17	ITGB2	180.125	0.8777
21	+	44940010	44976989	ENSG00000160256.12	FAM207A	23.9405	0.856934
9	-	133097720	133149334	ENSG00000160271.14	RALGDS	34.6132	0.588006
21	-	46136262	46155567	ENSG00000160282.13	FTCD	0	1
21	-	46161148	46184476	ENSG00000160284.14	SPATC1L	8.12341	0.783234
21	-	46188141	46228824	ENSG00000160285.14	LSS	108.677	0.629178
9	-	133761894	133992604	ENSG00000160293.16	VAV2	107.828	0.758529
21	-	46235126	46286297	ENSG00000160294.10	MCM3AP	72.027	0.540032
21	-	46300181	46323875	ENSG00000160298.17	C21orf58	11.6238	0.787182
21	+	46324122	46445769	ENSG00000160299.16	PCNT	9.50935	0.124503
21	+	46458899	46569852	ENSG00000160305.17	DIP2A	8.62755	0.369306
21	-	46598962	46605208	ENSG00000160307.9	S100B	0.0717179	1
21	+	46635167	46665124	ENSG00000160310.16	PRMT2	39.9405	0.920762
19	-	51367098	51369003	ENSG00000160318.6	CLDND2	0.601194	1
19	-	21932958	22010949	ENSG00000160321.14	ZNF208	0.172866	1
9	+	133414358	133459402	ENSG00000160323.18	ADAMTS13	0.705054	0.204475
9	+	133459965	133470848	ENSG00000160325.14	CACFD1	5.7278	1
9	-	133471095	133479137	ENSG00000160326.13	SLC2A6	16.3442	0.547693
19	+	53431993	53458261	ENSG00000160336.14	ZNF761	16.3607	0.94288
9	+	134880812	134887520	ENSG00000160339.15	FCN2	0	1
9	-	135495181	135501734	ENSG00000160345.12	C9orf116	0.789999	1
9	+	135521438	135526532	ENSG00000160349.9	LCN1	0	1
19	+	21082159	21125270	ENSG00000160352.15	ZNF714	10.2236	0.808622
9	+	136327476	136359605	ENSG00000160360.11	GPSM1	0.542493	1
19	-	40319536	40348527	ENSG00000160392.13	C19orf47	10.2327	0.688952
19	-	40379271	40390187	ENSG00000160396.8	HIPK4	0.0713806	1
9	+	127706989	127716002	ENSG00000160401.14	CFAP157	0.251508	1
9	-	127731524	127735317	ENSG00000160404.17	TOR2A	5.84871	1
9	-	127885321	127905408	ENSG00000160408.14	ST6GALNAC6	35.0653	0.723009
19	+	40576851	40591399	ENSG00000160410.14	SHKBP1	79.9163	0.732924
19	-	55039108	55071291	ENSG00000160439.15	RDH13	7.95416	0.955425
9	-	128729786	128772414	ENSG00000160445.10	ZER1	27.0949	0.770918
9	-	128720869	128724127	ENSG00000160446.18	ZDHHC12	32.1547	0.874318
9	+	128702523	128720918	ENSG00000160447.6	PKN3	4.90232	0.128941
19	+	40466241	40576464	ENSG00000160460.15	SPTBN4	0.484907	0.786687
19	+	55282072	55312533	ENSG00000160469.16	BRSK1	0.863823	0.994788
19	-	55349306	55354814	ENSG00000160471.12	COX6B2	0.182779	1
19	+	55376836	55378244	ENSG00000160472.4	TMEM190	0	1
19	+	55836578	55881854	ENSG00000160505.15	NLRP4	0.519116	0.909062
9	+	131289694	131309262	ENSG00000160539.4	PLPP7	0.228418	1
17	+	29390464	29551904	ENSG00000160551.10	TAOK1	41.0372	0.608528
9	-	131860107	132079908	ENSG00000160563.13	MED27	24.4161	0.973127
19	-	42198598	42220140	ENSG00000160570.13	DEDD2	9.3561	0.85776
11	-	116843402	117098437	ENSG00000160584.15	SIK3	15.5992	0.647733
11	-	118226690	118252350	ENSG00000160588.9	MPZL3	3.94698	0.931
11	-	118193740	118225094	ENSG00000160593.17	JAML	1.25275	1
17	+	28725897	28743455	ENSG00000160602.13	NEK8	4.58441	0.203243
17	-	28724348	28727935	ENSG00000160606.10	TLCD1	3.08154	0.893787
11	-	117204337	117232525	ENSG00000160613.12	PCSK7	36.0302	0.643826
19	+	5623035	5668478	ENSG00000160633.12	SAFB	132.411	0.720073
11	+	118344344	118355161	ENSG00000160654.9	CD3G	0.412852	1
1	+	153627926	153632039	ENSG00000160678.11	S100A1	0.172927	1
1	+	153633982	153646306	ENSG00000160679.12	CHTOP	83.7665	0.944415
11	+	118883766	118897799	ENSG00000160683.4	CXCR5	28.1278	0.996301
1	+	155002630	155018522	ENSG00000160685.13	ZBTB7B	58.6985	0.802843
1	+	154983338	154993111	ENSG00000160688.18	FLAD1	37.1597	0.871166
1	-	154962298	154974395	ENSG00000160691.18	SHC1	46.4258	0.884604
11	+	119067692	119081978	ENSG00000160695.14	VPS11	40.1541	0.776659
11	+	119166568	119184016	ENSG00000160703.15	NLRX1	10.8887	0.583975
1	-	154582062	154627999	ENSG00000160710.15	ADAR	510.209	0.605293
1	+	154405193	154469450	ENSG00000160712.12	IL6R	16.2903	0.972123
1	-	154548577	154559028	ENSG00000160714.9	UBE2Q1	104.657	0.832234
1	+	154567781	154580026	ENSG00000160716.5	CHRNB2	0.130978	1
1	-	153947669	153958625	ENSG00000160741.16	CRTC2	40.7896	0.360256
3	-	43354859	43691594	ENSG00000160746.12	ANO10	9.66846	0.675457
1	+	155308748	155320666	ENSG00000160752.14	FDPS	231.564	0.898373
1	+	155320896	155331114	ENSG00000160753.15	RUSC1	10.1787	0.782632
1	-	155247205	155255483	ENSG00000160767.20	FAM189B	21.0511	0.579312
1	-	156243321	156248117	ENSG00000160781.15	PAQR6	1.98601	0.641833
1	+	156212993	156240042	ENSG00000160783.19	PMF1	40.5094	0.978649
1	+	156193932	156212796	ENSG00000160785.13	SLC25A44	40.1769	0.791645
1	+	156082573	156140089	ENSG00000160789.19	LMNA	256.92	0.849926
3	+	46370854	46376206	ENSG00000160791.13	CCR5	0.0356903	1
3	+	46979683	47009703	ENSG00000160796.16	NBEAL2	3.12987	0.0147338
3	-	46921726	46982010	ENSG00000160799.11	CCDC12	56.22	0.980849
3	+	46877746	46903799	ENSG00000160801.13	PTH1R	0.0642426	1
1	-	156035301	156053794	ENSG00000160803.7	UBQLN4	42.5451	0.669227
3	-	46857872	46882169	ENSG00000160808.9	MYL3	0.0499665	1
7	-	100435282	100436565	ENSG00000160813.6	PPP1R35	13.6277	0.610197
1	-	156594487	156601496	ENSG00000160818.16	GPATCH4	80.3968	0.953852
1	+	156920650	156933094	ENSG00000160838.13	LRRC71	0	1
1	-	157674321	157700857	ENSG00000160856.20	FCRL3	1.81056	0.461581
7	-	99966720	99976157	ENSG00000160862.12	AZGP1	0	1
5	+	177086886	177098144	ENSG00000160867.14	FGFR4	7.6506	0.533778
7	-	99756960	99784265	ENSG00000160868.14	CYP3A4	0.509182	0.849207
7	-	99705037	99735196	ENSG00000160870.12	CYP3A7	0.883236	0.818154
19	+	13118103	13141141	ENSG00000160877.5	NACC1	94.5949	0.755864
8	-	142872356	142879846	ENSG00000160882.11	CYP11B1	0.121347	1
5	-	176880869	176899332	ENSG00000160883.10	HK3	0.516154	1
8	+	142700111	142705127	ENSG00000160886.13	LY6K	0.266867	1
19	+	13150415	13154908	ENSG00000160888.6	IER2	107.319	1
7	-	99486519	99500324	ENSG00000160908.14	ZNF394	22.3582	0.803196
7	+	99438922	99457371	ENSG00000160917.14	CPSF4	34.3787	0.94583
8	+	143017982	143023832	ENSG00000160932.10	LY6E	431.058	0.980209
8	-	144423601	144428563	ENSG00000160948.13	VPS28	38.5349	0.946134
8	-	144428775	144444444	ENSG00000160949.16	TONSL	11.0695	0.34872
19	-	14472466	14475362	ENSG00000160951.3	PTGER1	0	1
19	+	1354711	1378431	ENSG00000160953.15	MUM1	26.2184	0.755957
8	-	144511288	144517845	ENSG00000160957.12	RECQL4	2.05273	0.0665667
8	+	144517992	144525178	ENSG00000160959.7	LRRC14	22.3538	0.861528
19	+	14689801	14733746	ENSG00000160961.11	ZNF333	5.39524	0.434562
7	+	101362820	101559024	ENSG00000160963.13	COL26A1	0	1
8	+	144477969	144502121	ENSG00000160972.9	PPP1R16A	2.44235	0.298234
8	-	144473412	144476335	ENSG00000160973.7	FOXH1	0	1
7	+	102433106	102456821	ENSG00000160991.15	ORAI2	52.5517	0.981027
7	-	102456238	102464876	ENSG00000160993.3	ALKBH4	6.72249	0.835927
