chr	strand	start	end	gene_id	gene_symbol	omega	rate
19	-	36334453	36379199	ENSG00000142065.13	ZFP14	4.0794	0.626002
11	-	215458	236931	ENSG00000142082.14	SIRT3	7.45243	0.882012
11	-	319669	327537	ENSG00000142089.15	IFITM3	31.921	0.978109
11	+	289135	296107	ENSG00000142102.15	ATHL1	15.7866	0.356795
21	+	31873315	32044633	ENSG00000142149.8	HUNK	0.564562	0.283328
21	+	45981737	46005050	ENSG00000142156.14	COL6A1	0.500942	0.820163
21	+	33324477	33359862	ENSG00000142166.12	IFNAR1	44.6673	0.613456
21	+	31659622	31668931	ENSG00000142168.14	SOD1	187.602	0.986009
21	+	46098097	46132849	ENSG00000142173.14	COL6A2	0.0916583	1
21	-	43414515	43427128	ENSG00000142178.7	SIK1	0.254581	0.878967
21	-	44246339	44262216	ENSG00000142182.8	DNMT3L	0.143254	1
21	+	44350163	44443081	ENSG00000142185.16	TRPM2	3.9204	0.424182
11	+	65525077	65538704	ENSG00000142186.16	SCYL1	58.1269	0.668353
21	-	33432485	33480011	ENSG00000142188.16	TMEM50B	12.6881	0.967508
21	-	25880550	26171128	ENSG00000142192.20	APP	199.88	0.882829
21	+	36156782	36294274	ENSG00000142197.12	DOPEY2	6.61774	0.810566
21	-	32311018	32393026	ENSG00000142207.6	URB1	39.4235	0.497754
14	-	104769349	104795751	ENSG00000142208.15	AKT1	37.7019	0.3776
1	+	206798870	206842981	ENSG00000142224.15	IL19	1.06171	1
19	+	48321509	48330553	ENSG00000142227.10	EMP3	74.5329	0.969471
19	+	47113274	47210636	ENSG00000142230.11	SAE1	121.156	0.852278
19	-	48661407	48673081	ENSG00000142233.11	NTN5	0.0229146	1
19	-	48485271	48513189	ENSG00000142235.8	LMTK3	0.358995	1
19	+	45079195	45091524	ENSG00000142252.10	GEMIN7	22.618	0.747538
19	+	44777869	44800634	ENSG00000142273.10	CBLC	0.0229146	1
19	+	34481638	34512304	ENSG00000142279.12	WTIP	2.25417	0.71627
19	-	8580242	8610735	ENSG00000142303.13	ADAMTS10	0.0555963	1
5	-	1392790	1445430	ENSG00000142319.17	SLC6A3	0.236784	1
2	+	240565804	240581372	ENSG00000142327.11	RNPEPL1	33.4411	0.830527
2	+	240586716	240617705	ENSG00000142330.19	CAPN10	8.20054	0.514716
19	-	8520790	8577577	ENSG00000142347.16	MYO1F	0.209153	1
19	+	58305319	58315663	ENSG00000142396.10	ERVK3-1	31.6199	0.88843
19	-	53793603	53824394	ENSG00000142405.21	NLRP12	0.00763903	1
19	+	53963040	53990215	ENSG00000142408.3	CACNG8	0.790477	1
19	-	56087366	56121280	ENSG00000142409.5	ZNF787	30.2629	0.992745
19	+	10928733	10933535	ENSG00000142444.6	C19orf52	9.0094	0.828076
19	-	8065402	8149846	ENSG00000142449.12	FBN3	0.170818	0.621211
19	+	10871513	10923070	ENSG00000142453.11	CARM1	148.074	0.838645
19	+	7830233	7864976	ENSG00000142459.8	EVI5L	14.2868	0.659708
17	+	4771884	4783213	ENSG00000142484.6	TM4SF5	0	1
17	+	19495385	19579034	ENSG00000142494.13	SLC47A1	0.626641	0.277469
17	+	4796144	4798503	ENSG00000142507.9	PSMB6	92.6205	0.9256
19	+	50770464	50771732	ENSG00000142511.4	GPR32	0	1
19	-	51410021	51417803	ENSG00000142512.14	SIGLEC10	5.98566	0.842249
19	+	50790415	50795224	ENSG00000142513.5	ACPT	0.0763819	1
19	+	50854915	50860764	ENSG00000142515.14	KLK3	0.206231	1
19	+	50025714	50053414	ENSG00000142528.15	ZNF473	26.9708	0.997283
19	-	50466785	50476753	ENSG00000142530.10	FAM71E1	0.406985	1
19	-	49422414	49423441	ENSG00000142538.1	PTH2	0.0458292	1
19	+	50415799	50428409	ENSG00000142539.9	CTD-2545M3.6	2.07926	0.925414
19	-	51097606	51108370	ENSG00000142544.6	CTU1	5.25474	0.950215
19	-	49555711	49590262	ENSG00000142546.13	NOSIP	31.2346	0.89925
19	+	51311848	51330354	ENSG00000142549.9	IGLON5	0.0458968	1
19	+	49527618	49546962	ENSG00000142552.7	RCN3	1.01588	1
19	-	52012765	52030240	ENSG00000142556.18	ZNF614	14.638	0.769551
1	-	9035107	9088478	ENSG00000142583.17	SLC2A5	28.5468	0.73203
1	-	8352397	8817643	ENSG00000142599.17	RERE	59.6539	0.421706
1	-	2590639	2632990	ENSG00000142606.15	MMEL1	0	1
1	-	1921951	2003837	ENSG00000142609.17	CFAP74	0.038191	1
1	+	3069168	3438621	ENSG00000142611.16	PRDM16	7.46265e-05	1
1	+	15456728	15472091	ENSG00000142615.7	CELA2A	0	1
1	+	17249098	17284233	ENSG00000142619.4	PADI3	0.369242	0.690593
1	+	15247272	15400283	ENSG00000142621.19	FHAD1	0.0760122	0.0921519
1	+	17205126	17246005	ENSG00000142623.9	PADI1	0.160402	1
1	-	16124337	16156087	ENSG00000142627.12	EPHA2	1.35262	0.470973
1	-	16197854	16212609	ENSG00000142632.16	ARHGEF19	1.18225	0.761539
1	+	15409895	15430343	ENSG00000142634.12	EFHD2	74.626	0.995831
1	+	10472288	10630758	ENSG00000142655.12	PEX14	21.3776	0.859102
1	+	10398592	10420144	ENSG00000142657.20	PGD	176.194	0.980775
1	-	24056035	24112175	ENSG00000142661.18	MYOM3	0.0611757	1
1	+	26279176	26281522	ENSG00000142669.14	SH3BGRL3	94.458	0.98547
1	+	26177403	26189886	ENSG00000142675.17	CNKSR1	0.293341	0.0660777
1	-	24119771	24143121	ENSG00000142677.3	IL22RA1	0.00763819	1
1	+	26169871	26170873	ENSG00000142684.8	ZNF593	26.8054	0.967932
1	-	35713875	35719472	ENSG00000142686.7	C1orf216	17.4988	0.877621
1	-	35433490	35557950	ENSG00000142687.17	KIAA0319L	54.2385	0.728144
1	-	36322031	36324154	ENSG00000142694.6	EVA1B	0	0
1	+	34166883	34219131	ENSG00000142698.14	C1orf94	0	1
1	-	50417550	50423500	ENSG00000142700.11	DMRTA2	0	1
4	+	127880861	127899195	ENSG00000142731.10	PLK4	13.4573	0.452347
1	-	27355184	27366892	ENSG00000142733.14	MAP3K6	0.124025	0.102265
1	-	27369112	27374824	ENSG00000142748.12	FCN3	0.0916583	1
1	-	26876133	26890297	ENSG00000142751.14	GPN2	23.3369	0.740505
1	+	27342020	27353937	ENSG00000142765.17	SYTL1	12.8379	0.563347
1	+	27234516	27308633	ENSG00000142784.15	WDTC1	85.0375	0.876493
1	+	22001656	22012539	ENSG00000142789.19	CELA3A	0	1
1	+	21440128	21485005	ENSG00000142794.18	NBPF3	0.36667	1
1	-	21822245	21937297	ENSG00000142798.17	HSPG2	1.04756	0.0791579
1	-	63440770	63593721	ENSG00000142856.16	ITGB3BP	7.31751	0.44213
1	-	67407810	67430415	ENSG00000142864.14	SERBP1	987.466	0.968086
1	-	85266248	85277090	ENSG00000142867.12	BCL10	31.3385	0.877948
1	+	85580761	85583962	ENSG00000142871.16	CYR61	0.333479	0.537987
1	+	84078062	84238498	ENSG00000142875.19	PRKACB	18.5038	0.996516
1	-	77088990	77219430	ENSG00000142892.14	PIGK	18.078	0.943691
1	+	31576485	31587686	ENSG00000142910.15	TINAGL1	0.149835	1
1	+	33081104	33120530	ENSG00000142920.16	AZIN2	0	1
1	+	44739818	44767767	ENSG00000142945.12	KIF2C	62.9187	0.852158
1	+	43525187	43623666	ENSG00000142949.16	PTPRF	14.1707	0.425565
1	-	44783585	44787705	ENSG00000142959.4	BEST4	0.595779	1
1	-	46607715	46616891	ENSG00000142961.14	MOB3C	18.7455	0.824857
1	+	46757838	46819413	ENSG00000142973.12	CYP4B1	0	1
1	+	54980792	54992293	ENSG00000143001.4	TMEM61	0.038191	1
1	+	53459399	53467488	ENSG00000143006.7	DMRTB1	0	1
1	+	87328468	87348923	ENSG00000143013.12	LMO4	23.7696	0.866445
1	+	109466628	109482137	ENSG00000143028.8	SYPL2	0.305528	1
1	-	90711539	90717237	ENSG00000143032.7	BARHL2	0	1
1	+	93079235	93139081	ENSG00000143033.17	MTF2	57.1369	0.823778
1	+	94820342	94895246	ENSG00000143036.16	SLC44A3	0.0152764	1
1	-	116574399	116667755	ENSG00000143061.17	IGSF3	25.713	0.705442
1	-	119619422	119647773	ENSG00000143067.4	ZNF697	3.48302	1
1	+	112396181	112463456	ENSG00000143079.14	CTTNBP2NL	9.42645	0.983985
1	+	110031577	110074641	ENSG00000143093.14	STRIP1	25.7289	0.67026
1	-	110517217	110519175	ENSG00000143105.7	KCNA10	0	1
1	-	109399031	109426427	ENSG00000143106.12	PSMA5	6.54121	0.945891
1	+	108712657	108742740	ENSG00000143107.8	FNDC7	0	1
1	+	111473792	111478512	ENSG00000143110.11	C1orf162	1.46726	0.591091
1	+	110873154	110899928	ENSG00000143119.12	CD53	381.473	0.859601
1	+	110451200	110457354	ENSG00000143125.5	PROK1	0	1
1	+	109250019	109275750	ENSG00000143126.7	CELSR2	1.38269	0.76923
1	-	145891208	145910189	ENSG00000143127.12	ITGA10	0.473577	0.873256
1	-	168079543	168137667	ENSG00000143147.14	GPR161	0.716019	1
1	-	165662216	165698863	ENSG00000143149.12	ALDH9A1	44.8255	0.913751
1	+	169105697	169132722	ENSG00000143153.12	ATP1B1	33.3026	0.986055
1	+	168178933	168202114	ENSG00000143155.12	TIPRL	69.1813	0.847099
1	-	169132531	169367967	ENSG00000143156.13	NME7	4.94223	0.856631
1	+	166839447	166856344	ENSG00000143157.11	POGK	87.3586	0.93591
1	-	167916729	167937040	ENSG00000143158.10	MPC2	57.6544	0.973969
1	-	167529677	167553767	ENSG00000143162.7	CREG1	18.8004	0.942332
1	+	167935783	168075843	ENSG00000143164.15	DCAF6	69.8146	0.85878
1	-	167052836	167166479	ENSG00000143167.11	GPA33	0.183317	1
1	-	165400917	165445355	ENSG00000143171.12	RXRG	0	1
1	+	168281040	168314426	ENSG00000143178.12	TBX19	2.41632	0.862052
1	+	165827531	165911618	ENSG00000143179.13	UCK2	45.052	0.995759
1	-	165724293	165827755	ENSG00000143183.16	TMCO1	76.4668	0.992114
1	+	168576473	168582077	ENSG00000143184.4	XCL1	0.106935	1
1	-	168540765	168543997	ENSG00000143185.3	XCL2	0	1
1	+	167220829	167427345	ENSG00000143190.21	POU2F1	27.5018	0.734429
1	+	166975582	167022214	ENSG00000143194.12	MAEL	0	1
1	-	166895711	166975482	ENSG00000143195.12	ILDR2	0.441886	1
1	-	168695459	168729264	ENSG00000143196.4	DPT	0	1
1	+	165630861	165661796	ENSG00000143198.12	MGST3	21.722	0.961647
1	-	167809388	167914215	ENSG00000143199.17	ADCY10	0	1
1	-	175944831	176207493	ENSG00000143207.19	RFWD2	28.1226	0.887058
1	-	161070995	161089599	ENSG00000143217.8	NECTIN4	0.290095	0.716392
1	+	161152776	161158856	ENSG00000143222.11	UFC1	76.3888	0.986282
1	+	161166410	161178013	ENSG00000143224.17	PPOX	3.31481	0.409707
1	+	161505430	161524013	ENSG00000143226.13	FCGR2A	1.03559	0.56923
1	+	163266576	163355764	ENSG00000143228.12	NUF2	21.4242	0.794724
1	-	163111121	163321791	ENSG00000143248.12	RGS5	0.666459	0.233645
1	+	161314257	161375340	ENSG00000143252.14	SDHC	79.7528	0.978054
1	-	161100556	161118111	ENSG00000143256.4	PFDN2	69.0297	0.949601
1	-	161229666	161238302	ENSG00000143257.11	NR1I3	0	1
1	+	161159450	161165723	ENSG00000143258.15	USP21	4.91657	0.167672
1	-	197039191	197067267	ENSG00000143278.3	F13B	0	1
1	+	156750610	156800817	ENSG00000143294.14	PRCC	82.5602	0.932616
1	-	157513377	157552520	ENSG00000143297.18	FCRL5	57.7001	0.578381
1	+	156728442	156736960	ENSG00000143303.11	RRNAD1	20.6312	0.775294
1	-	156737303	156741590	ENSG00000143314.12	MRPL24	68.1133	0.83924
1	-	160027673	160031991	ENSG00000143315.6	PIGM	7.97511	1
1	+	160190556	160201886	ENSG00000143318.12	CASQ1	0.351628	1
1	-	156721891	156728799	ENSG00000143319.16	ISG20L2	42.5801	0.807198
1	-	156699606	156705816	ENSG00000143320.8	CRABP2	0.427739	1
1	-	156742107	156766925	ENSG00000143321.18	HDGF	241.668	0.929508
1	-	179099327	179229684	ENSG00000143322.19	ABL2	17.1705	0.722236
1	+	180632004	180890251	ENSG00000143324.13	XPR1	34.4901	0.882598
1	-	182598623	182604408	ENSG00000143333.6	RGS16	27.9815	0.797076
1	+	179882042	179925000	ENSG00000143337.18	TOR1AIP1	45.8368	0.997918
1	+	179743163	179816198	ENSG00000143340.6	FAM163A	0.0156464	1
1	+	185734551	186190949	ENSG00000143341.11	HMCN1	0.343719	1
1	+	183636085	183928531	ENSG00000143344.15	RGL1	8.30188	0.5995
1	+	219173844	219212865	ENSG00000143353.11	LYPLAL1	4.41867	0.534291
1	+	197911902	197935478	ENSG00000143355.15	LHX9	0.038191	1
1	+	151008420	151035713	ENSG00000143363.15	PRUNE1	10.2743	0.722835
1	-	151806071	151831872	ENSG00000143365.16	RORC	0.0916583	1
1	+	151540305	151583583	ENSG00000143367.15	TUFT1	1.1802	0.904288
1	-	149923317	149928344	ENSG00000143368.9	SF3B4	80.498	0.850872
1	+	150508062	150513789	ENSG00000143369.14	ECM1	0.196867	0.2077
1	+	151281618	151292180	ENSG00000143373.17	ZNF687	43.4823	0.784456
1	+	150487364	150507609	ENSG00000143374.15	TARS2	57.1531	0.71495
1	+	151510510	151538692	ENSG00000143375.14	CGN	2.14795	0.820989
1	+	151612065	151699091	ENSG00000143376.12	SNX27	24.305	0.938372
1	+	150926263	150964744	ENSG00000143379.12	SETDB1	25.7994	0.434384
1	+	150549369	150560937	ENSG00000143382.14	ADAMTSL4	0.16804	1
1	-	150574551	150579738	ENSG00000143384.12	MCL1	323.716	0.930121
1	-	150796208	150808323	ENSG00000143387.12	CTSK	0.228332	0.251205
1	-	151340640	151347357	ENSG00000143390.17	RFX5	155.609	0.854341
1	-	151291797	151327715	ENSG00000143393.16	PI4KB	96.3264	0.883199
1	+	151197949	151249536	ENSG00000143398.19	PIP5K1A	77.455	0.862528
1	-	150218417	150236156	ENSG00000143401.14	ANP32E	242.915	0.933948
1	-	150996086	151008375	ENSG00000143409.15	FAM63A	4.63811	0.703637
1	+	150982017	150995634	ENSG00000143412.9	ANXA9	1.39015	1
1	-	151364302	151372733	ENSG00000143416.20	SELENBP1	0	1
1	-	150960583	150975004	ENSG00000143418.19	CERS2	53.5015	0.847081
1	-	150600851	150629612	ENSG00000143420.17	ENSA	200.161	0.973026
1	-	151131685	151146664	ENSG00000143434.15	SEMA6C	0.0783556	0.05181
1	-	151759643	151763564	ENSG00000143436.10	MRPL9	55.0913	0.790794
1	-	150809705	150876768	ENSG00000143437.20	ARNT	48.6389	0.771494
1	-	151402724	151459465	ENSG00000143442.21	POGZ	91.0182	0.791676
1	+	151047740	151051986	ENSG00000143443.9	C1orf56	4.94168	0.945455
1	+	151762899	151771334	ENSG00000143450.15	OAZ3	0.624791	1
1	-	150698060	150720888	ENSG00000143452.15	HORMAD1	0	1
1	-	150646225	150697144	ENSG00000143457.10	GOLPH3L	30.6528	0.764437
1	+	151070578	151125542	ENSG00000143458.11	GABPB2	11.3975	0.806972
1	+	209938174	210171389	ENSG00000143469.17	SYT14	0	1
1	-	210678315	211134115	ENSG00000143473.11	KCNH1	0.122569	1
1	+	212035553	212107400	ENSG00000143476.17	DTL	68.3878	0.940424
1	+	206635536	206684419	ENSG00000143479.15	DYRK3	4.49944	0.572469
1	-	206571292	206612463	ENSG00000143486.15	EIF2D	91.1837	0.767911
1	-	211940399	212035542	ENSG00000143493.12	INTS7	37.687	0.603474
1	+	212950520	212992037	ENSG00000143494.15	VASH2	37.8078	1
1	-	222557902	222589933	ENSG00000143498.17	TAF1A	4.24145	0.600398
1	+	214281102	214337131	ENSG00000143499.13	SMYD2	17.9386	0.969906
1	-	223220819	223364202	ENSG00000143502.14	SUSD4	0	1
1	-	221701424	221742176	ENSG00000143507.17	DUSP10	45.2231	0.921525
1	-	222522258	222548103	ENSG00000143512.12	HHIPL2	0.116288	1
1	-	223779899	223845972	ENSG00000143514.16	TP53BP2	8.85179	0.870244
1	+	154325553	154351307	ENSG00000143515.16	ATP8B2	11.6414	0.292941
1	-	152348735	152360006	ENSG00000143520.6	FLG2	0.137582	1
1	-	152409243	152414263	ENSG00000143536.7	CRNN	0.0458292	1
1	+	155050566	155062775	ENSG00000143537.13	ADAM15	7.278	0.639153
1	-	153974269	153977688	ENSG00000143543.14	JTB	110.225	0.926836
1	-	153981617	153986358	ENSG00000143545.8	RAB13	71.2311	0.996924
1	-	153390032	153391188	ENSG00000143546.9	S100A8	0	1
1	-	154155304	154194648	ENSG00000143549.19	TPM3	362.206	0.801322
1	-	153992685	154155116	ENSG00000143552.9	NUP210L	0.0763819	1
1	+	153658654	153661830	ENSG00000143553.10	SNAPIN	22.761	0.981535
1	+	153774354	153780157	ENSG00000143554.13	SLC27A3	3.58387	0.98876
1	-	153457744	153460701	ENSG00000143556.8	S100A7	0	1
1	+	154220179	154271510	ENSG00000143569.18	UBAP2L	180.102	0.745387
1	-	153959099	153968184	ENSG00000143570.17	SLC39A1	160.772	0.9653
1	+	154272511	154275875	ENSG00000143575.14	HAX1	106.537	0.964912
1	+	153967534	153974363	ENSG00000143578.15	CREB3L4	8.44329	0.817021
1	+	155078872	155087538	ENSG00000143590.13	EFNA3	0.416063	0.544698
1	+	154321090	154325325	ENSG00000143595.12	AQP10	0	1
1	-	154697455	154870280	ENSG00000143603.18	KCNN3	39.2443	0.677691
1	-	154206706	154220628	ENSG00000143612.18	C1orf43	248.551	0.89701
1	-	153789030	153923360	ENSG00000143614.9	GATAD2B	80.6148	0.893335
1	-	153661788	153671048	ENSG00000143621.16	ILF2	240.502	0.862969
1	-	155897808	155911404	ENSG00000143622.10	RIT1	30.2336	0.879261
1	+	153728067	153774808	ENSG00000143624.13	INTS3	65.6629	0.579864
1	-	155289839	155301434	ENSG00000143627.17	PKLR	0	1
1	+	155277583	155289848	ENSG00000143630.9	HCN3	1.45907	0.709131
1	-	152302175	152325203	ENSG00000143631.10	FLG	0	1
1	-	229431245	229434098	ENSG00000143632.14	ACTA1	0.106938	1
1	-	231223763	231241187	ENSG00000143633.12	C1orf131	25.0489	0.967987
1	+	230057990	230282124	ENSG00000143641.9	GALNT2	149.039	0.931615
1	-	230906243	230978875	ENSG00000143643.12	TTC13	8.43317	0.390706
1	+	246724047	246768137	ENSG00000143653.9	SCCPDH	51.4477	0.953913
1	-	235661041	235883640	ENSG00000143669.13	LYST	1.79846	0.130885
1	+	233327768	233385148	ENSG00000143674.10	RP5-862P8.2	0.343719	1
1	-	243124428	243255348	ENSG00000143702.15	CEP170	54.5934	0.884574
2	+	264140	278283	ENSG00000143727.15	ACP1	136.014	0.975578
1	+	227728539	227781231	ENSG00000143740.14	SNAP47	24.2467	0.971594
1	+	225777813	225790466	ENSG00000143742.12	SRP9	193.976	0.913524
1	-	224227334	224330387	ENSG00000143748.17	NVL	22.749	0.730254
1	-	225982702	225999331	ENSG00000143751.9	SDE2	36.7422	0.924763
1	+	224175756	224193441	ENSG00000143753.12	DEGS1	34.2206	0.899449
1	+	224114087	224162047	ENSG00000143756.11	FBXO28	25.6122	0.977818
1	+	228082660	228099212	ENSG00000143761.14	ARF1	410.01	0.946397
1	-	225936598	225941489	ENSG00000143768.12	LEFTY2	0	1
1	+	224356850	224379459	ENSG00000143771.11	CNIH4	20.4706	0.99424
1	-	226631690	226739323	ENSG00000143772.9	ITPKB	64.693	0.88394
1	+	228139962	228148984	ENSG00000143774.16	GUK1	93.5985	0.953385
1	-	226989865	227318474	ENSG00000143776.18	CDC42BPA	0.36817	0.983696
1	+	224434660	224740549	ENSG00000143786.7	CNIH3	0.119667	0.444297
1	-	228100726	228105411	ENSG00000143793.12	C1orf35	11.2964	0.653096
2	-	8852690	9003813	ENSG00000143797.11	MBOAT2	6.4884	0.70175
1	-	226360691	226408079	ENSG00000143799.12	PARP1	468.683	0.909823
1	+	226870184	226896105	ENSG00000143801.16	PSEN2	6.86143	0.946121
1	-	225919877	225924340	ENSG00000143811.17	PYCR2	112.794	0.901924
1	-	225401502	225428925	ENSG00000143815.14	LBR	123.046	0.772309
1	-	227918656	227947898	ENSG00000143816.7	WNT9A	0.106981	1
1	+	225810092	225845563	ENSG00000143819.12	EPHX1	4.89854	0.723024
1	-	204154819	204190324	ENSG00000143839.14	REN	0	1
1	+	204073115	204127743	ENSG00000143842.14	SOX13	0.114573	1
1	-	204131062	204152003	ENSG00000143845.14	ETNK2	0.0840201	1
1	+	203026498	203078740	ENSG00000143847.15	PPFIA4	0.0594951	0.0025883
1	-	204218851	204377665	ENSG00000143850.13	PLEKHA6	0.679855	1
1	-	202147013	202161588	ENSG00000143851.15	PTPN7	25.2119	0.839046
1	-	202590596	202710417	ENSG00000143858.11	SYT2	0.383349	1
1	-	202133404	202144743	ENSG00000143862.7	ARL8A	28.1093	0.918577
2	-	19351485	19358653	ENSG00000143867.6	OSR1	0.0152764	1
2	+	20666664	20679245	ENSG00000143869.6	GDF7	0.710352	1
2	-	10783391	10837977	ENSG00000143870.12	PDIA6	263.698	0.918728
2	+	20447074	20449445	ENSG00000143878.9	RHOB	32.4012	1
2	+	10721649	10785110	ENSG00000143882.10	ATP6V1C2	2.92972	0.976188
2	-	38561978	38603586	ENSG00000143889.15	HNRNPLL	10.0967	0.790362
2	+	38665910	38741237	ENSG00000143891.16	GALM	3.2951	0.660258
2	+	44361950	44772592	ENSG00000143919.14	CAMKMT	7.22769	0.838072
2	+	43838964	43878466	ENSG00000143921.6	ABCG8	0	1
2	+	42169350	42332548	ENSG00000143924.18	EML4	48.9949	0.70049
2	-	47160082	47176601	ENSG00000143933.16	CALM2	498.734	0.965786
2	+	53767792	53775196	ENSG00000143942.4	CHAC2	9.81042	0.94719
2	-	63121383	63827843	ENSG00000143951.15	WDPCP	2.99452	0.709003
2	-	63892146	64019072	ENSG00000143952.19	VPS54	18.0107	0.584107
2	+	79025686	79028505	ENSG00000143954.12	REG3G	0	1
2	-	25733753	25878516	ENSG00000143970.16	ASXL2	60.9229	0.974952
2	+	67397319	67410545	ENSG00000143971.7	ETAA1	14.1676	0.467421
2	-	70281362	70293771	ENSG00000143977.13	SNRPG	94.0703	0.984537
2	+	27123789	27130812	ENSG00000143994.13	ABHD1	0	1
2	+	66433452	66573869	ENSG00000143995.19	MEIS1	0	1
2	+	95592018	95599778	ENSG00000144015.4	TRIM43	0.0611056	1
2	+	96266132	96273349	ENSG00000144021.2	CIAO1	35.6535	0.932801
2	-	95147330	95165413	ENSG00000144026.11	ZNF514	1.68598	0.129181
2	-	96274336	96305515	ENSG00000144028.14	SNRNP200	167.985	0.402458
2	-	95087207	95149434	ENSG00000144029.11	MRPS5	97.7116	0.940936
2	+	70978380	70985499	ENSG00000144031.11	ANKRD53	0.244853	0.358058
2	-	73729104	73737400	ENSG00000144034.14	TPRKB	9.19922	0.739095
2	-	73640832	73642393	ENSG00000144035.3	NAT8	0.0305528	1
2	-	72175984	72826041	ENSG00000144036.15	EXOC6B	7.37257	0.96619
2	-	72942036	73075619	ENSG00000144040.12	SFXN5	0.491643	0.346393
2	-	70985938	70994945	ENSG00000144043.11	TEX261	38.5201	0.898658
2	-	74518131	74526336	ENSG00000144045.13	DQX1	0.118112	0.916558
2	-	73762184	73780157	ENSG00000144048.10	DUSP11	40.4366	0.950401
2	-	106801600	106887108	ENSG00000144057.15	ST6GAL2	0.145168	1
2	-	110122311	110205066	ENSG00000144061.12	NPHP1	0.649604	0.642337
2	-	110083870	110116566	ENSG00000144063.3	MALL	0.965162	1
2	+	88170295	88186636	ENSG00000144115.16	THNSL2	0.300561	0.85889
2	+	120240064	120294713	ENSG00000144118.13	RALB	90.0914	0.965366
2	-	119156243	119158889	ENSG00000144119.3	C1QL2	0	1
2	+	119679167	119686507	ENSG00000144120.12	TMEM177	14.307	0.948783
2	+	112721486	112742879	ENSG00000144130.11	NT5DC4	0.299822	0.258945
2	+	113627229	113643396	ENSG00000144134.18	RABL2A	0.232962	0.169252
2	+	112645857	112663827	ENSG00000144136.10	SLC20A1	76.4195	0.723915
2	+	112138385	112188216	ENSG00000144152.12	FBLN7	0	1
2	-	112211525	112255136	ENSG00000144161.12	ZC3H8	22.8711	0.798956
2	+	99154955	99163157	ENSG00000144182.16	LIPT1	7.1766	0.997393
2	+	98346155	98398601	ENSG00000144191.11	CNGA3	0	1
2	-	97083583	97094882	ENSG00000144199.11	FAHD2B	13.5221	0.762055
2	-	99284238	99304742	ENSG00000144214.9	LYG1	0.853759	0.760374
2	-	99545419	100142739	ENSG00000144218.18	AFF3	0.122038	1
2	+	135741619	135785055	ENSG00000144224.16	UBXN4	154.458	0.910748
2	-	138670772	138780348	ENSG00000144227.4	NXPH2	0	1
2	+	138501801	138573547	ENSG00000144228.8	SPOPL	18.2412	0.3849
2	+	136765545	137677717	ENSG00000144229.11	THSD7B	0.0458292	1
2	+	127645864	127652639	ENSG00000144230.16	GPR17	0	1
2	-	127843551	127858157	ENSG00000144231.10	POLR2D	64.2075	0.960833
2	-	127861630	127885922	ENSG00000144233.9	AMMECR1L	18.5447	0.388259
2	+	153871913	154453849	ENSG00000144278.14	GALNT13	0	1
2	+	158456964	158682879	ENSG00000144283.21	PKP4	23.9064	0.632769
2	-	165989160	166149214	ENSG00000144285.16	SCN1A	0.19104	1
2	+	161424332	161985282	ENSG00000144290.16	SLC4A10	0.0458292	1
2	+	174395730	174429575	ENSG00000144306.14	SCRN3	7.94995	0.940768
2	-	175923892	176002839	ENSG00000144320.13	KIAA1715	33.7466	0.797687
2	-	179441982	179861505	ENSG00000144331.18	ZNF385B	0	1
2	-	191949043	192195709	ENSG00000144339.11	TMEFF2	0	1
2	+	173354820	173368997	ENSG00000144354.13	CDCA7	36.6066	0.895351
2	+	172084740	172089677	ENSG00000144355.14	DLX1	0.0916583	1
2	+	169827458	170084131	ENSG00000144357.16	UBR3	25.4955	0.751367
2	+	169694454	169701708	ENSG00000144362.11	PHOSPHO2	2.42122	0.920683
2	+	188291669	188595931	ENSG00000144366.15	GULP1	0.313211	0.630787
2	+	186693971	186765965	ENSG00000144369.12	FAM171B	0.511759	1
2	-	197486581	197516737	ENSG00000144381.16	HSPD1	1137.17	0.916415
2	+	196639554	196763490	ENSG00000144395.17	CCDC150	0.330574	0.173555
2	-	207580631	207625928	ENSG00000144401.14	METTL21A	24.1519	0.942573
2	+	209771993	209999300	ENSG00000144406.18	UNC80	0.0534674	1
2	+	208359714	208854503	ENSG00000144407.9	PTH2R	0	1
2	+	206939554	206969474	ENSG00000144410.4	CPO	0	1
2	+	203014879	203226378	ENSG00000144426.18	NBEAL1	5.37959	0.462345
2	-	210021423	210171383	ENSG00000144445.16	KANSL1L	7.91113	0.93276
2	+	213284379	214410501	ENSG00000144451.18	SPAG16	17.0368	0.969635
2	-	214931542	215138428	ENSG00000144452.14	ABCA12	1.39015	0.666667
3	-	3700814	4467281	ENSG00000144455.13	SUMF1	9.64217	0.812152
2	+	225399710	225654018	ENSG00000144460.12	NYAP2	0.0841164	1
2	+	226835581	226999215	ENSG00000144468.16	RHBDD1	50.2284	0.890018
2	+	236567787	236582358	ENSG00000144476.5	ACKR3	33.3791	0.909057
2	+	233917398	234019522	ENSG00000144481.16	TRPM8	0.153463	1
2	-	238238267	238240662	ENSG00000144485.10	HES6	0.840201	1
2	+	238100157	238133287	ENSG00000144488.14	ESPNL	0.549953	0.940324
2	-	240479422	240569209	ENSG00000144504.15	ANKMY1	3.89108	0.550011
2	+	231781671	231809254	ENSG00000144524.17	COPS7B	27.8726	0.892431
2	+	231961245	232344350	ENSG00000144535.19	DIS3L2	21.0442	0.920708
