chr	strand	start	end	gene_id	gene_symbol
14	+	67819779	68730218	ENSG00000182185.18	RAD51B
14	+	61762357	61796428	ENSG00000023608.4	SNAPC1
14	+	73490964	73493392	ENSG00000170468.7	C14orf169
14	+	74713144	74738620	ENSG00000119616.11	FCF1
14	+	52553148	52637713	ENSG00000180998.11	GPR137C
14	+	37197913	37552361	ENSG00000151338.18	MIPOL1
14	+	69259277	69357033	ENSG00000100626.16	GALNT16
14	+	75633625	75955078	ENSG00000119685.19	TTLL5
14	+	74303069	74360008	ENSG00000133980.4	VRTN
14	+	35044907	35113130	ENSG00000151327.12	FAM177A1
14	+	67619798	67651720	ENSG00000081181.7	ARG2
14	+	71320449	71741229	ENSG00000197555.9	SIPA1L1
14	+	77416398	77416772	ENSG00000280308.1	AF111168.1
14	+	57390544	57415917	ENSG00000139977.13	NAA30
14	+	60245752	60299087	ENSG00000100614.17	PPM1A
14	+	73237497	73274640	ENSG00000100767.15	PAPLN
14	+	69611596	69715142	ENSG00000100647.7	SUSD6
14	+	59484443	59505410	ENSG00000050130.17	JKAMP
14	+	56488354	56650606	ENSG00000070269.13	TMEM260
14	+	55559072	55701526	ENSG00000126777.17	KTN1
14	+	39265284	39388513	ENSG00000150527.16	CTAGE5
14	+	75064170	75079987	ENSG00000119703.13	ZC2HC1C
14	+	73610945	73619888	ENSG00000205669.2	ACOT6
14	+	69726900	69772005	ENSG00000100650.15	SRSF5
14	+	30559123	30620063	ENSG00000092140.14	G2E3
14	+	73886617	73932511	ENSG00000119725.17	ZNF410
14	+	39175183	39183218	ENSG00000100941.8	PNN
14	+	70641787	70675360	ENSG00000133985.2	TTC9
14	+	58633967	58648321	ENSG00000165617.14	DACT1
14	+	51240162	51257546	ENSG00000139921.12	TMX1
14	+	64914361	64944591	ENSG00000258289.8	CHURC1
14	+	30622112	30735812	ENSG00000092108.20	SCFD1
14	+	73567620	73575658	ENSG00000119673.14	ACOT2
14	+	74084796	74201235	ENSG00000205659.10	LIN52
14	+	44962208	45074431	ENSG00000198718.12	FAM179B
14	+	35121846	35277614	ENSG00000100890.15	KIAA0391
14	+	55124110	55145413	ENSG00000131981.15	LGALS3
14	+	52267713	52276724	ENSG00000168229.3	PTGDR
14	+	73644875	73703732	ENSG00000119661.14	DNAL1
14	+	69854131	70032366	ENSG00000198732.10	SMOC1
14	+	50532509	50633068	ENSG00000198513.11	ATL1
14	+	35826318	35932325	ENSG00000100916.13	BRMS1L
14	+	74019353	74082863	ENSG00000119636.15	BBOF1
14	+	69191511	69244020	ENSG00000081177.18	EXD2
14	+	41607570	41904549	ENSG00000165379.13	LRFN5
14	+	31489956	31861224	ENSG00000151413.16	NUBPL
14	+	54396849	54420218	ENSG00000100526.19	CDKN3
14	+	49693105	49753152	ENSG00000197776.7	KLHDC1
14	+	75902136	76084585	ENSG00000119650.12	IFT43
14	+	74763366	74859435	ENSG00000119596.17	YLPM1
14	+	39230231	39253655	ENSG00000150526.11	MIA2
14	+	74239472	74262738	ENSG00000119614.2	VSX2
14	+	51989475	52010691	ENSG00000087302.8	C14orf166
14	+	73949926	73963670	ENSG00000119723.16	COQ6
14	+	64503712	64533690	ENSG00000126804.13	ZBTB1
14	+	61187559	61550976	ENSG00000027075.13	PRKCH
14	+	64914485	65061803	ENSG00000125954.12	CHURC1-FNTB
14	+	64465499	64474503	ENSG00000179841.8	AKAP5
14	+	32076114	32159728	ENSG00000100852.12	ARHGAP5
14	+	37595847	38041442	ENSG00000139865.16	TTC6
14	+	58298385	58373887	ENSG00000032219.18	ARID4A
14	+	58200080	58235636	ENSG00000131966.13	ACTR10
14	+	60734742	60969953	ENSG00000020426.10	MNAT1
14	+	71932439	72566529	ENSG00000182732.16	RGS6
14	+	60981114	61083733	ENSG00000139974.15	SLC38A6
14	+	58395916	58408701	ENSG00000196860.7	TOMM20L
14	+	52314305	52328606	ENSG00000125384.6	PTGER2
14	+	30874514	30895065	ENSG00000100473.15	COCH
14	-	38254103	38256369	ENSG00000176435.6	CLEC14A
14	-	74653437	74713115	ENSG00000119682.16	AREL1
14	-	74056850	74084493	ENSG00000119711.12	ALDH6A1
14	-	70366496	70417061	ENSG00000213463.4	SYNJ2BP
14	-	70581257	70600690	ENSG00000133997.11	MED6
14	-	64746283	64879883	ENSG00000070182.18	SPTB
14	-	46839629	47674954	ENSG00000139915.18	MDGA2
14	-	74498170	74612378	ENSG00000119681.11	LTBP2
14	-	34515929	34539711	ENSG00000129518.8	EAPP
14	-	57563922	57982194	ENSG00000151812.14	SLC35F4
14	-	77474394	77498850	ENSG00000100593.17	ISM2
14	-	53036745	53153282	ENSG00000100523.14	DDHD1
14	-	35538352	35809304	ENSG00000174373.16	RALGAPA1
14	-	63371357	63543374	ENSG00000154001.13	PPP2R5E
14	-	50108632	50116600	ENSG00000100483.13	VCPKMT
14	-	77265483	77271312	ENSG00000165553.4	NGB
14	-	69380123	69398627	ENSG00000100632.10	ERH
14	-	69569816	69574837	ENSG00000267909.2	CCDC177
14	-	65006174	65102695	ENSG00000125952.18	MAX
14	-	52857268	52952435	ENSG00000073712.14	FERMT2
14	-	52639916	52695900	ENSG00000197930.12	ERO1A
14	-	64939152	64942905	ENSG00000176153.11	GPX2
14	-	37589984	37596059	ENSG00000129514.5	FOXA1
14	-	73931501	73950414	ENSG00000156050.8	FAM161B
14	-	50329404	50416461	ENSG00000100490.9	CDKL1
14	-	77274956	77320884	ENSG00000009830.11	POMT2
14	-	54938950	55027105	ENSG00000198554.11	WDHD1
14	-	49643555	49688422	ENSG00000100479.12	POLE2
14	-	46651010	46651821	ENSG00000165496.4	RPL10L
14	-	74852871	74871940	ENSG00000119608.12	PROX2
14	-	68874143	68979440	ENSG00000072110.13	ACTN1
14	-	60971451	60981358	ENSG00000126814.6	TRMT5
14	-	60643415	60658259	ENSG00000126778.8	SIX1
14	-	49570984	49599164	ENSG00000213741.8	RPS29
14	-	45203190	45253540	ENSG00000129534.13	MIS18BP1
14	-	50237563	50312548	ENSG00000087299.11	L2HGDH
14	-	49782083	49853203	ENSG00000165525.17	NEMF
14	-	67294371	67360265	ENSG00000100554.11	ATP6V1D
14	-	34752731	34875647	ENSG00000198604.10	BAZ1A
14	-	73478484	73558947	ENSG00000187105.8	HEATR4
14	-	39031919	39109646	ENSG00000100934.14	SEC23A
14	-	36298558	36320676	ENSG00000151332.18	MBIP
14	-	67727374	67816590	ENSG00000072121.15	ZFYVE26
14	-	44504342	44507279	ENSG00000189139.5	FSCB
14	-	77024543	77028699	ENSG00000119669.4	IRF2BPL
14	-	64084232	64338112	ENSG00000140009.18	ESR2
14	-	36473288	36513829	ENSG00000229415.9	SFTA3
14	-	75649791	75661189	ENSG00000133935.6	C14orf1
14	-	74405893	74426102	ENSG00000183379.8	SYNDIG1L
14	-	70722526	70809534	ENSG00000006432.15	MAP3K9
14	-	64449106	64505213	ENSG00000089775.11	ZBTB25
14	-	63684214	63728039	ENSG00000126821.7	SGPP1
14	-	77131270	77142734	ENSG00000177108.5	ZDHHC22
14	-	39397669	39432500	ENSG00000165355.7	FBXO33
14	-	57999735	58298139	ENSG00000139971.15	C14orf37
14	-	57469301	57493867	ENSG00000100557.9	C14orf105
14	-	77335021	77377109	ENSG00000100580.7	TMED8
14	-	50719763	50831121	ENSG00000100503.23	NIN
14	-	69775417	69797289	ENSG00000100652.4	SLC10A1
14	-	60709528	60724348	ENSG00000100625.8	SIX4
14	-	54423560	54441431	ENSG00000100528.11	CNIH1
14	-	31291791	31420582	ENSG00000129493.14	HEATR5A
14	-	67659820	67690367	ENSG00000258466.5	RP11-1012A1.4
14	-	70325081	70359731	ENSG00000133983.14	COX16
14	-	73711783	73714372	ENSG00000176903.4	PNMA1
14	-	73275107	73463642	ENSG00000133961.19	NUMB
14	-	59595976	59870966	ENSG00000139970.16	RTN1
14	-	59504539	59576831	ENSG00000151838.11	CCDC175
14	-	70326064	70417074	ENSG00000258644.5	SYNJ2BP-COX16
14	-	54474484	54489196	ENSG00000197045.12	GMFB
14	-	74941834	74955784	ENSG00000119630.13	PGF
14	-	68787660	68796253	ENSG00000185650.9	ZFP36L1
14	-	58408494	58427614	ENSG00000100575.13	TIMM9
14	-	49618519	49620685	ENSG00000165502.6	RPL36AL
14	-	39147811	39170532	ENSG00000182400.14	TRAPPC6B
14	-	73715122	73790285	ENSG00000156030.13	ELMSAN1
14	-	72969451	73027212	ENSG00000165861.13	ZFYVE1
14	-	33924231	34462774	ENSG00000129521.13	EGLN3
14	-	75079353	75127344	ENSG00000119638.12	NEK9
14	-	77394021	77423517	ENSG00000165555.9	NOXRED1
14	-	75053221	75069483	ENSG00000119640.8	ACYP1
14	-	63597039	63641861	ENSG00000140006.11	WDR89
14	-	74476192	74494177	ENSG00000119655.9	NPC2
14	-	67676801	67695814	ENSG00000072042.12	RDH11
14	-	55366392	55411858	ENSG00000126775.8	ATG14
14	-	36580579	36582607	ENSG00000136327.6	NKX2-8
14	-	30893799	31026401	ENSG00000196792.11	STRN3
14	-	52775194	52791668	ENSG00000100522.8	GNPNAT1
14	-	35401511	35404749	ENSG00000100906.10	NFKBIA
14	-	67386983	67412200	ENSG00000100558.8	PLEK2
14	-	31334312	31457441	ENSG00000203546.7	RP11-176H8.1
14	-	67581955	67600287	ENSG00000100564.8	PIGH
14	-	59429022	59465342	ENSG00000181619.11	GPR135
14	-	52430590	52552522	ENSG00000087301.8	TXNDC16
14	-	35085467	35122517	ENSG00000092020.10	PPP2R3C
14	-	75013764	75051532	ENSG00000119684.15	MLH3
14	-	67447084	67533739	ENSG00000198133.8	TMEM229B
14	-	57200507	57269008	ENSG00000070367.15	EXOC5
14	-	56799905	56810479	ENSG00000165588.16	OTX2
14	-	45115600	45135319	ENSG00000100442.10	FKBP3
14	-	31482964	31487945	ENSG00000214943.3	GPR33
14	-	50975262	51096061	ENSG00000100505.13	TRIM9
14	-	31446036	31457510	ENSG00000129480.12	DTD2
14	-	76786178	76826246	ENSG00000013523.9	ANGEL1
14	-	54842008	54902852	ENSG00000131979.18	GCH1
14	-	69050881	69153150	ENSG00000139990.17	DCAF5
14	-	52004803	52069228	ENSG00000087303.17	NID2
14	-	31100112	31207804	ENSG00000092148.12	HECTD1
14	-	74903954	74923396	ENSG00000198208.11	RPS6KL1
14	-	64945814	64972776	ENSG00000139998.14	RAB15
14	-	55413541	55456726	ENSG00000182521.5	TBPL2
14	-	75131470	75176631	ENSG00000170348.8	TMED10
14	-	74285423	74303056	ENSG00000119688.20	ABCD4
14	-	50117120	50231558	ENSG00000100485.11	SOS2
14	-	61277370	61281840	ENSG00000182107.6	TMEM30B
14	-	59460363	59484430	ENSG00000126790.11	L3HYPDH
14	-	55148112	55191678	ENSG00000126787.12	DLGAP5
14	-	44924319	45042322	ENSG00000179454.13	KLHL28
14	-	50857891	50944736	ENSG00000100504.16	PYGL
14	-	34432789	34462356	ENSG00000165389.6	SPTSSA
14	-	70522358	70535015	ENSG00000134007.3	ADAM20
14	-	60396469	60515543	ENSG00000179008.8	C14orf39
14	-	63312835	63318879	ENSG00000179600.3	GPHB5
14	-	49625174	49635230	ENSG00000165506.14	DNAAF2
14	-	73958010	74019399	ENSG00000187097.12	ENTPD5
14	-	50632058	50668331	ENSG00000151748.14	SAV1
14	-	36516392	36521149	ENSG00000136352.17	NKX2-1
14	-	62699454	63102037	ENSG00000140015.19	KCNH5
14	-	34561094	34630183	ENSG00000129515.18	SNX6
14	-	67647075	67674831	ENSG00000100568.10	VTI1B
14	-	53949736	53958761	ENSG00000125378.15	BMP4
14	-	36678431	37172866	ENSG00000183032.11	SLC25A21
14	-	75958099	75982991	ENSG00000119699.7	TGFB3
14	-	70044217	70189070	ENSG00000100678.18	SLC8A3
14	-	77426675	77457952	ENSG00000151445.15	VIPAS39
14	-	60144120	60169856	ENSG00000100612.13	DHRS7
14	-	72619296	72894116	ENSG00000205683.11	DPF3
14	-	50418501	50561126	ENSG00000012983.11	MAP4K5
14	-	34706769	34714823	ENSG00000165410.14	CFL2
15	+	59594875	59640239	ENSG00000140297.12	GCNT3
15	+	58865175	59097419	ENSG00000157450.15	RNF111
15	+	62066977	62070917	ENSG00000198535.5	C2CD4A
15	+	59372693	59523549	ENSG00000157470.11	FAM81A
15	+	60004222	60061730	ENSG00000171956.6	FOXB1
15	+	59105078	59125045	ENSG00000157456.7	CCNB2
15	+	59206823	59208515	ENSG00000171989.5	LDHAL6B
15	+	58771192	58861900	ENSG00000128923.10	FAM63B
15	-	60347134	60402883	ENSG00000182718.16	ANXA2
15	-	60488284	61229319	ENSG00000069667.15	RORA
15	-	61852389	62060473	ENSG00000129003.15	VPS13C
15	-	58879045	58933653	ENSG00000137776.16	SLTM
15	-	60419609	60479160	ENSG00000128915.11	ICE2
15	-	59132434	59372900	ENSG00000157483.8	MYO1E
15	-	62163535	62165283	ENSG00000205502.3	C2CD4B
15	-	59638062	59657541	ENSG00000140307.10	GTF2A2
15	-	59659146	59689534	ENSG00000140299.11	BNIP2
17	+	1270559	1271460	ENSG00000205899.3	BHLHA9
17	+	1742836	1755268	ENSG00000167711.13	SERPINF2
17	+	1716523	1738599	ENSG00000167716.18	WDR81
17	+	997117	1003671	ENSG00000177370.4	TIMM22
17	+	1279663	1300987	ENSG00000184811.3	TUSC5
17	+	2030110	2043430	ENSG00000108963.17	DPH1
17	+	1829702	1900082	ENSG00000132383.11	RPA1
17	+	2041936	2043430	ENSG00000262664.2	OVCA2
17	+	1761959	1777574	ENSG00000132386.10	SERPINF1
17	+	2054154	2063241	ENSG00000177374.12	HIC1
17	-	1464098	1492812	ENSG00000197879.14	MYO1C
17	-	1633858	1645747	ENSG00000074660.15	SCARF1
17	-	1344272	1400378	ENSG00000108953.16	YWHAE
17	-	1494571	1516888	ENSG00000132376.19	INPP5K
17	-	1420689	1463162	ENSG00000167193.7	CRK
17	-	1650629	1684882	ENSG00000174231.16	PRPF8
17	-	1517718	1562816	ENSG00000174238.14	PITPNA
17	-	1702790	1710438	ENSG00000185561.9	TLCD2
17	-	2059839	2303771	ENSG00000070366.13	SMG6
17	-	799313	979770	ENSG00000167693.16	NXN
17	-	1934677	2025345	ENSG00000185924.6	RTN4RL1
17	-	1779485	1830634	ENSG00000186532.11	SMYD4
17	-	1569267	1628886	ENSG00000167703.14	SLC43A2
17	-	1646145	1650077	ENSG00000167705.11	RILP
17	-	1003518	1229021	ENSG00000159842.14	ABR
18	+	52409042	52409257	ENSG00000280098.1	AC011155.1
18	+	63476761	63505085	ENSG00000206075.13	SERPINB5
18	+	62523007	62587709	ENSG00000141664.9	ZCCHC2
18	+	63556160	63567011	ENSG00000166634.6	SERPINB12
18	+	62325287	62391292	ENSG00000141655.15	TNFRSF11A
18	+	62715450	62980433	ENSG00000081913.13	PHLPP1
18	+	63586989	63604639	ENSG00000197641.11	SERPINB13
18	+	52340172	53535903	ENSG00000187323.11	DCC
18	-	63123346	63320128	ENSG00000171791.12	BCL2
18	-	63389190	63422483	ENSG00000119541.9	VPS4B
18	-	63327726	63367510	ENSG00000119537.15	KDSR
19	+	9827892	9830115	ENSG00000198258.10	UBL5
19	+	10286967	10288522	ENSG00000105371.8	ICAM4
19	+	11237450	11241943	ENSG00000130173.13	ANGPTL8
19	+	48321509	48330553	ENSG00000142227.10	EMP3
19	+	9093179	9094213	ENSG00000170929.5	OR1M1
19	+	11767000	11784078	ENSG00000197044.10	ZNF441
19	+	46918676	47005077	ENSG00000160007.17	ARHGAP35
19	+	49665142	49673916	ENSG00000126453.9	BCL2L12
19	+	47019820	47045775	ENSG00000130751.9	NPAS1
19	+	9185594	9188817	ENSG00000188000.3	OR7D2
19	+	10111538	10115372	ENSG00000244165.1	P2RY11
19	+	10106223	10114780	ENSG00000243207.6	PPAN-P2RY11
19	+	13150415	13154908	ENSG00000160888.6	IER2
19	+	10013249	10022279	ENSG00000080511.3	RDH8
19	+	47332147	47347327	ENSG00000134830.5	C5AR2
19	+	49818279	49838816	ENSG00000104973.15	MED25
19	+	49388218	49417994	ENSG00000161609.9	CCDC155
19	+	12092263	12137235	ENSG00000214189.8	ZNF788
19	+	9323772	9351162	ENSG00000188321.13	ZNF559
19	+	50025714	50053414	ENSG00000142528.15	ZNF473
19	+	11538717	11550323	ENSG00000130176.7	CNN1
19	+	10928733	10933535	ENSG00000142444.6	C19orf52
19	+	50188186	50310545	ENSG00000105357.15	MYH14
19	+	9835257	9849682	ENSG00000127445.13	PIN1
19	+	11925075	11979290	ENSG00000267179.1	CTD-2006C1.13
19	+	10871513	10923070	ENSG00000142453.11	CARM1
19	+	10270835	10286615	ENSG00000090339.8	ICAM1
19	+	49928702	49933935	ENSG00000169136.9	ATF5
19	+	47274453	47275707	ENSG00000257704.3	INAFM1
19	+	49766968	49807113	ENSG00000196961.12	AP2A1
19	+	47255980	47271953	ENSG00000105321.12	CCDC9
19	+	49877425	49888749	ENSG00000104946.11	TBC1D17
19	+	12064699	12081565	ENSG00000223547.9	ZNF844
19	+	12891026	12914207	ENSG00000105607.12	GCDH
19	+	12610918	12633840	ENSG00000173875.13	ZNF791
19	+	49506816	49526333	ENSG00000104870.12	FCGRT
19	+	48170692	48197620	ENSG00000185453.12	C19orf68
19	+	46746046	46776988	ENSG00000181027.10	FKRP
19	+	49675786	49689029	ENSG00000126457.21	PRMT1
19	+	49487554	49492308	ENSG00000142541.16	RPL13A
19	+	11296139	11326996	ENSG00000130167.13	TSPAN16
19	+	47745522	47757058	ENSG00000105373.18	GLTSCR2
19	+	9363020	9382617	ENSG00000188629.11	ZNF177
19	+	49688664	49690575	ENSG00000224420.3	ADM5
19	+	11089362	11133816	ENSG00000130164.12	LDLR
19	+	12945855	12953642	ENSG00000179262.9	RAD23A
19	+	9324174	9382617	ENSG00000270011.6	ZNF559-ZNF177
19	+	43353659	43363172	ENSG00000204936.9	CD177
19	+	47290023	47322066	ENSG00000197405.7	C5AR1
19	+	12666800	12675832	ENSG00000123154.11	WDR83
19	+	49850735	49860744	ENSG00000104960.15	PTOV1
19	+	10086122	10093252	ENSG00000130813.17	C19orf66
19	+	11887784	11914329	ENSG00000198429.9	ZNF69
19	+	10106289	10111634	ENSG00000130810.19	PPAN
19	+	10701430	10713437	ENSG00000213339.8	QTRT1
19	+	50432903	50466321	ENSG00000086967.9	MYBPC2
19	+	11814284	11835201	ENSG00000171295.12	ZNF440
19	+	49453169	49471048	ENSG00000161618.9	ALDH16A1
19	+	12965159	12974762	ENSG00000179284.5	DAND5
19	+	13118103	13141141	ENSG00000160877.5	NACC1
19	+	47113274	47210636	ENSG00000142230.11	SAE1
19	+	11559374	11619135	ENSG00000198551.9	ZNF627
19	+	11797667	11809622	ENSG00000177599.12	ZNF491
19	+	46601074	46610793	ENSG00000160014.16	CALM3
19	+	49690898	49713731	ENSG00000169169.14	CPT1C
19	+	10836575	10869790	ENSG00000214212.8	C19orf38
19	+	49527618	49546962	ENSG00000142552.7	RCN3
19	+	12995608	13098796	ENSG00000008441.16	NFIX
19	+	11435288	11450968	ENSG00000130175.9	PRKCSH
19	+	47713343	47743134	ENSG00000024422.11	EHD2
19	+	50476400	50490870	ENSG00000161671.16	EMC10
19	+	49642125	49658642	ENSG00000126461.14	SCAF1
19	+	49335171	49343335	ENSG00000104894.11	CD37
19	+	11965037	11980381	ENSG00000197054.11	ZNF763
19	+	43401496	43418597	ENSG00000131126.18	TEX101
19	+	10654261	10692417	ENSG00000129351.17	ILF3
19	+	10416773	10469631	ENSG00000065989.15	PDE4A
19	+	47819779	47843330	ENSG00000105392.15	CRX
19	+	49423749	49428818	ENSG00000261949.5	GFY
19	+	50329653	50382982	ENSG00000131408.13	NR1H2
19	+	11374685	11376951	ENSG00000173928.2	SWSAP1
19	+	50418938	50431313	ENSG00000269404.6	SPIB
19	+	9250930	9252479	ENSG00000237521.2	OR7E24
19	+	47778572	47784686	ENSG00000178980.14	SEPW1
19	+	49580646	49591015	ENSG00000126460.10	PRRG2
19	+	11344684	11354944	ENSG00000183401.11	CCDC159
19	+	10602457	10644559	ENSG00000129353.14	SLC44A2
19	+	10543895	10553418	ENSG00000130734.9	ATG4D
19	+	49591643	49626439	ENSG00000126464.13	PRR12
19	+	50415799	50428409	ENSG00000142539.9	CTD-2545M3.6
19	+	11925068	11950773	ENSG00000196757.7	ZNF700
19	+	12163064	12189881	ENSG00000196646.11	ZNF136
19	+	47349281	47382704	ENSG00000134815.18	DHX34
19	+	12737139	12748323	ENSG00000198356.11	ASNA1
19	+	10718079	10833488	ENSG00000079805.16	DNM2
19	+	10251901	10260045	ENSG00000105364.13	MRPL4
19	+	49361783	49375116	ENSG00000104901.6	DKKL1
19	+	11355386	11365698	ENSG00000105520.10	PLPPR2
19	+	50384204	50418018	ENSG00000062822.12	POLD1
19	+	49496365	49499689	ENSG00000142534.6	RPS11
19	+	49474207	49486231	ENSG00000090554.12	FLT3LG
19	+	48172318	48287608	ENSG00000178150.8	ZNF114
19	+	47608196	47703277	ENSG00000063169.10	GLTSCR1
19	+	11848726	11883750	ENSG00000171291.8	ZNF439
19	+	10289981	10296778	ENSG00000105376.4	ICAM5
19	+	47994651	48025153	ENSG00000169393.8	ELSPBP1
19	+	12751702	12758458	ENSG00000039987.6	BEST2
19	+	12806580	12813638	ENSG00000104889.4	RNASEH2A
19	+	12833951	12874951	ENSG00000105613.9	MAST1
19	+	10961001	11065395	ENSG00000127616.17	SMARCA4
19	+	12791496	12793315	ENSG00000171223.5	JUNB
19	+	9140380	9163424	ENSG00000130803.14	ZNF317
19	+	12938578	12944489	ENSG00000179218.13	CALR
19	-	13099033	13103161	ENSG00000104903.4	LYL1
19	-	47870466	47886397	ENSG00000105398.3	SULT2A1
19	-	9294275	9309838	ENSG00000196110.7	ZNF699
19	-	9641808	9675086	ENSG00000171466.9	ZNF562
19	-	49340595	49362457	ENSG00000074219.13	TEAD2
19	-	10333776	10339823	ENSG00000076662.9	ICAM3
19	-	43474954	43504935	ENSG00000176531.10	PHLDB3
19	-	43211791	43269530	ENSG00000183668.17	PSG9
19	-	10922185	10928681	ENSG00000130733.10	YIPF2
19	-	9213850	9214871	ENSG00000174667.3	OR7D4
19	-	11483427	11505923	ENSG00000161914.9	ZNF653
19	-	12664828	12669397	ENSG00000269590.1	CTD-2192J16.24
19	-	9560353	9584533	ENSG00000197961.11	ZNF121
19	-	47045907	47048630	ENSG00000130748.6	TMEM160
19	-	10553078	10566037	ENSG00000129347.19	KRI1
19	-	12092843	12140407	ENSG00000132010.15	ZNF20
19	-	12391949	12441082	ENSG00000268870.1	CTD-3105H18.16
19	-	9853718	9936552	ENSG00000105088.8	OLFM2
19	-	47487637	47515240	ENSG00000105402.7	NAPA
19	-	12796820	12801859	ENSG00000167815.11	PRDX2
19	-	49659569	49665875	ENSG00000126456.15	IRF3
19	-	11377205	11384342	ENSG00000187266.13	EPOR
19	-	12675717	12681902	ENSG00000095059.15	DHPS
19	-	42721638	42740569	ENSG00000221826.9	PSG3
19	-	49422414	49423441	ENSG00000142538.1	PTH2
19	-	42752686	42855691	ENSG00000124467.18	PSG8
19	-	42902079	42919563	ENSG00000170848.15	PSG6
19	-	12884423	12887181	ENSG00000105610.4	KLF1
19	-	11721265	11739009	ENSG00000197933.12	ZNF823
19	-	9959561	10010471	ENSG00000080573.6	COL5A3
19	-	10486120	10503741	ENSG00000079999.13	KEAP1
19	-	46620468	46625118	ENSG00000160013.8	PTGIR
19	-	47968046	47992170	ENSG00000188334.3	BSPH1
19	-	12922479	12934037	ENSG00000179115.10	FARSA
19	-	12461184	12513854	ENSG00000242852.6	ZNF709
19	-	9810267	9827816	ENSG00000127452.8	FBXL12
19	-	49906825	49929763	ENSG00000213024.11	NUP62
19	-	12898786	12919276	ENSG00000161860.7	SYCE2
19	-	9604680	9621399	ENSG00000171469.10	ZNF561
19	-	48296457	48321894	ENSG00000105479.15	CCDC114
19	-	9114828	9115763	ENSG00000161807.3	OR7G1
19	-	11164267	11197791	ENSG00000197256.10	KANK2
19	-	50358477	50365830	ENSG00000131400.7	NAPSA
19	-	11384341	11419342	ENSG00000205517.12	RGL3
19	-	46774883	46788594	ENSG00000105281.12	SLC1A5
19	-	10316212	10333640	ENSG00000161847.13	RAVER1
19	-	11342776	11346518	ENSG00000105518.13	TMEM205
19	-	43460787	43465660	ENSG00000124466.8	LYPD3
19	-	43166256	43186536	ENSG00000204941.13	PSG5
19	-	47475144	47484268	ENSG00000118162.13	KPTN
19	-	49289638	49325225	ENSG00000063127.15	SLC6A16
19	-	46674275	46717127	ENSG00000105287.12	PRKD2
19	-	13206442	13633025	ENSG00000141837.19	CACNA1A
19	-	12875211	12881468	ENSG00000105612.8	DNASE2
19	-	49429401	49442360	ENSG00000104888.9	SLC17A7
19	-	8848844	8981342	ENSG00000181143.15	MUC16
19	-	12668071	12671356	ENSG00000105583.9	WDR83OS
19	-	47428017	47472168	ENSG00000118160.13	SLC8A2
19	-	12142090	12156729	ENSG00000257591.5	ZNF625
19	-	11551147	11559236	ENSG00000130165.10	ELOF1
19	-	50152548	50163195	ENSG00000161652.12	IZUMO2
19	-	11420604	11435782	ENSG00000198003.11	CCDC151
19	-	47220822	47232766	ENSG00000105327.16	BBC3
19	-	42866464	42879822	ENSG00000231924.9	PSG1
19	-	49446298	49453497	ENSG00000104872.10	PIH1D1
19	-	43007656	43026512	ENSG00000243130.7	PSG11
19	-	9466507	9498607	ENSG00000198028.3	ZNF560
19	-	12317477	12333720	ENSG00000188868.13	ZNF563
19	-	48047843	48110817	ENSG00000105499.13	PLA2G4C
19	-	42906822	42937178	ENSG00000221878.11	PSG7
19	-	49555711	49590262	ENSG00000142546.13	NOSIP
19	-	47403124	47419523	ENSG00000105419.17	MEIS3
19	-	9412598	9435578	ENSG00000174652.17	ZNF266
19	-	13144058	13150383	ENSG00000104915.14	STX10
19	-	46634076	46634685	ENSG00000167414.4	GNG8
19	-	12429707	12441112	ENSG00000180855.15	ZNF443
19	-	43192702	43207299	ENSG00000243137.7	PSG4
19	-	49806869	49817376	ENSG00000010361.13	FUZ
19	-	47801243	47819051	ENSG00000178928.8	TPRX1
19	-	9102269	9103306	ENSG00000170923.2	OR7G2
19	-	12390016	12401271	ENSG00000196466.10	ZNF799
19	-	10512742	10517931	ENSG00000180739.13	S1PR5
19	-	46838136	46850992	ENSG00000042753.11	AP2S1
19	-	10391134	10420121	ENSG00000105401.7	CDC37
19	-	10115017	10119918	ENSG00000130811.11	EIF3G
19	-	12688053	12696643	ENSG00000132004.12	FBXW9
19	-	12014732	12035741	ENSG00000197647.11	ZNF433
19	-	11574660	11579008	ENSG00000102575.10	ACP5
19	-	46719507	46746994	ENSG00000090372.14	STRN4
19	-	48029953	48044053	ENSG00000105507.2	CABP5
19	-	10092338	10102796	ENSG00000130812.10	ANGPTL6
19	-	10133345	10231286	ENSG00000130816.14	DNMT1
19	-	49859882	49878351	ENSG00000039650.10	PNKP
19	-	50311937	50333515	ENSG00000131398.13	KCNC3
19	-	12043805	12052939	ENSG00000257446.3	ZNF878
19	-	12646511	12666742	ENSG00000104774.12	MAN2B1
19	-	9523224	9538645	ENSG00000130818.11	ZNF426
19	-	48332356	48364237	ENSG00000161558.10	TMEM143
19	-	47064187	47113752	ENSG00000130749.9	ZC3H4
19	-	49739753	49763330	ENSG00000126467.10	TSKS
19	-	12763003	12872740	ENSG00000095066.11	HOOK2
19	-	12224686	12294887	ENSG00000197857.13	ZNF44
19	-	10350529	10380676	ENSG00000105397.13	TYK2
19	-	9615561	9616905	ENSG00000279471.1	AC008759.1
19	-	50466785	50476753	ENSG00000142530.10	FAM71E1
19	-	43506719	43527244	ENSG00000105755.7	ETHE1
19	-	10304803	10309880	ENSG00000220201.7	ZGLP1
19	-	46792971	46793189	ENSG00000280050.1	AC008622.1
